"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary"
"19";451;"L_V1_ROI";3;-0,000107501401271965;-12,917;-59,7651;-9,34019;"L";1,00482632746806;-0,003714852121688;0
"20";465;"L_V1_ROI";3;-0,000104427320992827;-12,7699;-62,5086;-8,73212;"L";1,00481793970732;-0,00549532918706841;0
"21";466;"L_V1_ROI";3;-0,000101524641698833;-12,9759;-61,1016;-9,44224;"L";1,00481484207978;-0,00385559690010564;0
"22";467;"L_V1_ROI";3;-9,8560269938886e-05;-13,212;-59,7028;-10,1494;"L";1,0048125504957;-0,0041972390887971;0
"23";468;"L_V1_ROI";3;-9,52747312559884e-05;-13,4812;-58,3165;-10,8539;"L";1,0048024409465;-0,00443508028823083;0
"24";480;"L_V1_ROI";3;-9,1615737514689e-05;-13,0054;-62,4358;-9,51632;"L";1,00479256938104;-0,00612816108505192;0
"25";481;"L_V1_ROI";3;-8,79136580318522e-05;-13,2582;-61,0305;-10,2364;"L";1,00478608739068;-0,00382165514914785;0
"26";482;"L_V1_ROI";3;-8,41537719298593e-05;-13,5406;-59,6328;-10,9543;"L";1,00478219585572;-0,00263288625193434;0
"27";494;"L_V1_ROI";3;-8,00766068093411e-05;-13,2824;-62,3571;-10,2981;"L";1,0047789499385;-0,00466368978885926;0
"28";495;"L_V1_ROI";3;-7,61787862708556e-05;-13,5809;-60,9535;-11,0261;"L";1,004776424155;0,00119885124218489;1
"29";507;"L_V1_ROI";3;-7,21488402610177e-05;-13,6064;-62,2741;-11,0753;"L";1,00476912641295;-0,00136732914871776;0
"30";21354;"L_V1_ROI";3;-6,79910826071995e-05;-14,7476;-99,1779;4,78781;"L";1,00476064956363;-0,00307401145216886;0
"31";21355;"L_V1_ROI";3;-6,37145770480667e-05;-14,4964;-98,865;3,77737;"L";1,00475908725094;-0,000841224631206489;0
"32";21356;"L_V1_ROI";3;-5,94159819052423e-05;-14,2675;-98,5209;2,77961;"L";1,00475425861438;-0,00125076099648221;0
"33";21357;"L_V1_ROI";3;-5,50653211600366e-05;-14,0586;-98,1454;1,79893;"L";1,00474970734492;-0,00492230727967688;0
"34";21358;"L_V1_ROI";3;-5,08513747207999e-05;-13,8672;-97,7381;0,839645;"L";1,00474699061972;-0,0048517201664438;0
"35";21359;"L_V1_ROI";3;-4,65062320006381e-05;-13,6906;-97,2985;-0,0941245;"L";1,00473779041603;-0,00299761014450895;0
"36";21360;"L_V1_ROI";3;-4,21138561778672e-05;-13,5266;-96,8261;-0,99847;"L";1,00473190462889;-0,00193554523355592;0
"37";21361;"L_V1_ROI";3;-3,76379856729258e-05;-13,3732;-96,3207;-1,86983;"L";1,00472557982294;-0,00158900512221335;0
"38";21362;"L_V1_ROI";3;-3,2952994387241e-05;-13,2288;-95,7817;-2,70503;"L";1,00472354420327;-0,00152807127830813;0
"39";21363;"L_V1_ROI";3;-2,83105553035018e-05;-13,0926;-95,209;-3,50139;"L";1,00471724791008;-0,0029560761851272;0
"40";21364;"L_V1_ROI";3;-2,36023954342515e-05;-12,9644;-94,6028;-4,2568;"L";1,00471438929359;-0,000569209186992694;0
"41";21365;"L_V1_ROI";3;-1,87794833373922e-05;-12,8449;-93,9632;-4,96977;"L";1,00470832543429;0,0017175255200124;1
"42";21366;"L_V1_ROI";3;-1,39426199538163e-05;-12,7354;-93,2911;-5,63954;"L";1,00470539331979;0,00137118118551145;1
"43";21367;"L_V1_ROI";3;-9,01308988788522e-06;-12,6382;-92,5873;-6,26608;"L";1,00470336448818;-0,00234870234984589;0
"44";21368;"L_V1_ROI";3;-4,03779049367418e-06;-12,5562;-91,8531;-6,85017;"L";1,00469627020444;-0,00385829891617781;0
"45";21369;"L_V1_ROI";3;1,02454727691685e-06;-12,4926;-91,09;-7,39332;"L";1,00469294320019;-0,00310450651332146;0
"46";21370;"L_V1_ROI";3;6,06489620834856e-06;-12,4513;-90,2998;-7,89786;"L";1,00468819696283;-0,00129865501036341;0
"47";21371;"L_V1_ROI";3;1,11931200566658e-05;-12,4359;-89,4844;-8,36683;"L";1,00468313852197;5,72625424156293e-05;1
"48";21372;"L_V1_ROI";3;1,63923955247883e-05;-12,4502;-88,6454;-8,8039;"L";1,00468066593275;-0,00356998457782152;0
"49";21373;"L_V1_ROI";3;2,16119939785738e-05;-12,4974;-87,7846;-9,21336;"L";1,00467682150524;-0,00322209496899522;0
"50";21889;"L_V1_ROI";3;2,68669789286987e-05;-26,369;-101,192;-4,25924;"L";1,00467409853783;0,00222719143671611;1
"51";21890;"L_V1_ROI";3;3,21229637241044e-05;-25,3615;-101,477;-3,34459;"L";1,0046692882013;0,00209297268013494;1
"52";21933;"L_V1_ROI";3;3,74739410837727e-05;-27,1518;-100,521;-6,19698;"L";1,00466519638761;0,00269799255436978;1
"53";21934;"L_V1_ROI";3;4,29252651027069e-05;-26,1185;-100,894;-5,34365;"L";1,00466340950788;0,00265234869618537;1
"54";21935;"L_V1_ROI";3;4,83574984144243e-05;-25,1028;-101,196;-4,43161;"L";1,00466009328758;0,00254231915724513;1
"55";21936;"L_V1_ROI";3;5,38275407445066e-05;-24,1075;-101,427;-3,46201;"L";1,00465308512314;0,00207809340002914;1
"56";21937;"L_V1_ROI";3;5,93225232063331e-05;-23,1358;-101,587;-2,43654;"L";1,00465030999712;0,00244779143653066;1
"57";21938;"L_V1_ROI";3;6,48928792772299e-05;-22,1906;-101,677;-1,3574;"L";1,00464381086201;0,00207311318994066;1
"58";21939;"L_V1_ROI";3;7,04083130439366e-05;-21,2752;-101,697;-0,227133;"L";1,00464175277559;0,000373066407863789;1
"59";21940;"L_V1_ROI";3;7,59690270179604e-05;-20,393;-101,649;0,951396;"L";1,00463709513563;-3,78268961451994e-05;0
"60";21976;"L_V1_ROI";3;8,16220339762021e-05;-27,9725;-99,6938;-8,03133;"L";1,00463431949602;0,00295271391631559;1
"61";21977;"L_V1_ROI";3;8,73076517819912e-05;-26,9158;-100,156;-7,24507;"L";1,00463237734029;0,00332018348014213;1
"62";21978;"L_V1_ROI";3;9,30489323234093e-05;-25,8746;-100,547;-6,39832;"L";1,00462203742216;0,00213082869104286;1
"63";21979;"L_V1_ROI";3;9,88268894577011e-05;-24,8518;-100,866;-5,49146;"L";1,00461809942937;0,00169886999964025;1
"64";21980;"L_V1_ROI";3;0,000104648561739149;-23,8499;-101,114;-4,52555;"L";1,00461301961454;0,00203319461913788;1
"65";21981;"L_V1_ROI";3;0,000110563844083535;-22,8718;-101,291;-3,50219;"L";1,00461243923235;0,00357610466089837;1
"66";21982;"L_V1_ROI";3;0,000116502182740803;-21,9203;-101,396;-2,42349;"L";1,00460546804255;0,00231082404321516;1
"67";21983;"L_V1_ROI";3;0,000122457138027124;-20,9981;-101,432;-1,29199;"L";1,00460462958888;0,00142854472319756;1
"68";21984;"L_V1_ROI";3;0,000128525991936261;-20,1086;-101,399;-0,110572;"L";1,00459847575342;0,000463920982580307;1
"69";21985;"L_V1_ROI";3;0,00013456449654847;-19,2549;-101,3;1,11769;"L";1,0045951700346;-0,000743888518895394;0
"70";21986;"L_V1_ROI";3;0,000140660701362786;-18,4405;-101,137;2,38963;"L";1,00459248268422;-0,0035886088512972;0
"71";22018;"L_V1_ROI";3;0,000146829668586873;-28,8292;-98,7049;-9,74942;"L";1,00458861027651;0,00261321408845136;1
"72";22019;"L_V1_ROI";3;0,000153066390081351;-27,7504;-99,2581;-9,03405;"L";1,00458588879058;0,00420249723313836;1
"73";22020;"L_V1_ROI";3;0,000159343791179266;-26,6853;-99,7397;-8,25761;"L";1,00458351719138;0,00310089142771108;1
"74";22021;"L_V1_ROI";3;0,000165558697569264;-25,6368;-100,15;-7,41968;"L";1,00458129081427;0,00139309914801147;1
"75";22022;"L_V1_ROI";3;0,000171717651995864;-24,6077;-100,487;-6,52052;"L";1,00457685731169;0,00161790835441799;1
"76";22023;"L_V1_ROI";3;0,000177850334217968;-23,6003;-100,753;-5,56101;"L";1,00457387250329;0,00268859096621815;1
"77";22024;"L_V1_ROI";3;0,000184093656460402;-22,6172;-100,948;-4,54266;"L";1,00456891943799;0,00322183162269281;1
"78";22025;"L_V1_ROI";3;0,000190412306200891;-21,6609;-101,07;-3,46749;"L";1,00456852239074;0,00125426122692347;1
"79";22026;"L_V1_ROI";3;0,000196760805946309;-20,734;-101,123;-2,33799;"L";1,00456418658675;0,0013575585950992;1
"80";22027;"L_V1_ROI";3;0,000202915677234417;-19,8392;-101,106;-1,15701;"L";1,00456161240619;0,000452846964394011;1
"81";22028;"L_V1_ROI";3;0,000209088586820646;-18,9794;-101,022;0,07233;"L";1,00455702982053;-0,000801661539562689;0
"82";22029;"L_V1_ROI";3;0,000215260201447956;-18,1579;-100,873;1,34675;"L";1,00455403864316;-0,0019280501276886;0
"83";22030;"L_V1_ROI";3;0,000221426603760578;-17,3779;-100,664;2,66294;"L";1,00454878759613;-0,00300667653075405;0
"84";22031;"L_V1_ROI";3;0,000227645367622463;-16,6432;-100,396;4,01756;"L";1,00454715210216;-0,00230364200321701;0
"85";22060;"L_V1_ROI";3;0,000233865412100582;-28,6226;-98,1975;-10,6993;"L";1,00454317200801;0,00224852955525657;1
"86";22061;"L_V1_ROI";3;0,00024016009951839;-27,5339;-98,7716;-9,99604;"L";1,00454122289887;0,00375636232775397;1
"87";22062;"L_V1_ROI";3;0,000246576476667329;-26,4604;-99,2733;-9,23121;"L";1,00453329629787;0,00337328465070428;1
"88";22063;"L_V1_ROI";3;0,000252916267228755;-25,4048;-99,7026;-8,40421;"L";1,00452999820866;0,00184774686036284;1
"89";22064;"L_V1_ROI";3;0,000259346985455371;-24,3698;-100,06;-7,5151;"L";1,0045257958117;0,000795016200439837;1
"90";22065;"L_V1_ROI";3;0,000265840480767411;-23,3577;-100,345;-6,56461;"L";1,00452111042563;0,00204090492029396;1
"91";22066;"L_V1_ROI";3;0,000272367690110727;-22,3708;-100,557;-5,55408;"L";1,00451986339209;0,00229593077115204;1
"92";22067;"L_V1_ROI";3;0,000278944325073144;-21,4113;-100,699;-4,48545;"L";1,00451799453065;0,00211637068894316;1
"93";22068;"L_V1_ROI";3;0,00028553744998616;-20,4813;-100,769;-3,36112;"L";1,00451511936228;0,000954834254184445;1
"94";22069;"L_V1_ROI";3;0,000292084407937722;-19,5832;-100,77;-2,18389;"L";1,00451072041109;0,00103349837610274;1
"95";22070;"L_V1_ROI";3;0,000298688292591613;-18,7196;-100,703;-0,956873;"L";1,00450632970222;-0,000416310333196464;0
"96";22071;"L_V1_ROI";3;0,000305299573232513;-17,8931;-100,571;0,316624;"L";1,00450283221959;-0,00153269455674803;0
"97";22072;"L_V1_ROI";3;0,000311961897296825;-17,1068;-100,376;1,63317;"L";1,00449873007921;-0,00117954275592655;0
"98";22073;"L_V1_ROI";3;0,000318586986685442;-16,364;-100,123;2,98929;"L";1,00449854766342;-0,000957567740553718;0
"99";22074;"L_V1_ROI";3;0,00032518834923092;-15,6682;-99,8156;4,38154;"L";1,00449463477277;-0,00317127918113079;0
"100";22102;"L_V1_ROI";3;0,000331834148663077;-27,324;-98,2347;-10,9143;"L";1,00449083338575;0,00296933549553874;1
"101";22103;"L_V1_ROI";3;0,000338485490734942;-26,2416;-98,757;-10,1627;"L";1,00448893269187;0,00242194640433043;1
"102";22104;"L_V1_ROI";3;0,00034509883481979;-25,1787;-99,2065;-9,34848;"L";1,00448573810298;0,00152799383602899;1
"103";22105;"L_V1_ROI";3;0,000351741074804598;-24,138;-99,5834;-8,4716;"L";1,00448356225776;0,00122757404081996;1
"104";22106;"L_V1_ROI";3;0,000358335984437118;-23,1216;-99,8878;-7,53256;"L";1,00447900544084;0,00151575621932267;1
"105";22107;"L_V1_ROI";3;0,00036495380079679;-22,1316;-100,12;-6,53255;"L";1,00447526215982;0,000928693473279092;1
"106";22108;"L_V1_ROI";3;0,000371532732369712;-21,1699;-100,281;-5,47337;"L";1,00447174395484;0,00300827195052098;1
"107";22109;"L_V1_ROI";3;0,000378165634349765;-20,2384;-100,371;-4,35729;"L";1,00446833523454;0,00264596136078565;1
"108";22110;"L_V1_ROI";3;0,000384759956419947;-19,3389;-100,391;-3,18704;"L";1,00446638351331;-5,54411079248297e-05;0
"109";22111;"L_V1_ROI";3;0,000391113238454661;-18,4735;-100,342;-1,96567;"L";1,0044648608122;-0,000285777286502934;0
"110";22112;"L_V1_ROI";3;0,000397502526247645;-17,6445;-100,228;-0,696507;"L";1,00446409313108;-0,000504374977541961;0
"111";22113;"L_V1_ROI";3;0,000403952716315543;-16,8543;-100,051;0,617001;"L";1,00446086942618;-0,0019678486409797;0
"112";22114;"L_V1_ROI";3;0,000410402874614774;-16,106;-99,8136;1,97128;"L";1,00445949441475;-0,000537638278553787;0
"113";22115;"L_V1_ROI";3;0,000416788562405767;-15,4026;-99,521;3,36274;"L";1,0044546854906;-0,000820270080737922;0
"114";22142;"L_V1_ROI";3;0,00042316755293767;-27,122;-97,6486;-11,7864;"L";1,00445243848692;0,00373208615556007;1
"115";22143;"L_V1_ROI";3;0,000429530358281957;-26,0301;-98,1919;-11,0491;"L";1,00444953943521;0,00367641848317387;1
"116";22144;"L_V1_ROI";3;0,000435790503805593;-24,9594;-98,662;-10,2493;"L";1,00444125319691;0,00260724286320222;1
"117";22145;"L_V1_ROI";3;0,000442064975748147;-23,9125;-99,0592;-9,38663;"L";1,00443975806243;0,00324322759335082;1
"118";22146;"L_V1_ROI";3;0,000448301164837458;-22,8918;-99,384;-8,46128;"L";1,00443368590556;0,00211580462269099;1
"119";22147;"L_V1_ROI";3;0,000454376387757416;-21,8991;-99,6366;-7,47431;"L";1,00443177502445;0,00202757754295539;1
"120";22148;"L_V1_ROI";3;0,000460461344797531;-20,936;-99,8178;-6,42731;"L";1,00442822411399;0,00215233044634326;1
"121";22149;"L_V1_ROI";3;0,000466567338644221;-20,004;-99,928;-5,32242;"L";1,00442689757214;0,00327058186739715;1
"122";22150;"L_V1_ROI";3;0,000472390291645837;-19,1046;-99,9685;-4,16226;"L";1,00442383602158;0,00231813550891602;1
"123";22151;"L_V1_ROI";3;0,00047828986159456;-18,2393;-99,9405;-2,9498;"L";1,00441948264572;0,000718693295985653;1
"124";22152;"L_V1_ROI";3;0,000484150393968247;-17,4098;-99,8461;-1,68828;"L";1,00441787168923;-0,000876114625539276;0
"125";22153;"L_V1_ROI";3;0,000490049890610172;-16,6183;-99,6878;-0,381173;"L";1,0044161670101;-0,00224238577744884;0
"126";22154;"L_V1_ROI";3;0,000495959854222428;-15,867;-99,4688;0,967922;"L";1,00441345868103;-0,00326259157876114;0
"127";22155;"L_V1_ROI";3;0,000501847949899331;-15,1586;-99,193;2,35534;"L";1,00440914574167;-0,00259722333336352;0
"128";22182;"L_V1_ROI";3;0,000507741335147773;-25,8274;-97,5794;-11,8882;"L";1,00440836930365;0,00501958319099691;1
"129";22183;"L_V1_ROI";3;0,000513546626398452;-24,7481;-98,0705;-11,1041;"L";1,00440389425077;0,00342568689425304;1
"130";22184;"L_V1_ROI";3;0,000519272180667298;-23,6944;-98,4885;-10,2572;"L";1,00440196591379;0,00235901688900609;1
"131";22185;"L_V1_ROI";3;0,000525025922251285;-22,6689;-98,834;-9,34751;"L";1,00439732036676;0,0021961039190314;1
"132";22186;"L_V1_ROI";3;0,000530825545849527;-21,6732;-99,1075;-8,37582;"L";1,00439669732107;0,00225708773587085;1
"133";22187;"L_V1_ROI";3;0,000536724764094576;-20,7089;-99,3098;-7,34354;"L";1,00439316929719;0,00145817446569155;1
"134";22188;"L_V1_ROI";3;0,00054252861926798;-19,7771;-99,4415;-6,2526;"L";1,00438927568306;0,00194737258638317;1
"135";22189;"L_V1_ROI";3;0,000548323719442845;-18,8788;-99,5036;-5,10548;"L";1,00438386867028;0,00208177959197783;1
"136";22190;"L_V1_ROI";3;0,000554146946361874;-18,0151;-99,4973;-3,90502;"L";1,00438075644729;0,00203603357290117;1
"137";22191;"L_V1_ROI";3;0,000559952755427385;-17,1872;-99,4244;-2,65438;"L";1,00437999604355;0,0014352615622449;1
"138";22192;"L_V1_ROI";3;0,000565838859931655;-16,3964;-99,2871;-1,35696;"L";1,00437758912136;-0,000220180439665241;0
"139";22193;"L_V1_ROI";3;0,000571787400000317;-15,6447;-99,0883;-0,0163426;"L";1,00437449678283;-0,00294977472450719;0
"140";22194;"L_V1_ROI";3;0,000577572924476565;-14,9342;-98,8315;1,36378;"L";1,00437338340338;-0,0039888838443539;0
"141";22221;"L_V1_ROI";3;0,000583391191974188;-24,5467;-97,4335;-11,9105;"L";1,00437022631581;-4,20567607696795e-05;0
"142";22222;"L_V1_ROI";3;0,00058914892481436;-23,4853;-97,8725;-11,0807;"L";1,00436667150916;0,00176547580924054;1
"143";22223;"L_V1_ROI";3;0,00059494271101837;-22,454;-98,2391;-10,1884;"L";1,00436534081487;0,00173843468119394;1
"144";22224;"L_V1_ROI";3;0,000600633999302926;-21,4547;-98,534;-9,23399;"L";1,00436016408694;0,00134275561878911;1
"145";22225;"L_V1_ROI";3;0,000606096764789535;-20,4888;-98,7579;-8,21867;"L";1,00435843675435;-0,000186251781683541;0
"146";22226;"L_V1_ROI";3;0,000611591559296234;-19,5572;-98,9118;-7,14421;"L";1,00435527715736;0,000409451012730002;1
"147";22227;"L_V1_ROI";3;0,000617241890326843;-18,6606;-98,9964;-6,01287;"L";1,0043541168587;0,000321862918033292;1
"148";22228;"L_V1_ROI";3;0,000622829313645775;-17,7995;-99,013;-4,82734;"L";1,00434886625934;0,000761266458172368;1
"149";22229;"L_V1_ROI";3;0,000628442553042851;-16,9746;-98,963;-3,59064;"L";1,0043461000732;0,000143986257509921;1
"150";22230;"L_V1_ROI";3;0,00063395455883182;-16,1867;-98,8485;-2,30608;"L";1,00434476519948;-0,0023203531628995;0
"151";22231;"L_V1_ROI";3;0,000639479161394294;-15,4369;-98,6718;-0,977159;"L";1,00434126660021;-0,0029325006171423;0
"152";22232;"L_V1_ROI";3;0,000644780021475429;-14,7268;-98,4362;0,392444;"L";1,00433888088984;-0,00436031512223691;0
"153";22259;"L_V1_ROI";3;0,000650012438635361;-23,2872;-97,2131;-11,8554;"L";1,0043366594481;8,96028234644658e-05;1
"154";22260;"L_V1_ROI";3;0,000655212754659383;-22,2488;-97,6009;-10,9817;"L";1,00433474270594;0,00297298003896466;1
"155";22261;"L_V1_ROI";3;0,000660258692733664;-21,2448;-97,9174;-10,0462;"L";1,00433329734316;0,00162456153806536;1
"156";22262;"L_V1_ROI";3;0,000665290446366048;-20,2765;-98,1634;-9,04982;"L";1,00432785218797;0,00132032077150854;1
"157";22263;"L_V1_ROI";3;0,000670269207880003;-19,3446;-98,3398;-7,99406;"L";1,00432595577902;0,000189663491645372;1
"158";22264;"L_V1_ROI";3;0,000675168642848389;-18,4496;-98,4477;-6,88097;"L";1,00432324813693;0,000852451862684192;1
"159";22265;"L_V1_ROI";3;0,000680079384738881;-17,5917;-98,4881;-5,71304;"L";1,00432136683084;0,00173597504844154;1
"160";22266;"L_V1_ROI";3;0,000684932187029535;-16,7708;-98,4623;-4,49315;"L";1,00431820022056;-0,000529257717917712;0
"161";22267;"L_V1_ROI";3;0,000689806162104078;-15,9871;-98,3719;-3,22445;"L";1,00431459492356;-0,00450153206306639;0
"162";22268;"L_V1_ROI";3;0,000694563119242184;-15,2413;-98,2192;-1,91033;"L";1,0043138989768;-0,00492574944248847;0
"163";22269;"L_V1_ROI";3;0,000699321934208375;-14,5341;-98,0068;-0,554378;"L";1,0043079824443;-0,00353307621903448;0
"164";22296;"L_V1_ROI";3;0,000704092114569728;-22,0558;-96,9213;-11,7257;"L";1,00430644859099;0,00131609011815197;1
"165";22297;"L_V1_ROI";3;0,000708834088964326;-21,0455;-97,2594;-10,8104;"L";1,00430478096359;0,00284534150998122;1
"166";22298;"L_V1_ROI";3;0,000713570518535236;-20,0734;-97,5276;-9,83461;"L";1,00430431786308;0,0031103832349463;1
"167";22299;"L_V1_ROI";3;0,000718331587952714;-19,1402;-97,7269;-8,79945;"L";1,0042990225788;0,00463365324989187;1
"168";22300;"L_V1_ROI";3;0,000722982894855038;-18,2462;-97,8585;-7,70677;"L";1,00429727547672;0,0034605867509396;1
"169";22301;"L_V1_ROI";3;0,000727663877523639;-17,3911;-97,9233;-6,55885;"L";1,00429566427727;0,00153250337434218;1
"170";22302;"L_V1_ROI";3;0,000732326629290779;-16,5746;-97,9225;-5,35838;"L";1,00429148007448;7,75703685316499e-06;1
"171";22303;"L_V1_ROI";3;0,000736944602668525;-15,7963;-97,8576;-4,10832;"L";1,00428877649755;-0,0021170311314699;0
"172";22304;"L_V1_ROI";3;0,00074157380707721;-15,0559;-97,7303;-2,81192;"L";1,00428375518361;-0,00292905384028718;0
"173";22305;"L_V1_ROI";3;0,000746269843404656;-14,3538;-97,543;-1,47263;"L";1,00428217925336;-0,00161866870317924;0
"174";22332;"L_V1_ROI";3;0,000750993216818287;-20,8595;-96,5621;-11,5254;"L";1,00427926074427;-0,000246788817663633;0
"175";22333;"L_V1_ROI";3;0,000755725711491716;-19,8817;-96,8524;-10,5713;"L";1,0042733902104;0,0054963365395262;1
"176";22334;"L_V1_ROI";3;0,000760410391119389;-18,9455;-97,0746;-9,55831;"L";1,00427301959413;0,00627636830216384;1
"177";22335;"L_V1_ROI";3;0,000765096684123954;-18,0512;-97,23;-8,48784;"L";1,00427136569766;0,00460616524461447;1
"178";22336;"L_V1_ROI";3;0,000769814025822468;-17,1983;-97,3195;-7,362;"L";1,00426675810845;0,00392139214707252;1
"179";22337;"L_V1_ROI";3;0,000774385631218773;-16,3859;-97,3444;-6,18324;"L";1,00426467493309;0,00173653673825557;1
"180";22338;"L_V1_ROI";3;0,000778916285744467;-15,6132;-97,3058;-4,95434;"L";1,00426327081596;-0,000998582348531761;0
"181";22339;"L_V1_ROI";3;0,000783386830388249;-14,8794;-97,2052;-3,67834;"L";1,00425925049539;-0,000989012628084211;0
"182";22340;"L_V1_ROI";3;0,0007878711751815;-14,1838;-97,0445;-2,35854;"L";1,00425568804951;-0,00156099501373402;0
"183";22366;"L_V1_ROI";3;0,000792370123457762;-20,6897;-95,8276;-12,1906;"L";1,00425465714892;-0,00326800728249569;0
"184";22367;"L_V1_ROI";3;0,000796868373666644;-19,7042;-96,1398;-11,259;"L";1,00425290075115;-0,000437496418188354;0
"185";22368;"L_V1_ROI";3;0,000801277688682487;-18,763;-96,3847;-10,2692;"L";1,00425122439958;0,00578505930058855;1
"186";22369;"L_V1_ROI";3;0,000805613227494115;-17,8665;-96,5637;-9,2224;"L";1,00424652123941;0,00509650495814991;1
"187";22370;"L_V1_ROI";3;0,000809942379841937;-17,0142;-96,678;-8,12033;"L";1,0042455794653;0,00309166129138628;1
"188";22371;"L_V1_ROI";3;0,000814258247525276;-16,2051;-96,7287;-6,96521;"L";1,00424426825654;0,00176596299802943;1
"189";22372;"L_V1_ROI";3;0,000818476280398434;-15,4377;-96,7169;-5,75964;"L";1,00424088415934;-0,000707439556906764;0
"190";22373;"L_V1_ROI";3;0,000822715546896686;-14,7107;-96,644;-4,50645;"L";1,00423896875828;-0,00200065607570301;0
"191";22374;"L_V1_ROI";3;0,000826964990040381;-14,0228;-96,5112;-3,20873;"L";1,00423538823909;-0,00146888798712807;0
"192";22401;"L_V1_ROI";3;0,00083115524583486;-18,5955;-95,6591;-10,9315;"L";1,00423337260361;0,000138191608574271;1
"193";22402;"L_V1_ROI";3;0,000835343499021057;-17,6946;-95,8614;-9,90934;"L";1,00423177504674;0,00384355817799547;1
"194";22403;"L_V1_ROI";3;0,000839528780283518;-16,8409;-96,0002;-8,83231;"L";1,00422852196464;0,00351697567809699;1
"195";22404;"L_V1_ROI";3;0,000843648708135024;-16,0334;-96,0767;-7,70241;"L";1,00422502058987;0,00136427461501777;1
"196";22405;"L_V1_ROI";3;0,000847781942038278;-15,2703;-96,0919;-6,52198;"L";1,00422444381756;0,000595474977556763;1
"197";22406;"L_V1_ROI";3;0,000851924283388521;-14,5497;-96,047;-5,29364;"L";1,00422077618111;-0,00085700238586748;0
"198";22407;"L_V1_ROI";3;0,000856000479859727;-13,8697;-95,9431;-4,02028;"L";1,00421872870189;-0,00239156727281432;0
"199";22434;"L_V1_ROI";3;0,000860046326293329;-17,5385;-95,1251;-10,5483;"L";1,00421632286068;0,000452204475997172;1
"200";22435;"L_V1_ROI";3;0,000864048362406861;-16,681;-95,2878;-9,49716;"L";1,00421480887203;0,00309649155727383;1
"201";22436;"L_V1_ROI";3;0,000868065937209191;-15,8728;-95,3897;-8,39361;"L";1,00421177560686;0,00024338592358744;1
"202";22437;"L_V1_ROI";3;0,000872089867687935;-15,1122;-95,4318;-7,23973;"L";1,00420927581522;-0,000783473565486753;0
"203";22438;"L_V1_ROI";3;0,000876177814097995;-14,3969;-95,4151;-6,03791;"L";1,00420807106237;0,000384214960852604;1
"204";22439;"L_V1_ROI";3;0,000880239753053544;-13,7245;-95,3405;-4,79084;"L";1,0042063840586;-0,00123351211977227;0
"205";22465;"L_V1_ROI";3;0,000884320857069975;-17,4019;-94,357;-11,1396;"L";1,00420207871445;8,70540245492455e-05;1
