"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"587";"L_7PC_ROI";2;0,0500126580544759;-33,0094;-53,038;67,5317;"L";"Second";0,999312341498613;0,035385828344783;1;338,069098817917;8
"588";"L_LIPv_ROI";2;0,0501352205056269;-29,7517;-64,1561;62,9781;"L";"Second";0,99925870655891;0,0290072383243953;1;351,99527774595;36
"589";"L_VIP_ROI";2;0,0502699734953268;-21,8545;-65,7435;64,9426;"L";"Second";0,999203696240862;0,038284207933311;1;379,377637276213;26
"590";"L_MIP_ROI";2;0,0504140633483262;-24,7673;-77,077;53,1612;"L";"Second";0,999052525615801;0,0342920700656295;1;363,545524966077;270
"591";"L_1_ROI";1;0,0505507232702656;-47,13;-28,9824;63,6018;"L";"Second";0,998927565023097;0,0434884192754764;1;390,297686012686;42
"592";"L_2_ROI";1;0,0506987227093245;-42,323;-39,518;65,3726;"L";"Second";0,998857917251978;0,0492030482434754;1;366,756415119208;19
"593";"L_3a_ROI";1;0,0508641425511894;-45,3284;-16,8127;61,9807;"L";"Second";0,998585970337012;0,0454106788019937;1;369,488951743984;11
"594";"L_6d_ROI";1;0,0510337115966345;-33,1583;-9,76269;71,2601;"L";"Second";0,998480845224322;0,0273996650798134;1;356,415611993319;1
"595";"L_6mp_ROI";1;0,051221357014127;-14,588;-9,70881;73,8754;"L";"Second";0,998221528700587;0,0228351632512422;1;346,427196419598;31
"596";"L_6v_ROI";2;0,0514360703990743;-58,8547;6,65103;32,2337;"L";"Second";0,998025563830954;0,0424245231945934;1;360,448413266359;4
"597";"L_p24pr_ROI";2;0,0516509707313423;-3,00971;1,48038;39,4855;"L";"Second";0,997975182588708;0,0432910486217917;1;346,561976214693;1
"598";"L_33pr_ROI";2;0,0518592163651279;-2,3005;14,3322;30,0426;"L";"Second";0,997672502396241;0,036730223818989;1;353,057713229817;13
"599";"L_a24pr_ROI";2;0,0520662882442912;-3,71067;21,3912;31,9944;"L";"Second";0,997500680042271;0,0323816895680296;1;347,291842677055;1
"600";"L_p32pr_ROI";2;0,0522699024407366;-5,37103;21,0193;41,7936;"L";"Second";0,997411784835947;0,0439900871905488;1;351,176672039309;2
"601";"L_a24_ROI";1;0,0524768079252348;-5,90983;41,2255;-0,828961;"L";"Second";0,997186309625299;-0,0473879048674671;0;307,720952981489;61
"602";"L_d32_ROI";1;0,0526798420499379;-7,4933;46,8392;25,4507;"L";"Second";0,997006318437345;-0,0831758755144728;0;335,612861994369;18
"603";"L_8BM_ROI";1;0,0528870568869422;-7,40958;34,8024;46,4829;"L";"Second";0,996820968567586;-0,0451579913151755;0;317,519943288552;202
"604";"L_p32_ROI";1;0,0531199202437996;-8,47038;50,9573;-1,13474;"L";"Second";0,996732768978551;-0,0532606244893903;0;318,811181191976;15
"605";"L_10r_ROI";1;0,0533689713272598;-9,37022;51,0853;-8,28686;"L";"Second";0,996450485001281;-0,0580813590258826;0;326,254841784494;0
"606";"L_47m_ROI";1;0,0536030187806667;-34,0236;43,9676;-21,8372;"L";"Second";0,996355553293288;-0,0420611963057543;0;319,694219448038;132
"607";"L_8Av_ROI";1;0,0538560937267991;-39,3098;29,5936;53,4256;"L";"Second";0,996259587342562;-0,080088350048652;0;341,381248681817;138
"608";"L_8Ad_ROI";1;0,0541255083794448;-24,8022;42,0896;50,2505;"L";"Second";0,996081884483344;-0,105908737849684;0;349,464273391775;171
"609";"L_9m_ROI";1;0,0543963871940391;-9,41604;55,1258;22,2088;"L";"Second";0,995735882603762;-0,104529660853896;0;345,990591133938;31
"610";"L_8BL_ROI";1;0,0546792186614989;-12,0618;36,6863;54,2559;"L";"Second";0,995683917912428;-0,0680352287934619;0;333,321904674942;41
"611";"L_9p_ROI";1;0,0549827373476967;-17,6159;54,0256;39,5845;"L";"Second";0,995513888643351;-0,104498268716658;0;349,825987104206;73
"612";"L_10d_ROI";1;0,0552844304753298;-14,492;64,4684;7,71641;"L";"Second";0,995467375506367;-0,101268720363149;0;346,408454317151;119
"613";"L_8C_ROI";1;0,05559898603062;-46,7114;29,1732;42,1582;"L";"Second";0,995340035427785;-0,0837291548764172;0;334,545845593827;36
"614";"L_44_ROI";1;0,0559052868283053;-54,2873;28,4757;7,90116;"L";"Second";0,99506854064298;-0,0115919129659163;0;317,896733847241;6
"615";"L_45_ROI";1;0,0562052394837154;-49,2744;41,4279;-0,449318;"L";"Second";0,995048006832625;-0,067886959952311;0;349,834945941522;18
"616";"L_47l_ROI";1;0,0565113415790399;-41,6195;44,5977;-14,7694;"L";"Second";0,994710561903651;-0,049891182013987;0;319,447029820059;32
"617";"L_a47r_ROI";1;0,0568229101230365;-38,5937;56,6588;-12,6421;"L";"Second";0,994560094949355;-0,0304158776649705;0;328,500647958094;62
"618";"L_6r_ROI";2;0,0571348884637832;-58,143;15,741;17,7684;"L";"Second";0,994464020577126;0,0560169776385005;1;364,515411060573;18
"619";"L_IFJa_ROI";2;0,0574306590680443;-51,736;29,5284;25,0934;"L";"Second";0,994269556947209;0,0108824359879748;1;349,509607222498;32
"620";"L_IFJp_ROI";2;0,0577253698376316;-52,9064;20,4289;32,3937;"L";"Second";0,994176441993079;0,0314912608398866;1;364,703053281734;20
"621";"L_IFSp_ROI";1;0,0580280711632858;-51,5807;37,0051;17,8709;"L";"Second";0,993851766086122;-0,019065553262379;0;316,789815649416;32
"622";"L_IFSa_ROI";2;0,0583327191667849;-48,8112;48,1202;9,53649;"L";"Second";0,993804847167682;0,0258946542048454;1;364,019165587913;216
"623";"L_p9-46v_ROI";1;0,0586301668487412;-45,2185;44,9354;28,6578;"L";"Second";0,993528086207542;-0,0390349088185934;0;321,108772534923;63
"624";"L_46_ROI";3;0,0589322546071053;-37,9276;53,5147;30,1759;"L";"Second";0,993408293895543;-0,0126522261707425;0;306,97912051967;162
"625";"L_a9-46v_ROI";3;0,0592312475215555;-39,5116;61,5268;5,64374;"L";"Second";0,993264776813747;-0,00679284622846914;0;305,187281589192;87
"626";"L_9-46d_ROI";3;0,0595408077944968;-31,1079;62,1112;22,198;"L";"Second";0,993115478858194;-0,00861121154641436;0;311,679986103533;47
"627";"L_9a_ROI";1;0,0598431168023906;-19,1264;63,5189;24,194;"L";"Second";0,992980325567965;-0,0734782466894458;0;348,68186130877;41
"628";"L_10v_ROI";1;0,0601453715945215;-11,2491;51,1684;-14,5332;"L";"Second";0,992644729915423;-0,0856565190422546;0;348,466334638642;113
"629";"L_a10p_ROI";1;0,0604327222913995;-28,7112;65,2327;-5,46011;"L";"Second";0,992527667674612;-0,0579246511541667;0;332,342079704035;72
"630";"L_10pp_ROI";1;0,0607242108495255;-18,8377;60,9782;-12,0235;"L";"Second";0,992399440806467;-0,0433755034023173;0;307,816445690299;8
"631";"L_11l_ROI";2;0,0610357448564067;-26,8965;53,7804;-19,7647;"L";"Second";0,992201063094205;0,010886952319407;1;333,602692645231;46
"632";"L_13l_ROI";2;0,0612961109640656;-24,0785;37,834;-26,5098;"L";"Second";0,992122546667332;-0,00345346852946463;0;309,867445136612;0
"633";"L_OFC_ROI";1;0,0615578431590402;-13,146;34,8502;-24,6168;"L";"Second";0,991575948174335;-0,0369295887118311;0;311,91087826481;6
"634";"L_47s_ROI";1;0,0618218097553905;-32,0441;32,3526;-25,9426;"L";"Second";0,991493141552734;-0,0690239628034921;0;339,65180851948;7
"635";"L_LIPd_ROI";2;0,0620865159424307;-35,7009;-65,257;56,7199;"L";"Second";0,991362535343411;0,00560389087530295;1;345,430607547043;103
"636";"L_6a_ROI";2;0,0623430264284644;-27,542;8,2589;67,653;"L";"Second";0,991095706481266;0,0350889939312495;1;348,10163642278;2
"637";"L_i6-8_ROI";1;0,0626047935969255;-31,5885;23,7374;60,5102;"L";"Second";0,991035053118472;-0,0349490749090263;0;310,277267018853;109
"638";"L_s6-8_ROI";1;0,0628532011262761;-18,5555;29,5158;60,8126;"L";"Second";0,990751881720366;-0,053515606912738;0;306,651805423845;30
"639";"L_43_ROI";2;0,0631022741913108;-61,2396;3,19618;11,4308;"L";"Second";0,990623327893924;0,0589404725632157;1;364,60362085872;11
"640";"L_OP4_ROI";2;0,0633399939049892;-61,953;-9,73664;14,7042;"L";"Second";0,990447004190425;0,0613135948863862;1;375,113879763256;15
"641";"L_OP1_ROI";1;0,0635774046554117;-57,1733;-20,244;15,6766;"L";"Second";0,990282738418905;0,0521490906207345;1;378,487183068233;0
"642";"L_OP2-3_ROI";1;0,0638171314980875;-50,5104;-10,9681;10,7225;"L";"Second";0,990053286996808;0,0404284291210462;1;375,330970862143;14
"643";"L_52_ROI";2;0,064056299322212;-51,2079;-7,06764;-5,46048;"L";"Second";0,989887061452876;0,0593741584188046;1;370,955005715351;60
"644";"L_RI_ROI";2;0,0642915050538798;-53,8032;-30,2787;13,7849;"L";"Second";0,989737446105609;0,0628223544765021;1;369,602629332866;4
"645";"L_PFcm_ROI";2;0,0645351825792359;-60,1456;-30,377;20,8591;"L";"Second";0,989283811427296;0,0518049467323349;1;375,255592639767;344
"646";"L_PoI2_ROI";2;0,0647830682121815;-45,7003;13,788;-14,1619;"L";"Second";0,989042246379797;0,0560910600496564;1;351,546789278631;33
"647";"L_TA2_ROI";1;0,0650590031884599;-54,5072;3,12467;-17,1579;"L";"Second";0,988875151406872;0,0491477647177637;1;379,652398689437;29
"648";"L_FOP4_ROI";2;0,0653128182839289;-47,6387;23,6667;1,83835;"L";"Second";0,988780619059737;0,0407163357215717;1;354,012720751755;6
"649";"L_MI_ROI";2;0,06556787124671;-42,8322;21,9309;-11,7528;"L";"Second";0,988672941608587;0,0368320072350988;1;343,011163073761;36
"650";"L_Pir_ROI";1;0,0658227089966164;-33,2726;16,9705;-32,711;"L";"Second";0,988549649374476;0,00321612144164128;1;329,33289674432;19
"651";"L_AVI_ROI";2;0,0660599239209406;-39,7103;32,4631;-16,2567;"L";"Second";0,988173888961502;0,0186115387156535;1;330,254272683819;6
"652";"L_AAIC_ROI";1;0,0662916121254236;-35,9589;23,7719;-26,8958;"L";"Second";0,987863609696796;-0,0457360003605403;0;304,645073672908;1
"653";"L_FOP1_ROI";2;0,0665218190980405;-55,5269;9,70434;5,75185;"L";"Second";0,987809078883461;0,0407251598670715;1;350,586038410632;0
"654";"L_FOP3_ROI";2;0,0667623244397829;-45,5292;14,5183;0,45266;"L";"Second";0,987547564539768;0,0621554792728406;1;372,106584368655;85
"655";"L_FOP2_ROI";2;0,0669914528625338;-49,761;3,71351;5,92069;"L";"Second";0,987356513925398;0,0539180389852953;1;362,183101189835;27
"656";"L_PFt_ROI";2;0,0672357462318966;-59,8108;-29,2964;43,8859;"L";"Second";0,987200304159123;0,0561056564009511;1;383,102688060773;65
"657";"L_AIP_ROI";2;0,0674651593213451;-45,5819;-46,9839;55,7598;"L";"Second";0,986939097995547;0,0411200027022136;1;356,172471321896;34
"658";"L_EC_ROI";1;0,0677023441803307;-31,4305;-11,1815;-39,9909;"L";"Second";0,98647669801434;-0,0495203046795824;0;328,690981956796;1
"659";"L_PreS_ROI";1;0,0679520438340723;-20,897;-42,2926;-21,407;"L";"Second";0,986425686152896;-0,0388532915299122;0;321,972392000641;2
"660";"L_H_ROI";1;0,0681802803503433;-27,0313;-25,4185;-29,8975;"L";"Second";0,986210433882079;-0,0414176485155548;0;324,839282881114;25
"661";"L_ProS_ROI";1;0,0683857739930213;-11,1737;-59,7195;-3,60907;"L";"Second";0,985906231184398;-0,0292766631808009;0;306,26559233961;0
"662";"L_PeEc_ROI";2;0,0685964429744857;-34,9891;-8,67089;-42,7692;"L";"Second";0,98579598259513;-0,00204864136558004;0;325,835513912168;1
"663";"L_STGa_ROI";1;0,0687987690988451;-52,4768;8,99194;-27,0001;"L";"Second";0,985659155406566;-0,0381499528281478;0;339,521630962455;0
"664";"L_PBelt_ROI";1;0,0689866667889752;-59,3507;-27,8417;4,87703;"L";"Second";0,985136448890902;0,0469733904772491;1;378,877201393518;9
"665";"L_A5_ROI";1;0,0691498173717601;-62,381;-19,3909;-4,91504;"L";"Second";0,984925800250666;-0,0142524096091057;0;333,503628241113;13
"666";"L_PHA1_ROI";1;0,0693170458858925;-24,5016;-42,7113;-25,8525;"L";"Second";0,98468481986259;-0,0641330217461346;0;324,088174406831;4
"667";"L_PHA3_ROI";2;0,0694873943419401;-32,5601;-44,2049;-31,031;"L";"Second";0,98452221400285;-0,00916892048763741;0;338,959227872622;30
"668";"L_STSda_ROI";1;0,0696412323903426;-60,3443;-7,3325;-15,4202;"L";"Second";0,98405238778069;-0,0993493515535675;0;360,04610510334;3
"669";"L_STSdp_ROI";1;0,0697945258755481;-62,3837;-34,8502;-2,63731;"L";"Second";0,984006452923378;-0,0375493162342254;0;334,881046839495;33
"670";"L_STSvp_ROI";1;0,0699461410023311;-62,3578;-35,7779;-8,54654;"L";"Second";0,983668223450507;-0,0568782774480281;0;334,428931355221;201
"671";"L_TGd_ROI";1;0,070096240526417;-43,0859;12,021;-39,3433;"L";"Second";0,983336940408121;-0,0897597048437612;0;359,894878246051;7
"672";"L_TE1a_ROI";1;0,0702755421644648;-58,8818;-9,16653;-26,6075;"L";"Second";0,983183240540129;-0,11474990122125;0;365,732654545668;231
"673";"L_TE1p_ROI";2;0,0704410600334359;-61,0725;-47,1605;-13,7972;"L";"Second";0,982941783116785;-0,00579916841036205;0;345,698770478092;33
"674";"L_TE2a_ROI";1;0,0705996886164658;-56,0286;-19,6878;-31,7622;"L";"Second";0,982555872159793;-0,0608424471768988;0;328,73702155484;95
"675";"L_TF_ROI";2;0,0707535997320163;-44,1348;-23,5201;-38,1076;"L";"Second";0,982176122799824;-0,0100232919464826;0;336,375522118782;9
"676";"L_TE2p_ROI";2;0,0709034874687047;-51,383;-45,0858;-28,2937;"L";"Second";0,981931117735125;0,0269709227166463;1;352,244958358472;91
"677";"L_PHT_ROI";2;0,0710564866617559;-59,0207;-60,2657;-4,83403;"L";"Second";0,981394998369587;0,0385832945002233;1;371,39639205826;109
"678";"L_PH_ROI";2;0,0712114708798498;-51,1481;-69,085;-16,1229;"L";"Second";0,981307630913587;0,0291603679576914;1;360,365625534839;3
"679";"L_TPOJ1_ROI";1;0,071350880140966;-61,0354;-50,2445;8,34838;"L";"Second";0,981120190025405;-0,00968000045444522;0;313,874030137685;4
"680";"L_TPOJ2_ROI";1;0,071506387436418;-56,1119;-66,9743;8,61575;"L";"Second";0,980502505399857;-0,0267718776881829;0;314,220210224883;132
"681";"L_TPOJ3_ROI";1;0,0716522131369283;-49,4314;-82,5027;16,9007;"L";"Second";0,980270843025185;-0,0155781385093679;0;316,981040450121;13
"682";"L_DVT_ROI";2;0,0717939977878693;-9,52752;-79,4738;31,4844;"L";"Second";0,979871577184899;0,00591078356158915;1;346,893296467893;0
"683";"L_PGp_ROI";2;0,0719460948832234;-41,0485;-92,9277;23,2634;"L";"Second";0,979825972384926;0,0252407902432818;1;361,181412368662;6
"684";"L_IP2_ROI";2;0,07205851861545;-46,5786;-58,0397;52,274;"L";"Second";0,979532160446914;-0,00268486020675061;0;346,030336014266;129
"685";"L_IP1_ROI";2;0,0721754962956189;-34,4063;-77,9773;49,4846;"L";"Second";0,978842903510986;-0,01516125031258;0;329,64566526241;146
"686";"L_IP0_ROI";2;0,0722891854167371;-31,0149;-90,7699;34,6307;"L";"Second";0,978687417242354;0,0312484890285892;1;384,900106209462;40
"687";"L_PFop_ROI";2;0,0724008336252559;-64,4104;-21,3344;27,659;"L";"Second";0,977872551344855;0,0586179965008107;1;362,460051672922;103
"688";"L_PF_ROI";2;0,072514949260861;-63,2192;-37,6956;34,0953;"L";"Second";0,977646467598071;0,0178690845507946;1;362,187972841198;198
"689";"L_PFm_ROI";1;0,0726143796337954;-55,7298;-57,6127;44,1644;"L";"Second";0,977494293962545;-0,0851481476762595;0;337,384840992028;1879
"690";"L_PGi_ROI";1;0,072718948031339;-55,0762;-67,3183;26,5466;"L";"Second";0,977214462552799;-0,123741735601906;0;365,862326110539;437
"691";"L_PGs_ROI";1;0,0728198285751945;-46,1848;-80,2416;38,9563;"L";"Second";0,976892537745336;-0,107296864661466;0;347,61303227101;602
"692";"L_V6A_ROI";2;0,0729224448856349;-15,3345;-87,7141;39,1673;"L";"Second";0,976631437050193;0,0620671318616335;1;386,38390472387;3
"693";"L_VMV1_ROI";2;0,0730253166300457;-18,4851;-59,7753;-17,5969;"L";"Second";0,975999136490461;0,012181526438967;1;299,473479343063;0
"694";"L_VMV3_ROI";2;0,0731272101209032;-28,7393;-65,4883;-24,1191;"L";"Second";0,975277680595238;0,0375663127596771;1;357,685051123919;0
"695";"L_PHA2_ROI";1;0,0732251522065224;-28,5519;-43,7522;-28,877;"L";"Second";0,974730878594534;-0,0421230380970766;0;336,166607311733;6
"696";"L_V4t_ROI";2;0,073290403717256;-45,7528;-87,5132;-4,24324;"L";"Second";0,974118699792023;0,0568384337165659;1;369,145120737784;0
"697";"L_FST_ROI";2;0,0733435658120166;-53,3283;-73,4349;-4,61785;"L";"Second";0,973787783826766;0,0515608132565143;1;367,257692939282;14
"698";"L_V3CD_ROI";2;0,0733987718291374;-35,3756;-98,2568;15,6044;"L";"Second";0,973521492843795;0,0582500263584219;1;372,522356948677;0
"699";"L_LO3_ROI";2;0,0734582606145141;-44,2124;-91,5541;8,78949;"L";"Second";0,972050068686682;0,0351846062354708;1;352,457508671392;0
"700";"L_VMV2_ROI";2;0,0735102742829581;-23,0531;-61,346;-20,8815;"L";"Second";0,970910132649084;0,0252818436680883;1;315,85982730295;0
"701";"L_31pd_ROI";1;0,0735622553802941;-5,56705;-55,0201;40,1963;"L";"Second";0,970549997310713;-0,0666363732260921;0;338,714478588834;99
"702";"L_31a_ROI";1;0,0736221119830105;-5,22423;-41,1861;43,6547;"L";"Second";0,969263887651284;-0,0505609685515453;0;322,755642822148;35
"703";"L_VVC_ROI";2;0,0736785829182639;-36,1331;-57,368;-28,7639;"L";"Second";0,968739458622277;0,0383339717098909;1;325,886923173894;4
"704";"L_25_ROI";1;0,0737156305942557;-5,50919;25,0317;-15,6258;"L";"Second";0,966824767647197;-0,0399073216882328;0;290,623551168986;0
"705";"L_s32_ROI";1;0,0737573425885627;-6,46562;35,7188;-12,715;"L";"Second";0,966203947296909;-0,0655769823230642;0;331,650898218224;7
"706";"L_pOFC_ROI";2;0,0738067201520959;-15,551;19,698;-27,303;"L";"Second";0,965865665082378;-0,00230050539324524;0;299,845967405532;1
"707";"L_PoI1_ROI";2;0,0738537559096016;-48,4289;5,4853;-11,5323;"L";"Second";0,964450580073887;0,0510250384165686;1;362,581154856595;2
"708";"L_Ig_ROI";1;0,0739070907998882;-47,1902;-4,79912;4,62256;"L";"Second";0,963061213212345;0,0339368825663387;1;343,405659929411;3
"709";"L_FOP5_ROI";2;0,0739549518671228;-43,4304;37,3281;-5,61938;"L";"Second";0,96071237036317;-0,00304143122080717;0;320,803180530919;3
"710";"L_p10p_ROI";1;0,0739942944660925;-23,8207;67,3817;4,47372;"L";"Second";0,959555704338732;-0,0510911645922499;0;321,488763149854;89
"711";"L_p47r_ROI";2;0,0740283878011759;-45,2432;55,0586;-0,560228;"L";"Second";0,952446624830291;-0,00767761189965969;0;341,626808708279;64
"712";"L_TGv_ROI";1;0,0740618212739343;-43,6133;0,00778459;-43,223;"L";"Second";0,946029117075815;-0,0648187116401721;0;336,691432401561;4
"713";"L_MBelt_ROI";1;0,0741001518775571;-54,6114;-10,6095;-5,01537;"L";"Second";0,936539529789405;0,0525632839307997;1;380,512072083986;20
"714";"L_LBelt_ROI";1;0,0741523229038648;-54,4146;-26,5359;5,57559;"L";"Second";0,923407615942898;0,0479238645835522;1;386,441143408158;3
"715";"L_A4_ROI";1;0,0741830246602376;-62,171;-27,4951;2,73865;"L";"Second";0,91512543007594;0,043861111599073;1;358,498155213772;4
"716";"L_STSva_ROI";1;0,0742154447344567;-60,3921;-9,42576;-19,5736;"L";"Second";0,897158189978199;-0,11658338048889;0;364,118105338114;110
"717";"L_TE1m_ROI";1;0,0742396860489303;-61,5627;-30,729;-19,8762;"L";"Second";0,842566137124593;-0,0677673914267919;0;325,705870655429;47
"718";"L_PI_ROI";2;0,074258142547563;-49,5339;10,4486;-21,698;"L";"Second";0,828530661634663;0,0469358449712435;1;373,054235470721;9
"719";"L_a32pr_ROI";1;0,0742128678659286;-5,90528;36,6333;28,8867;"L";"Second";0,78953814214805;-0,0176275898625842;0;327,486630792222;154
"720";"L_p24_ROI";1;-4,37150315946155e-15;-5,10488;39,0925;13,8089;"L";"Second";3,10862446895044e-15;-0,0305824120524566;0;278,414010386082;1
"721";"R_V1_ROI";1;-0,00279162847249726;11,5491;-83,1736;1,39964;"R";"Third";1,04166314787571;0,0570008079309266;1;380,403747224215;3
"722";"R_MST_ROI";1;-0,00273752566708677;54,083;-73,396;1,13441;"R";"Third";1,04115516184102;0,00697062870560744;1;350,578541149814;72
"723";"R_V6_ROI";1;-0,00268131590372946;12,9289;-82,7572;32,4649;"R";"Third";1,04026055969422;0,0555621381015661;1;381,194934277397;2
"724";"R_V2_ROI";1;-0,00260140662239055;12,8295;-81,137;-6,04955;"R";"Third";1,0397702545669;0,0487731819002929;1;373,198559064434;0
"725";"R_V3_ROI";1;-0,00250386269466929;29,6284;-99,92;4,79977;"R";"Third";1,03953770317869;0,0453838763615663;1;367,794370542271;9
"726";"R_V4_ROI";1;-0,0023909120102461;36,3954;-91,4078;-12,1262;"R";"Third";1,03935419253954;0,0430512573172006;1;365,983863855069;1
"727";"R_V8_ROI";1;-0,0022549108987447;34,6923;-77,2024;-21,3038;"R";"Third";1,03876434782032;0,0305300676440447;1;374,562725876796;0
"728";"R_4_ROI";1;-0,00211309640837358;34,7148;-16,1394;72,2143;"R";"Third";1,03789378067849;0,040765426380948;1;362,552386499689;17
"729";"R_3b_ROI";1;-0,00196126371950941;47,0606;-19,8243;63,1735;"R";"Third";1,03747176259313;0,00903194496402725;1;350,168439632098;151
"730";"R_FEF_ROI";1;-0,00177987408714469;46,0974;5,31453;60,5101;"R";"Third";1,03718501607889;0,0346147739694858;1;371,812994630263;0
"731";"R_PEF_ROI";1;-0,00156007898801805;54,9109;13,9545;41,9061;"R";"Third";1,03652538355366;0,0625815893439556;1;393,692984153112;58
"732";"R_55b_ROI";2;-0,00134602905428743;52,4298;9,08805;51,0785;"R";"Third";1,0364637264381;0,00870288104830311;1;307,465355646219;0
"733";"R_V3A_ROI";1;-0,00109657445751729;22,479;-94,5908;28,7691;"R";"Third";1,03566550031744;0,0553216031800849;1;376,649586568262;3
"734";"R_RSC_ROI";2;-0,00084516410196668;2,21983;-40,1476;25,7868;"R";"Third";1,0351126657192;-0,0326067128706084;0;314,320397053818;0
"735";"R_POS2_ROI";2;-0,000560285523497743;10,999;-74,7364;41,2835;"R";"Third";1,0349302824821;-0,0212665554547859;0;309,699237957558;45
"736";"R_V7_ROI";1;-0,000277406375962564;25,4456;-90,4326;36,4716;"R";"Third";1,03468453591434;0,0496736334608388;1;388,460335955345;51
"737";"R_IPS1_ROI";1;2,56649792251771e-05;26,989;-84,5792;44,4358;"R";"Third";1,03435465309055;0,0501603688284406;1;395,271717398139;1
"738";"R_FFC_ROI";1;0,000341144824124287;43,6373;-59,4595;-26,8917;"R";"Third";1,03408645100651;0,00505041971713586;1;358,474533440988;1
"739";"R_V3B_ROI";1;0,00066734666389371;31,5046;-92,5847;29,0869;"R";"Third";1,03385022548462;0,0589753085533111;1;390,794620682865;1
"740";"R_LO1_ROI";1;0,00101166979886595;43,994;-90,5506;2,57524;"R";"Third";1,03320379140079;0,0196208455545502;1;353,077802750961;12
"741";"R_LO2_ROI";1;0,00138177716780786;44,9571;-86,4624;-7,59191;"R";"Third";1,0330112961556;0,00723874297018139;1;327,971691697253;10
"742";"R_PIT_ROI";1;0,0017674302589054;41,5996;-84,8171;-14,6547;"R";"Third";1,03278688164136;-0,0149044331691669;0;308,496593975676;1
"743";"R_MT_ROI";1;0,00217930932138096;51,2534;-79,687;3,98399;"R";"Third";1,03255434023244;-0,00210884483296027;0;342,079181412926;62
"744";"R_A1_ROI";1;0,00261966862501427;55,2521;-18,6583;3,62105;"R";"Third";1,03246812617803;0,0397622480674607;1;334,848669893579;4
"745";"R_PSL_ROI";2;0,00305298696632427;65,6807;-38,6014;25,111;"R";"Third";1,03213094097118;-0,00383362316373713;0;347,564806478702;35
"746";"R_SFL_ROI";1;0,00344904352837701;11,0238;22,193;62,4761;"R";"Third";1,03195704407963;0,027452492151902;1;344,243073842676;135
"747";"R_PCV_ROI";1;0,00385464359396542;7,75372;-54,8835;54,3246;"R";"Third";1,03167354869903;-0,0110329828031432;0;312,197550880634;6
"748";"R_STV_ROI";2;0,00425118960136549;64,0803;-44,684;19,5865;"R";"Third";1,0312700551597;-0,0771820010912747;0;343,217638735724;69
"749";"R_7Pm_ROI";2;0,00465526297351141;10,6503;-67,35;54,96;"R";"Third";1,03101917562884;-0,0544893053431413;0;324,738384837263;16
"750";"R_7m_ROI";2;0,00506660004597677;7,72306;-65,3151;40,6649;"R";"Third";1,03073208323171;-0,0918994851855128;0;338,706916203773;12
"751";"R_POS1_ROI";2;0,00546749547621181;9,14058;-63,0612;15,0204;"R";"Third";1,03058701863394;-0,0608023518359244;0;336,588764284586;26
"752";"R_23d_ROI";2;0,00586937898884674;2,65298;-24,2441;38,5114;"R";"Third";1,03004008247403;-0,0333859195213562;0;322,653064363613;26
"753";"R_v23ab_ROI";2;0,00627106625998854;5,61358;-56,7698;22,358;"R";"Third";1,02980232361282;-0,0920553335444285;0;352,087592257151;338
"754";"R_d23ab_ROI";2;0,00666939297182925;3,19493;-42,0742;33,1706;"R";"Third";1,02963532154793;-0,0729921912449724;0;336,972848973283;4
"755";"R_31pv_ROI";2;0,00706997006550908;4,41187;-48,5085;35,1196;"R";"Third";1,0295161246173;-0,107010105375931;0;335,648084386853;405
"756";"R_5m_ROI";1;0,00748056542712269;8,76024;-35,3403;68,2431;"R";"Third";1,02938879226969;0,0138108765876697;1;358,577564295213;84
"757";"R_5mv_ROI";1;0,00788855409473676;8,22788;-39,1911;58,3342;"R";"Third";1,02912058109492;0,0707703249989872;1;374,038129219315;6
"758";"R_23c_ROI";1;0,00830382832019658;6,2486;-32,2964;48,2286;"R";"Third";1,02898665361818;0,0922304880628178;1;403,480788871973;319
"759";"R_5L_ROI";1;0,00871630584460053;13,0886;-44,8421;72,2361;"R";"Third";1,02858607165999;0,0261603840327012;1;339,467803281254;4
"760";"R_24dd_ROI";1;0,00911348421033621;6,5378;-12,6916;57,9469;"R";"Third";1,02810843675318;0,0157159366060226;1;333,197342884094;3
"761";"R_24dv_ROI";1;0,0095268932336818;5,48169;2,11296;49,8577;"R";"Third";1,02789713221621;0,031441572444247;1;347,252074789134;5
"762";"R_7AL_ROI";1;0,00997001948637268;20,4358;-51,6751;72,943;"R";"Third";1,02778804970353;0,0412114637236793;1;332,196832709121;17
"763";"R_SCEF_ROI";1;0,0103993747694607;7,49361;9,70639;60,5539;"R";"Third";1,02741238323149;0,0670878235422029;1;365,76125231856;6
"764";"R_6ma_ROI";1;0,0108274969567033;15,6085;10,2145;70,2812;"R";"Third";1,02724936907845;0,0725786893229577;1;355,313362593468;13
"765";"R_7Am_ROI";1;0,0112355799690055;12,5135;-58,8446;64,6355;"R";"Third";1,02691584736463;0,0532009249266881;1;366,186921404838;118
"766";"R_7PL_ROI";1;0,0116566233597908;17,837;-71,7997;59,0052;"R";"Third";1,02671494914164;-0,0125799277397537;0;349,957787291704;22
"767";"R_7PC_ROI";1;0,0120556335884369;32,7263;-51,6105;69,193;"R";"Third";1,02662143891501;0,0263405704142247;1;330,637682842994;9
