"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"192";"L_55b_ROI";2;0,0487964944307296;-49,9196;7,25686;52,551;"L";1,00386152027702;-0,0162844316007537;0;285,574376323789;53
"193";"L_V3A_ROI";3;0,0492279117962409;-18,4823;-96,7561;25,023;"L";1,00377315335329;0,07741272031056;1;357,988607607412;7
"194";"L_RSC_ROI";2;0,049667373658462;-1,96554;-41,1872;24,8333;"L";1,00364187737622;-0,0169784438254401;0;265,4454577166;2
"195";"L_POS2_ROI";2;0,0501002744796047;-8,52795;-74,3509;38,3825;"L";1,00346413998916;-0,0154564991284933;0;280,214633937973;42
"196";"L_V7_ROI";3;0,0505563091823413;-20,6651;-92,6455;33,2797;"L";1,00328523084236;0,0726577950344726;1;361,087683089999;1
"197";"L_IPS1_ROI";3;0,0510124676614197;-21,9632;-86,6667;42,0993;"L";1,00318426205709;0,0315236726331055;1;336,565580663734;18
"198";"L_FFC_ROI";3;0,051450991444352;-42,7627;-63,2247;-26,3203;"L";1,00314503218723;0,0428000477615282;1;343,799417023328;0
"199";"L_V3B_ROI";3;0,0519062015264822;-27,0953;-96,5715;25,1962;"L";1,00276068225565;0,0484149174959018;1;354,84373437805;9
"200";"L_LO1_ROI";3;0,0523548200659359;-40,5777;-95,2405;3,36919;"L";1,00253527880772;0,0640122062898258;1;360,598137895866;0
"201";"L_LO2_ROI";3;0,0527914739813182;-42,1582;-90,8955;-7,66365;"L";1,00241143796328;0,0687971604483055;1;365,748443956274;0
"202";"L_PIT_ROI";3;0,0532377600153898;-39,4378;-86,7034;-16,546;"L";1,00225016046364;0,046842003485711;1;301,047626057918;0
"203";"L_MT_ROI";3;0,0536665370797106;-48,7503;-84,4672;5,48379;"L";1,00218226019703;0,0633827369658663;1;355,172150291739;0
"204";"L_A1_ROI";3;0,0540953065328605;-52,7981;-20,8586;2,44464;"L";1,00215777035578;0,0170168295613921;1;287,808064299014;0
"205";"L_PSL_ROI";3;0,0545237900061566;-62,4148;-44,0833;21,9645;"L";1,00182220388488;0,0507877289040136;1;350,134125260359;12
"206";"L_SFL_ROI";2;0,0549553363068912;-9,90886;19,8578;62,3111;"L";1,00172790553667;-0,037473615706077;0;300,245710840946;40
"207";"L_PCV_ROI";2;0,0553858696163772;-7,21695;-54,6776;53,0745;"L";1,00145310616079;-0,0753989158195629;0;321,125308188695;0
"208";"L_STV_ROI";3;0,0558179797704537;-62,4066;-48,5189;16,5869;"L";1,00132339021418;0,0521839236013528;1;350,530662933057;79
"209";"L_7Pm_ROI";2;0,0562524028221968;-9,31391;-67,9611;53,3334;"L";1,00120580058706;-0,0499338036260416;0;329,962041360528;113
"210";"L_7m_ROI";2;0,0566899180649727;-6,46353;-64,9132;39,576;"L";1,0009545016718;-0,108777696477898;0;357,303890101211;180
"211";"L_POS1_ROI";2;0,057137947327753;-7,73543;-64,243;13,1206;"L";1,00077506282587;-0,0872210013986889;0;349,289123624932;10
"212";"L_23d_ROI";2;0,0575509848287015;-2,3397;-19,8225;38,1166;"L";1,00061318678235;-0,0224915773597905;0;286,223461433407;96
"213";"L_v23ab_ROI";2;0,0579571169449168;-4,55981;-56,7997;21,7836;"L";1,00049530266515;-0,100238958484558;0;357,648608935372;15
"214";"L_d23ab_ROI";2;0,0583656437421738;-2,84817;-42,7715;32,0514;"L";1,00022386681256;-0,0877177413281974;0;337,655448158903;0
"215";"L_31pv_ROI";2;0,0587640486567526;-4,12372;-49,4371;34,4851;"L";0,9999876268365;-0,103193967996632;0;355,439889000908;71
"216";"L_5m_ROI";3;0,0591445022723591;-8,52623;-35,9366;66,9205;"L";0,9999427244553;0,0346814074829153;1;337,431056995263;0
"217";"L_5mv_ROI";3;0,0595409335474103;-8,03423;-36,5424;57,0791;"L";0,999817604669926;0,0527166708568566;1;352,906116414646;10
"218";"L_23c_ROI";3;0,0599221516196637;-5,94615;-30,0308;47,2425;"L";0,999740513459245;0,0638796572962703;1;364,174114046752;6
"219";"L_5L_ROI";3;0,0603007823045157;-11,9717;-45,1408;70,3955;"L";0,999540627153759;0,0343206815995852;1;331,184662149477;3
"220";"L_24dd_ROI";3;0,0606810971146436;-6,35559;-12,9615;55,585;"L";0,999380678309404;0,0468373570283775;1;342,373748138539;4
"221";"L_24dv_ROI";3;0,061060937403815;-5,32056;2,0859;48,5372;"L";0,999231858846262;0,0458262066736665;1;325,518212398784;0
"222";"L_7AL_ROI";3;0,0614419491863118;-20,0909;-53,4659;71,8123;"L";0,999099453527163;0,0455215185563655;1;335,339893121877;1
"223";"L_SCEF_ROI";3;0,0617815732201584;-6,71014;8,04141;58,7561;"L";0,998852140223507;0,0535578222909443;1;333,896705262363;66
"224";"L_6ma_ROI";3;0,0621481159252773;-15,204;10,1743;69,5604;"L";0,998797937245242;0,0302613750363541;1;292,718089235039;70
"225";"L_7Am_ROI";2;0,0625037124383008;-11,7008;-59,2864;63,563;"L";0,998551126229136;-8,69014274224672e-05;0;291,745056968368;8
"226";"L_7PL_ROI";2;0,0628664577467965;-15,7096;-73,3452;56,7261;"L";0,998442187548226;-0,00431743073103201;0;304,48369847559;5
"227";"L_7PC_ROI";3;0,0632127877503623;-33,0094;-53,038;67,5317;"L";0,99807055724213;0,0495017959306536;1;312,198801493156;0
"228";"L_LIPv_ROI";3;0,0635676583789347;-29,7517;-64,1561;62,9781;"L";0,997894812864008;0,0855384592929614;1;377,655371541106;25
"229";"L_VIP_ROI";3;0,0639188991689375;-21,8545;-65,7435;64,9426;"L";0,997699248518558;0,0597947600372254;1;363,979583532394;6
"230";"L_MIP_ROI";3;0,0642585148693999;-24,7673;-77,077;53,1612;"L";0,997596144589847;0,0646140738418301;1;358,05332411992;9
"231";"L_1_ROI";3;0,0645883626024639;-47,13;-28,9824;63,6018;"L";0,997410725897499;0,0257892591290773;1;366,847950994253;10
"232";"L_2_ROI";3;0,0649189192855322;-42,323;-39,518;65,3726;"L";0,997227328523239;0,0515566980801816;1;352,202953526294;14
"233";"L_3a_ROI";3;0,0652372511509178;-45,3284;-16,8127;61,9807;"L";0,996932768940787;0,0168527823840715;1;347,259511396717;1
"234";"L_6d_ROI";3;0,0655581194294475;-33,1583;-9,76269;71,2601;"L";0,996706747566023;0,0160733277747066;1;342,360611278659;3
"235";"L_6mp_ROI";3;0,0658867827052932;-14,588;-9,70881;73,8754;"L";0,996466552740167;0,0423992196590223;1;333,829700134114;5
"236";"L_6v_ROI";3;0,066218816229907;-58,8547;6,65103;32,2337;"L";0,996368707161155;0,048478025770121;1;345,453878677537;5
"237";"L_p24pr_ROI";3;0,0665401341158449;-3,00971;1,48038;39,4855;"L";0,996297193199003;0,0170662342552887;1;311,12406842583;0
"238";"L_33pr_ROI";3;0,0668589529011697;-2,3005;14,3322;30,0426;"L";0,996016703348443;0,0144292736411998;1;306,747460545683;0
"239";"L_a24pr_ROI";3;0,0671560044751004;-3,71067;21,3912;31,9944;"L";0,995750488339271;0,0295005742381813;1;313,421323780929;89
"240";"L_p32pr_ROI";3;0,0674776404792575;-5,37103;21,0193;41,7936;"L";0,995520478504913;0,0328831148049816;1;307,225724034138;58
"241";"L_a24_ROI";2;0,0677842731942108;-5,90983;41,2255;-0,828961;"L";0,995352038389559;-0,0717951630816626;0;310,878956532346;14
"242";"L_d32_ROI";2;0,0681154281468283;-7,4933;46,8392;25,4507;"L";0,995195905615143;-0,0573053976610336;0;327,669114598829;182
"243";"L_8BM_ROI";2;0,0684338921827637;-7,40958;34,8024;46,4829;"L";0,995097763954489;-0,0421644219468551;0;325,530918126265;68
"244";"L_p32_ROI";2;0,0687445426859879;-8,47038;50,9573;-1,13474;"L";0,99497975686972;-0,0777112044144535;0;338,683596353822;11
"245";"L_10r_ROI";2;0,0690438228874283;-9,37022;51,0853;-8,28686;"L";0,994847084649061;-0,092917078276977;0;359,532233335699;87
"246";"L_47m_ROI";2;0,0693353457506862;-34,0236;43,9676;-21,8372;"L";0,994625344273652;-0,0453170687191153;0;303,627856517016;2
"247";"L_8Av_ROI";2;0,0696265086634984;-39,3098;29,5936;53,4256;"L";0,994490894927088;-0,0974085987300508;0;347,806112488769;216
"248";"L_8Ad_ROI";2;0,069915524839054;-24,8022;42,0896;50,2505;"L";0,994161223442902;-0,1039312698254;0;353,024813370705;85
"249";"L_9m_ROI";2;0,0702105790049186;-9,41604;55,1258;22,2088;"L";0,994029410901136;-0,100276796339749;0;342,778744544591;17
"250";"L_8BL_ROI";2;0,0705041006936716;-12,0618;36,6863;54,2559;"L";0,993886406462858;-0,0675872718564234;0;318,843158332538;23
"251";"L_9p_ROI";2;0,0708018019984903;-17,6159;54,0256;39,5845;"L";0,993644334984723;-0,0824349294279487;0;333,259853478639;116
"252";"L_10d_ROI";2;0,0711032030731465;-14,492;64,4684;7,71641;"L";0,993375140630526;-0,0979967433601506;0;338,447107066244;34
"253";"L_8C_ROI";2;0,0714235780973517;-46,7114;29,1732;42,1582;"L";0,993156422198691;-0,0686755368558962;0;325,606598850388;720
"254";"L_44_ROI";2;0,0717533896212522;-54,2873;28,4757;7,90116;"L";0,992974781103371;-0,0358382498143737;0;294,15913611031;89
"255";"L_45_ROI";2;0,0720840465373362;-49,2744;41,4279;-0,449318;"L";0,992855794822475;-0,0500769998586112;0;299,406218177688;64
"256";"L_47l_ROI";2;0,0723678816870063;-41,6195;44,5977;-14,7694;"L";0,992795678220502;-0,0500457909602502;0;302,985364012578;25
"257";"L_a47r_ROI";2;0,0726491222313601;-38,5937;56,6588;-12,6421;"L";0,992422304074916;-0,0387757954554872;0;303,606635223675;17
"258";"L_6r_ROI";3;0,0729266685438221;-58,143;15,741;17,7684;"L";0,992163993409793;0,0380754026743651;1;323,479824142068;332
"259";"L_IFJa_ROI";2;0,0732035480600208;-51,736;29,5284;25,0934;"L";0,99184643265152;0,00172893901499401;1;269,196695585722;10
"260";"L_IFJp_ROI";2;0,0734813792380933;-52,9064;20,4289;32,3937;"L";0,991500723868768;-0,0255052111345803;0;278,500202538231;25
"261";"L_IFSp_ROI";2;0,0737584945466573;-51,5807;37,0051;17,8709;"L";0,991378372490456;-0,0187426415529604;0;260,670332759118;30
"262";"L_IFSa_ROI";2;0,074036904116539;-48,8112;48,1202;9,53649;"L";0,991262158116919;0,00752607326881356;1;312,619720132393;40
"263";"L_p9-46v_ROI";2;0,0742801936421784;-45,2185;44,9354;28,6578;"L";0,991058980436662;-0,0393704060213293;0;313,537152476651;28
"264";"L_46_ROI";2;0,0745273464603721;-37,9276;53,5147;30,1759;"L";0,990804876549964;-0,022162644552702;0;295,33211923942;258
"265";"L_a9-46v_ROI";2;0,0747488471220201;-39,5116;61,5268;5,64374;"L";0,990772117042779;-0,00257197565172473;0;283,398131605634;22
"266";"L_9-46d_ROI";3;0,0749677626673362;-31,1079;62,1112;22,198;"L";0,990526925209369;0,0138690924928741;1;301,841794312571;34
"267";"L_9a_ROI";2;0,0751873604966705;-19,1264;63,5189;24,194;"L";0,990318592754519;-0,0705047255748333;0;298,697414053114;97
"268";"L_10v_ROI";2;0,0754022212484877;-11,2491;51,1684;-14,5332;"L";0,9900509171105;-0,0951967466149206;0;343,693044406332;453
"269";"L_a10p_ROI";2;0,0756171544746948;-28,7112;65,2327;-5,46011;"L";0,989928462430008;-0,0677804148900518;0;311,665631163643;9
"270";"L_10pp_ROI";2;0,0758356335264332;-18,8377;60,9782;-12,0235;"L";0,9893140316041;-0,0389353014061947;0;282,663184587397;3
"271";"L_11l_ROI";2;0,0760249755028718;-26,8965;53,7804;-19,7647;"L";0,989130867545215;-0,0105791741864393;0;288,385070672221;13
"272";"L_13l_ROI";2;0,0762049352777334;-24,0785;37,834;-26,5098;"L";0,988922640652484;-0,0387635661987908;0;264,748754826672;3
"273";"L_OFC_ROI";2;0,0763908868443581;-13,146;34,8502;-24,6168;"L";0,988662701870521;-0,0435026663903207;0;270,986655352061;0
"274";"L_47s_ROI";2;0,0765610140670754;-32,0441;32,3526;-25,9426;"L";0,988496185523995;-0,0541222426025698;0;293,771733731752;9
"275";"L_LIPd_ROI";3;0,0767376765586998;-35,7009;-65,257;56,7199;"L";0,988243816945596;0,0595446668467129;1;363,456246620319;0
"276";"L_6a_ROI";3;0,0769141349471415;-27,542;8,2589;67,653;"L";0,988116395159549;0,0486288793199135;1;351,875156298272;20
"277";"L_i6-8_ROI";2;0,0770674199995209;-31,5885;23,7374;60,5102;"L";0,987965415854271;-0,0270218924110535;0;315,872160842079;5
"278";"L_s6-8_ROI";2;0,0772113956566803;-18,5555;29,5158;60,8126;"L";0,987800708499374;-0,0390066490230762;0;291,530993601214;16
"279";"L_43_ROI";3;0,0773510475602761;-61,2396;3,19618;11,4308;"L";0,987743721480838;0,0411169097927296;1;328,988090088573;0
"280";"L_OP4_ROI";3;0,0774925706756439;-61,953;-9,73664;14,7042;"L";0,987616512522038;0,0481866305711342;1;336,612019715743;0
"281";"L_OP1_ROI";3;0,0776331325530621;-57,1733;-20,244;15,6766;"L";0,987267636912821;0,0672012033965411;1;343,924029409889;6
"282";"L_OP2-3_ROI";3;0,0777728821864865;-50,5104;-10,9681;10,7225;"L";0,986556914620046;0,0129151829181809;1;258,031208854372;3
"283";"L_52_ROI";3;0,0779155329206406;-51,2079;-7,06764;-5,46048;"L";0,986317921805478;0,0111849473919269;1;281,473352459891;0
"284";"L_RI_ROI";3;0,078063385801338;-53,8032;-30,2787;13,7849;"L";0,986051859867776;0,0487815636754787;1;307,341166018043;0
"285";"L_PFcm_ROI";3;0,0782216753882211;-60,1456;-30,377;20,8591;"L";0,985855187879199;0,0407267833498229;1;297,881965412718;1
"286";"L_PoI2_ROI";3;0,0783865417515699;-45,7003;13,788;-14,1619;"L";0,985716454674527;0,0115931696989704;1;279,936744330458;0
"287";"L_TA2_ROI";3;0,0785208780810814;-54,5072;3,12467;-17,1579;"L";0,985562547563489;0,0447087884250109;1;325,315580646099;0
"288";"L_FOP4_ROI";3;0,0786590010369141;-47,6387;23,6667;1,83835;"L";0,985271535509413;0,0323300940973673;1;320,118686036143;120
"289";"L_MI_ROI";3;0,0787972957743198;-42,8322;21,9309;-11,7528;"L";0,985088810677088;0,0428117100807759;1;334,780088288558;10
"290";"L_Pir_ROI";2;0,0789369206297009;-33,2726;16,9705;-32,711;"L";0,984622864412211;-0,00576332404764634;0;198,972317166934;0
"291";"L_AVI_ROI";2;0,0790739445788321;-39,7103;32,4631;-16,2567;"L";0,984372786630755;-0,0146002076599729;0;264,617564443275;5
"292";"L_AAIC_ROI";2;0,0792014500010205;-35,9589;23,7719;-26,8958;"L";0,983863378709432;-0,0232460761121452;0;237,621146567124;0
"293";"L_FOP1_ROI";3;0,0793338213309238;-55,5269;9,70434;5,75185;"L";0,983600675368317;0,0464706348407452;1;334,059227274848;4
"294";"L_FOP3_ROI";3;0,0794716595706133;-45,5292;14,5183;0,45266;"L";0,98351870024301;0,0313611459687439;1;313,58307155927;0
"295";"L_FOP2_ROI";3;0,0796125971786689;-49,761;3,71351;5,92069;"L";0,983298783382292;0,0358248931263984;1;336,062054311146;3
"296";"L_PFt_ROI";3;0,0797419361259166;-59,8108;-29,2964;43,8859;"L";0,982898320234243;0,0447362386632579;1;339,057460582418;8
"297";"L_AIP_ROI";3;0,079867204871866;-45,5819;-46,9839;55,7598;"L";0,982827822965315;0,0604351587547917;1;363,981962842838;39
"298";"L_EC_ROI";2;0,0799933894486577;-31,4305;-11,1815;-39,9909;"L";0,982422190458472;-0,0498173762237019;0;305,129524044477;0
"299";"L_PreS_ROI";2;0,0801308090050299;-20,897;-42,2926;-21,407;"L";0,98213840796078;-0,041036808126196;0;279,155895130901;4
"300";"L_H_ROI";2;0,0802725460241049;-27,0313;-25,4185;-29,8975;"L";0,981976286693695;-0,0399776086575067;0;286,5829782396;0
"301";"L_ProS_ROI";2;0,0804536151828824;-11,1737;-59,7195;-3,60907;"L";0,981788386976089;-0,0206025610141135;0;303,970202788566;1
"302";"L_PeEc_ROI";2;0,0805873545192205;-34,9891;-8,67089;-42,7692;"L";0,981206123962345;-0,0199352440324481;0;234,890617763906;0
"303";"L_STGa_ROI";3;0,0807109214658167;-52,4768;8,99194;-27,0001;"L";0,980979398599436;0,0438344568378541;1;330,685767446709;1
"304";"L_PBelt_ROI";3;0,0808316476175169;-59,3507;-27,8417;4,87703;"L";0,980829252790914;0,039353199299026;1;333,9140007773;0
"305";"L_A5_ROI";3;0,0809252072101029;-62,381;-19,3909;-4,91504;"L";0,980241385180285;0,0543713545768435;1;348,474649546285;2
"306";"L_PHA1_ROI";2;0,0810256822666585;-24,5016;-42,7113;-25,8525;"L";0,979915914507681;-0,0324151585219144;0;303,588716479128;1
"307";"L_PHA3_ROI";2;0,0811164149519135;-32,5601;-44,2049;-31,031;"L";0,97968835804163;-0,0185780321876729;0;300,668823894425;8
"308";"L_STSda_ROI";3;0,0812134725829939;-60,3443;-7,3325;-15,4202;"L";0,979563944231775;0,0190267436963843;1;326,425754988469;1
"309";"L_STSdp_ROI";2;0,0813033902852174;-62,3837;-34,8502;-2,63731;"L";0,979229941126682;-0,042669788728311;0;288,654599102366;74
"310";"L_STSvp_ROI";2;0,0814053386156064;-62,3578;-35,7779;-8,54654;"L";0,979047066305092;-0,083538083866984;0;327,832367515788;234
"311";"L_TGd_ROI";2;0,0814787436287163;-43,0859;12,021;-39,3433;"L";0,978340141615255;-0,0536503821504066;0;309,203536454382;6
"312";"L_TE1a_ROI";2;0,0815954761562585;-58,8818;-9,16653;-26,6075;"L";0,978066254069792;-0,098854297903026;0;346,97719550274;105
"313";"L_TE1p_ROI";2;0,0817014405677349;-61,0725;-47,1605;-13,7972;"L";0,977476332144171;-0,0615761444079761;0;329,473973273233;76
"314";"L_TE2a_ROI";2;0,0818067749005933;-56,0286;-19,6878;-31,7622;"L";0,977374642587505;-0,0598159610140221;0;319,718439317572;8
"315";"L_TF_ROI";2;0,0819123029964049;-44,1348;-23,5201;-38,1076;"L";0,976808377065832;-0,0238479168342906;0;218,314819392818;0
"316";"L_TE2p_ROI";2;0,0820275334995118;-51,383;-45,0858;-28,2937;"L";0,976674552375258;-0,00473052598078614;0;277,328443838717;0
"317";"L_PHT_ROI";2;0,0821173100969805;-59,0207;-60,2657;-4,83403;"L";0,976201510522143;-0,0743767877246108;0;332,399423647364;72
"318";"L_PH_ROI";3;0,0822158116074985;-51,1481;-69,085;-16,1229;"L";0,976026390476973;0,0298087235505124;1;304,185020673341;10
"319";"L_TPOJ1_ROI";3;0,0823176285166073;-61,0354;-50,2445;8,34838;"L";0,975649326911874;-0,0088653652930746;0;336,407298220673;29
"320";"L_TPOJ2_ROI";2;0,0824011781176921;-56,1119;-66,9743;8,61575;"L";0,975512449547674;0,00748635046502969;1;295,440157194744;5
"321";"L_TPOJ3_ROI";2;0,082494456973712;-49,4314;-82,5027;16,9007;"L";0,974642388871774;-0,0465406400936749;0;309,871517779623;5
"322";"L_DVT_ROI";3;0,0825692289410047;-9,52752;-79,4738;31,4844;"L";0,974317981820158;0,0679523730619523;1;363,392770505713;23
"323";"L_PGp_ROI";2;0,0826333661842348;-41,0485;-92,9277;23,2634;"L";0,973667511087378;-0,0879650592294004;0;342,591331209326;108
"324";"L_IP2_ROI";2;0,0827155669967693;-46,5786;-58,0397;52,274;"L";0,973468416518655;-0,0172981654308548;0;324,237135014617;255
"325";"L_IP1_ROI";2;0,0827638611092261;-34,4063;-77,9773;49,4846;"L";0,97276708023159;-0,0312677439470112;0;304,533036283989;22
"326";"L_IP0_ROI";2;0,0828187874423626;-31,0149;-90,7699;34,6307;"L";0,972655594364868;-0,0618444598176985;0;327,700514448663;109
"327";"L_PFop_ROI";3;0,0828711491027068;-64,4104;-21,3344;27,659;"L";0,971829161844447;0,0238509968009642;1;319,915249927119;1
"328";"L_PF_ROI";3;0,0829295942602469;-63,2192;-37,6956;34,0953;"L";0,971479289117645;0,0278050489765016;1;332,162379765613;356
"329";"L_PFm_ROI";2;0,0829911391418545;-55,7298;-57,6127;44,1644;"L";0,970504746176529;-0,044941209009302;0;327,802399661524;518
"330";"L_PGi_ROI";2;0,0830589764111433;-55,0762;-67,3183;26,5466;"L";0,969609911584002;-0,10648675965023;0;344,777917064042;175
"331";"L_PGs_ROI";2;0,0831371176471568;-46,1848;-80,2416;38,9563;"L";0,96944907807243;-0,112041825329235;0;348,793526468979;2273
"332";"L_V6A_ROI";3;0,0832258967514162;-15,3345;-87,7141;39,1673;"L";0,968747401802025;0,069453234347171;1;367,819622520142;0
"333";"L_VMV1_ROI";3;0,0833209435091877;-18,4851;-59,7753;-17,5969;"L";0,968295368672555;0,0237507956059268;1;267,508167508027;0
"334";"L_VMV3_ROI";3;0,0834214788097687;-28,7393;-65,4883;-24,1191;"L";0,967178504296366;0,0223340992958834;1;294,894400937085;1
"335";"L_PHA2_ROI";2;0,0835238637154751;-28,5519;-43,7522;-28,877;"L";0,967010116339893;-0,0582658382459325;0;305,136581034157;2
"336";"L_V4t_ROI";3;0,0836320203609303;-45,7528;-87,5132;-4,24324;"L";0,966061784934528;0,0634309039669156;1;364,148584975572;5
"337";"L_FST_ROI";3;0,0837351593865957;-53,3283;-73,4349;-4,61785;"L";0,965981967249917;0,0421063480773925;1;348,69991001059;13
"338";"L_V3CD_ROI";3;0,0838401391007274;-35,3756;-98,2568;15,6044;"L";0,965519255470232;0,0576316671560463;1;342,763933404845;0
"339";"L_LO3_ROI";3;0,0839460643896461;-44,2124;-91,5541;8,78949;"L";0,964423129344248;-0,000576210035470909;0;325,590384208576;4
"340";"L_VMV2_ROI";3;0,084022979995972;-23,0531;-61,346;-20,8815;"L";0,963964605779178;0,0282044023067375;1;276,832844814915;1
"341";"L_31pd_ROI";2;0,0841057845074216;-5,56705;-55,0201;40,1963;"L";0,962965960370771;-0,0966543296088794;0;340,207146226131;70
"342";"L_31a_ROI";2;0,0842067041739952;-5,22423;-41,1861;43,6547;"L";0,961463026503906;-0,0699434305894073;0;304,999026382009;0
"343";"L_VVC_ROI";3;0,0842689183679936;-36,1331;-57,368;-28,7639;"L";0,960767257308897;0,0275300506999958;1;309,191027813386;4
"344";"L_25_ROI";2;0,0843380765492702;-5,50919;25,0317;-15,6258;"L";0,959197166641625;-0,0448627099081063;0;249,434998685953;0
"345";"L_s32_ROI";2;0,0844157614001739;-6,46562;35,7188;-12,715;"L";0,957361681119448;-0,0705597970154094;0;296,470052078591;3
"346";"L_pOFC_ROI";2;0,0844812421217942;-15,551;19,698;-27,303;"L";0,956651677715768;-0,0249183422770846;0;213,626221462252;0
"347";"L_PoI1_ROI";3;0,0845506606670978;-48,4289;5,4853;-11,5323;"L";0,954947378715726;0,00393670852739058;1;273,266679161203;0
"348";"L_Ig_ROI";3;0,0846075240904419;-47,1902;-4,79912;4,62256;"L";0,95253163412811;0,00523208797969707;1;283,035029182659;1
"349";"L_FOP5_ROI";3;0,0846641053186383;-43,4304;37,3281;-5,61938;"L";0,951511952450211;0,0179012936365504;1;314,357208668428;54
"350";"L_p10p_ROI";2;0,0847063341642181;-23,8207;67,3817;4,47372;"L";0,948765265983384;-0,0884653584709019;0;324,503303386658;1
"351";"L_p47r_ROI";2;0,0847460556259098;-45,2432;55,0586;-0,560228;"L";0,944667089205317;-0,0143030250664626;0;298,265699597006;4
"352";"L_TGv_ROI";2;0,0847830919474875;-43,6133;0,00778459;-43,223;"L";0,939985954749146;-0,00512161758423545;0;242,467472927085;0
"353";"L_MBelt_ROI";3;0,0848078882467723;-54,6114;-10,6095;-5,01537;"L";0,927736065483764;0,00465771189363936;1;263,02348593061;0
"354";"L_LBelt_ROI";3;0,0848283691734057;-54,4146;-26,5359;5,57559;"L";0,921714093779947;0,0133941108340523;1;284,44615335008;1
"355";"L_A4_ROI";3;0,084847415427622;-62,171;-27,4951;2,73865;"L";0,911654170433568;0,0530019009100631;1;344,786400550958;0
"356";"L_STSva_ROI";2;0,0848603840576388;-60,3921;-9,42576;-19,5736;"L";0,897065370931972;-0,0949089578539888;0;347,50259819859;11
"357";"L_TE1m_ROI";2;0,0848723243074984;-61,5627;-30,729;-19,8762;"L";0,866744837606782;-0,0807214769984067;0;332,279113699717;15
"358";"L_PI_ROI";3;0,084893434200079;-49,5339;10,4486;-21,698;"L";0,843289483683627;0,0292738550925006;1;303,798172784918;0
"359";"L_a32pr_ROI";2;0,0848720145674931;-5,90528;36,6333;28,8867;"L";0,788430991479626;-0,0283925051097942;0;303,151168154517;77
"360";"L_p24_ROI";2;-2,33146835171283e-15;-5,10488;39,0925;13,8089;"L";3,5527136788005e-15;-0,0200980963224252;0;253,482565981082;10
