"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary"
"48";21372;"L_V1_ROI";2;-6,29476049449984e-05;-12,4502;-88,6454;-8,8039;"L";1,00453827605842;0,00390635004853078;1
"49";21373;"L_V1_ROI";2;-5,9989320561303e-05;-12,4974;-87,7846;-9,21336;"L";1,00453104152595;0,00360824219918504;1
"50";21889;"L_V1_ROI";2;-5,69404141089309e-05;-26,369;-101,192;-4,25924;"L";1,00452808468031;0,0121353857524912;1
"51";21890;"L_V1_ROI";2;-5,39079827683853e-05;-25,3615;-101,477;-3,34459;"L";1,00452292058832;0,00925231372372353;1
"52";21933;"L_V1_ROI";2;-5,0803213885845e-05;-27,1518;-100,521;-6,19698;"L";1,00451916737399;0,0124035521238522;1
"53";21934;"L_V1_ROI";2;-4,77260006843612e-05;-26,1185;-100,894;-5,34365;"L";1,00451803134248;0,0131286286857326;1
"54";21935;"L_V1_ROI";2;-4,45739432258527e-05;-25,1028;-101,196;-4,43161;"L";1,00451386518076;0,012041816510801;1
"55";21936;"L_V1_ROI";2;-4,13235436981447e-05;-24,1075;-101,427;-3,46201;"L";1,00450985669131;0,0107195260966564;1
"56";21937;"L_V1_ROI";2;-3,81579990016569e-05;-23,1358;-101,587;-2,43654;"L";1,00450003677269;0,00995724644899056;1
"57";21938;"L_V1_ROI";2;-3,48923111292056e-05;-22,1906;-101,677;-1,3574;"L";1,00449860381086;0,0100727767163095;1
"58";21939;"L_V1_ROI";2;-3,17298636059335e-05;-21,2752;-101,697;-0,227133;"L";1,00449267379279;0,01001700370292;1
"59";21940;"L_V1_ROI";2;-2,85183663691381e-05;-20,393;-101,649;0,951396;"L";1,00448568044347;0,00806217199266115;1
"60";21976;"L_V1_ROI";2;-2,52817157796963e-05;-27,9725;-99,6938;-8,03133;"L";1,00448148945112;0,00916999548716837;1
"61";21977;"L_V1_ROI";2;-2,20125882956279e-05;-26,9158;-100,156;-7,24507;"L";1,00447626609698;0,01085975876888;1
"62";21978;"L_V1_ROI";2;-1,8716145141898e-05;-25,8746;-100,547;-6,39832;"L";1,00447557279513;0,0128260128645676;1
"63";21979;"L_V1_ROI";2;-1,53819456640457e-05;-24,8518;-100,866;-5,49146;"L";1,00447227716522;0,0125928003170419;1
"64";21980;"L_V1_ROI";2;-1,19398269825119e-05;-23,8499;-101,114;-4,52555;"L";1,00446823373452;0,0124575454126462;1
"65";21981;"L_V1_ROI";2;-8,4922018566693e-06;-22,8718;-101,291;-3,50219;"L";1,00446176322446;0,0108961303610242;1
"66";21982;"L_V1_ROI";2;-5,00412768469942e-06;-21,9203;-101,396;-2,42349;"L";1,0044576303929;0,00828868802308639;1
"67";21983;"L_V1_ROI";2;-1,44438849808627e-06;-20,9981;-101,432;-1,29199;"L";1,00445230110822;0,0108493454827347;1
"68";21984;"L_V1_ROI";2;2,10410197571196e-06;-20,1086;-101,399;-0,110572;"L";1,00445028703052;0,00869063917869284;1
"69";21985;"L_V1_ROI";2;5,72330169686071e-06;-19,2549;-101,3;1,11769;"L";1,00444651076437;0,00524109150154429;1
"70";21986;"L_V1_ROI";2;9,35401418308731e-06;-18,4405;-101,137;2,38963;"L";1,00444388576255;0,00197381956826582;1
"71";22018;"L_V1_ROI";2;1,29731507293849e-05;-28,8292;-98,7049;-9,74942;"L";1,00443976565932;0,00856059711466627;1
"72";22019;"L_V1_ROI";2;1,65380000277923e-05;-27,7504;-99,2581;-9,03405;"L";1,00443755891027;0,00769372619756575;1
"73";22020;"L_V1_ROI";2;2,01099968036296e-05;-26,6853;-99,7397;-8,25761;"L";1,00443094226289;0,00798436415265354;1
"74";22021;"L_V1_ROI";2;2,36964805568547e-05;-25,6368;-100,15;-7,41968;"L";1,00442773500044;0,0116914801560921;1
"75";22022;"L_V1_ROI";2;2,73200698837206e-05;-24,6077;-100,487;-6,52052;"L";1,00442223680334;0,0121793209887174;1
"76";22023;"L_V1_ROI";2;3,09474548887913e-05;-23,6003;-100,753;-5,56101;"L";1,00442120285298;0,0125738010498051;1
"77";22024;"L_V1_ROI";2;3,45772258078875e-05;-22,6172;-100,948;-4,54266;"L";1,00441937720308;0,0122759214570184;1
"78";22025;"L_V1_ROI";2;3,82295489406252e-05;-21,6609;-101,07;-3,46749;"L";1,00441058479481;0,0109207915009169;1
"79";22026;"L_V1_ROI";2;4,18960838241781e-05;-20,734;-101,123;-2,33799;"L";1,00440765458772;0,0106892048417042;1
"80";22027;"L_V1_ROI";2;4,55860550198494e-05;-19,8392;-101,106;-1,15701;"L";1,00440599156763;0,00963380994286131;1
"81";22028;"L_V1_ROI";2;4,92799317062773e-05;-18,9794;-101,022;0,07233;"L";1,00440334327395;0,00544509587988911;1
"82";22029;"L_V1_ROI";2;5,29706308055862e-05;-18,1579;-100,873;1,34675;"L";1,00439902259199;0,00371485527460853;1
"83";22030;"L_V1_ROI";2;5,67567960074005e-05;-17,3779;-100,664;2,66294;"L";1,00439373411707;0,00349867893377154;1
"84";22031;"L_V1_ROI";2;6,05138671435655e-05;-16,6432;-100,396;4,01756;"L";1,00439264680659;0,00495157287306638;1
"85";22060;"L_V1_ROI";2;6,43822429599836e-05;-28,6226;-98,1975;-10,6993;"L";1,00438794146507;0,00881837813331755;1
"86";22061;"L_V1_ROI";2;6,81702559432765e-05;-27,5339;-98,7716;-9,99604;"L";1,00438282861573;0,00622347721140754;1
"87";22062;"L_V1_ROI";2;7,19490271153028e-05;-26,4604;-99,2733;-9,23121;"L";1,0043794162943;0,0074530689035521;1
"88";22063;"L_V1_ROI";2;7,56676248061937e-05;-25,4048;-99,7026;-8,40421;"L";1,004372809885;0,0113961446278093;1
"89";22064;"L_V1_ROI";2;7,94810648193485e-05;-24,3698;-100,06;-7,5151;"L";1,00437160377682;0,0133548910864006;1
"90";22065;"L_V1_ROI";2;8,32526791589561e-05;-23,3577;-100,345;-6,56461;"L";1,00436848953359;0,0133802080416151;1
"91";22066;"L_V1_ROI";2;8,70273634483977e-05;-22,3708;-100,557;-5,55408;"L";1,00436284889951;0,0126219522171818;1
"92";22067;"L_V1_ROI";2;9,08300082526084e-05;-21,4113;-100,699;-4,48545;"L";1,00436078234967;0,0131109298224216;1
"93";22068;"L_V1_ROI";2;9,46902504191815e-05;-20,4813;-100,769;-3,36112;"L";1,00435523853042;0,0124102031313396;1
"94";22069;"L_V1_ROI";2;9,85419428435757e-05;-19,5832;-100,77;-2,18389;"L";1,00435442346422;0,00931879201290752;1
"95";22070;"L_V1_ROI";2;0,000102371115004656;-18,7196;-100,703;-0,956873;"L";1,00434961331849;0,00428439607659145;1
"96";22071;"L_V1_ROI";2;0,000106232431173693;-17,8931;-100,571;0,316624;"L";1,00434790260833;0,00166343273645759;1
"97";22072;"L_V1_ROI";2;0,000110199751482303;-17,1068;-100,376;1,63317;"L";1,00434132247396;0,0022528024334157;1
"98";22073;"L_V1_ROI";2;0,000114143299338998;-16,364;-100,123;2,98929;"L";1,0043366118299;0,00342815370989071;1
"99";22074;"L_V1_ROI";2;0,000118039159984128;-15,6682;-99,8156;4,38154;"L";1,00433500922999;0,000727284691985646;1
"100";22102;"L_V1_ROI";2;0,000121940760537466;-27,324;-98,2347;-10,9143;"L";1,00433117781915;0,0109069090964681;1
"101";22103;"L_V1_ROI";2;0,000125809525347121;-26,2416;-98,757;-10,1627;"L";1,00432784624777;0,00827500140046995;1
"102";22104;"L_V1_ROI";2;0,000129594033565229;-25,1787;-99,2065;-9,34848;"L";1,00432741762475;0,00999588931382284;1
"103";22105;"L_V1_ROI";2;0,000133402055283317;-24,138;-99,5834;-8,4716;"L";1,00432322355638;0,013489952532731;1
"104";22106;"L_V1_ROI";2;0,000137242678323983;-23,1216;-99,8878;-7,53256;"L";1,00431838508251;0,0139132240705964;1
"105";22107;"L_V1_ROI";2;0,000141097859094801;-22,1316;-100,12;-6,53255;"L";1,0043152737183;0,0144924134682425;1
"106";22108;"L_V1_ROI";2;0,000144986454286229;-21,1699;-100,281;-5,47337;"L";1,00431418000632;0,0126234786896535;1
"107";22109;"L_V1_ROI";2;0,00014887525469644;-20,2384;-100,371;-4,35729;"L";1,00430989973915;0,0121427268415257;1
"108";22110;"L_V1_ROI";2;0,000152765314885312;-19,3389;-100,391;-3,18704;"L";1,00430651089839;0,0087521101911572;1
"109";22111;"L_V1_ROI";2;0,000156674491329543;-18,4735;-100,342;-1,96567;"L";1,00430272666963;0,00388468227845967;1
"110";22112;"L_V1_ROI";2;0,000160585092845505;-17,6445;-100,228;-0,696507;"L";1,00429566356957;-0,000434665561891627;0
"111";22113;"L_V1_ROI";2;0,000164466736904509;-16,8543;-100,051;0,617001;"L";1,00429250020724;-0,00215397747728298;0
"112";22114;"L_V1_ROI";2;0,000168353283942703;-16,106;-99,8136;1,97128;"L";1,00429039190266;1,26314032502631e-05;1
"113";22115;"L_V1_ROI";2;0,000172281345075964;-15,4026;-99,521;3,36274;"L";1,00428815227775;0,00198388288566675;1
"114";22142;"L_V1_ROI";2;0,000176309169148345;-27,122;-97,6486;-11,7864;"L";1,00428408693746;0,00922754447336058;1
"115";22143;"L_V1_ROI";2;0,000180362595217307;-26,0301;-98,1919;-11,0491;"L";1,00428224003809;0,0106496615915585;1
"116";22144;"L_V1_ROI";2;0,000184314396771766;-24,9594;-98,662;-10,2493;"L";1,00427794490369;0,00900107084907638;1
"117";22145;"L_V1_ROI";2;0,000188154776032167;-23,9125;-99,0592;-9,38663;"L";1,00427534521182;0,0113254150940405;1
"118";22146;"L_V1_ROI";2;0,000191945347810282;-22,8918;-99,384;-8,46128;"L";1,00427136889459;0,0125136132713503;1
"119";22147;"L_V1_ROI";2;0,000195742494726779;-21,8991;-99,6366;-7,47431;"L";1,0042681105996;0,0132191032925895;1
"120";22148;"L_V1_ROI";2;0,000199462123955292;-20,936;-99,8178;-6,42731;"L";1,00426327681184;0,0125248891930779;1
"121";22149;"L_V1_ROI";2;0,000203037914121651;-20,004;-99,928;-5,32242;"L";1,00425838627732;0,0106009328402249;1
"122";22150;"L_V1_ROI";2;0,000206768418652909;-19,1046;-99,9685;-4,16226;"L";1,00425681731153;0,00962885789844659;1
"123";22151;"L_V1_ROI";2;0,000210488461668844;-18,2393;-99,9405;-2,9498;"L";1,00425326425881;0,00460802745471866;1
"124";22152;"L_V1_ROI";2;0,000214241258169362;-17,4098;-99,8461;-1,68828;"L";1,00424948375767;0,000835747539196613;1
"125";22153;"L_V1_ROI";2;0,000217836225257861;-16,6183;-99,6878;-0,381173;"L";1,00424530124509;-0,00242168029097379;0
"126";22154;"L_V1_ROI";2;0,000221490943680763;-15,867;-99,4688;0,967922;"L";1,0042408055029;0,00151553827856871;1
"127";22155;"L_V1_ROI";2;0,000225119462708927;-15,1586;-99,193;2,35534;"L";1,00423950842022;0,00230270046835263;1
"128";22182;"L_V1_ROI";2;0,000228660314665688;-25,8274;-97,5794;-11,8882;"L";1,00423403025455;0,00843638426130922;1
"129";22183;"L_V1_ROI";2;0,000232199681808827;-24,7481;-98,0705;-11,1041;"L";1,004232642541;0,00873390639888699;1
"130";22184;"L_V1_ROI";2;0,000235756910025195;-23,6944;-98,4885;-10,2572;"L";1,00423037899139;0,00988289025169247;1
"131";22185;"L_V1_ROI";2;0,000239333456505309;-22,6689;-98,834;-9,34751;"L";1,00422549290571;0,0121506409406205;1
"132";22186;"L_V1_ROI";2;0,000242908113492899;-21,6732;-99,1075;-8,37582;"L";1,00422168706978;0,0117872808650796;1
"133";22187;"L_V1_ROI";2;0,000246459226516165;-20,7089;-99,3098;-7,34354;"L";1,00421784568899;0,0106262797984244;1
"134";22188;"L_V1_ROI";2;0,000249997394645779;-19,7771;-99,4415;-6,2526;"L";1,00421638124962;0,00948588580989103;1
"135";22189;"L_V1_ROI";2;0,000253563538030876;-18,8788;-99,5036;-5,10548;"L";1,00421309501329;0,00884434003323973;1
"136";22190;"L_V1_ROI";2;0,000257119126443544;-18,0151;-99,4973;-3,90502;"L";1,00421001000458;0,00669138022251546;1
"137";22191;"L_V1_ROI";2;0,000260678810539418;-17,1872;-99,4244;-2,65438;"L";1,004209210049;0,000245575599393168;1
"138";22192;"L_V1_ROI";2;0,000264161377161248;-16,3964;-99,2871;-1,35696;"L";1,00420644210957;-0,00115680137526053;0
"139";22193;"L_V1_ROI";2;0,000267677803330457;-15,6447;-99,0883;-0,0163426;"L";1,00420438436706;0,00026469705243799;1
"140";22194;"L_V1_ROI";2;0,000271192581709629;-14,9342;-98,8315;1,36378;"L";1,00420050589529;0,00225043872300865;1
"141";22221;"L_V1_ROI";2;0,00027470404924679;-24,5467;-97,4335;-11,9105;"L";1,00419588145244;0,00989608011808543;1
"142";22222;"L_V1_ROI";2;0,000278150093644364;-23,4853;-97,8725;-11,0807;"L";1,00419374483451;0,00929754418964264;1
"143";22223;"L_V1_ROI";2;0,00028157862814551;-22,454;-98,2391;-10,1884;"L";1,00418863261324;0,0109215905392072;1
"144";22224;"L_V1_ROI";2;0,000284686158507227;-21,4547;-98,534;-9,23399;"L";1,00418839406563;0,0113644401377099;1
"145";22225;"L_V1_ROI";2;0,000287777212506915;-20,4888;-98,7579;-8,21867;"L";1,00418556379676;0,00982675363691989;1
"146";22226;"L_V1_ROI";2;0,000290765687505597;-19,5572;-98,9118;-7,14421;"L";1,00418333773324;0,0080780116221172;1
"147";22227;"L_V1_ROI";2;0,000293892660912515;-18,6606;-98,9964;-6,01287;"L";1,00418160469245;0,00815076293600669;1
"148";22228;"L_V1_ROI";2;0,000296847564045271;-17,7995;-99,013;-4,82734;"L";1,00417779226757;0,00702230157137548;1
"149";22229;"L_V1_ROI";2;0,000299711253935413;-16,9746;-98,963;-3,59064;"L";1,00417580491624;0,00169495438713939;1
"150";22230;"L_V1_ROI";2;0,000302580868255755;-16,1867;-98,8485;-2,30608;"L";1,0041714692696;-0,000538351816970193;0
"151";22231;"L_V1_ROI";2;0,000305438408194348;-15,4369;-98,6718;-0,977159;"L";1,00416976638088;0,00132817874480183;1
"152";22232;"L_V1_ROI";2;0,00030836716487677;-14,7268;-98,4362;0,392444;"L";1,0041663169471;0,000850171165519672;1
"153";22259;"L_V1_ROI";2;0,000311258821506145;-23,2872;-97,2131;-11,8554;"L";1,00416441210045;0,00993689536981716;1
"154";22260;"L_V1_ROI";2;0,000314121827222748;-22,2488;-97,6009;-10,9817;"L";1,00415888080921;0,0101751597953038;1
"155";22261;"L_V1_ROI";2;0,000316923171822191;-21,2448;-97,9174;-10,0462;"L";1,00415836733412;0,0113744244016952;1
"156";22262;"L_V1_ROI";2;0,000319696361751349;-20,2765;-98,1634;-9,04982;"L";1,00415176648606;0,00991530422304289;1
"157";22263;"L_V1_ROI";2;0,000322608703644475;-19,3446;-98,3398;-7,99406;"L";1,00415089652686;0,0081689461003479;1
"158";22264;"L_V1_ROI";2;0,000325580185839298;-18,4496;-98,4477;-6,88097;"L";1,00414789801937;0,00798681608196789;1
"159";22265;"L_V1_ROI";2;0,000328405321431529;-17,5917;-98,4881;-5,71304;"L";1,00414602122425;0,00734762035307355;1
"160";22266;"L_V1_ROI";2;0,000331211410299602;-16,7708;-98,4623;-4,49315;"L";1,00414172340862;0,00287285477249069;1
"161";22267;"L_V1_ROI";2;0,000333990306491835;-15,9871;-98,3719;-3,22445;"L";1,00413929978073;0,00187261734017517;1
"162";22268;"L_V1_ROI";2;0,000336586070824404;-15,2413;-98,2192;-1,91033;"L";1,00413305069085;-0,000273292251125154;0
"163";22269;"L_V1_ROI";2;0,000339218793217012;-14,5341;-98,0068;-0,554378;"L";1,00413020889021;0,000415003999687684;1
"164";22296;"L_V1_ROI";2;0,000341792586072881;-22,0558;-96,9213;-11,7257;"L";1,00412751390008;0,00692640658325729;1
"165";22297;"L_V1_ROI";2;0,000344446161239568;-21,0455;-97,2594;-10,8104;"L";1,00412573781552;0,00995936408668907;1
"166";22298;"L_V1_ROI";2;0,000346933516245317;-20,0734;-97,5276;-9,83461;"L";1,00412393042004;0,0111372435422268;1
"167";22299;"L_V1_ROI";2;0,000349453250110865;-19,1402;-97,7269;-8,79945;"L";1,00412101736878;0,0081345919717915;1
"168";22300;"L_V1_ROI";2;0,000352009926268526;-18,2462;-97,8585;-7,70677;"L";1,0041175778405;0,00636261965025998;1
"169";22301;"L_V1_ROI";2;0,000354615929378373;-17,3911;-97,9233;-6,55885;"L";1,0041148630218;0,00576280110435714;1
"170";22302;"L_V1_ROI";2;0,000357094904973657;-16,5746;-97,9225;-5,35838;"L";1,00411174013073;0,00290902921598225;1
"171";22303;"L_V1_ROI";2;0,000359531748964181;-15,7963;-97,8576;-4,10832;"L";1,00410695730414;0,00295751780396149;1
"172";22304;"L_V1_ROI";2;0,000361973736700162;-15,0559;-97,7303;-2,81192;"L";1,00410521100349;0,00166163914621819;1
"173";22305;"L_V1_ROI";2;0,000364377144588606;-14,3538;-97,543;-1,47263;"L";1,00410052850047;-0,00247136452749128;0
"174";22332;"L_V1_ROI";2;0,000366788184319771;-20,8595;-96,5621;-11,5254;"L";1,00409824093555;0,0027207315017865;1
"175";22333;"L_V1_ROI";2;0,000369168181913013;-19,8817;-96,8524;-10,5713;"L";1,00409694820241;0,00397447798608932;1
"176";22334;"L_V1_ROI";2;0,000371537566776725;-18,9455;-97,0746;-9,55831;"L";1,00409289509302;0,0064195679742608;1
"177";22335;"L_V1_ROI";2;0,000373892946408769;-18,0512;-97,23;-8,48784;"L";1,00409227427761;0,00706898183033388;1
"178";22336;"L_V1_ROI";2;0,000376257653654191;-17,1983;-97,3195;-7,362;"L";1,00408956161524;0,0032602255955612;1
"179";22337;"L_V1_ROI";2;0,000378666829936478;-16,3859;-97,3444;-6,18324;"L";1,00408520655928;0,00303672880509485;1
"180";22338;"L_V1_ROI";2;0,000381051971263632;-15,6132;-97,3058;-4,95434;"L";1,00408300258955;-0,000851612614711592;0
"181";22339;"L_V1_ROI";2;0,000383455103319642;-14,8794;-97,2052;-3,67834;"L";1,00408014438128;0,00366175784189513;1
"182";22340;"L_V1_ROI";2;0,000385861290963289;-14,1838;-97,0445;-2,35854;"L";1,00407827019392;0,00129357432462837;1
"183";22366;"L_V1_ROI";2;0,000388295179670892;-20,6897;-95,8276;-12,1906;"L";1,00407601436742;0,00532130707562441;1
"184";22367;"L_V1_ROI";2;0,000390675618526771;-19,7042;-96,1398;-11,259;"L";1,00407328103119;0,0029895442191743;1
"185";22368;"L_V1_ROI";2;0,000393082213560522;-18,763;-96,3847;-10,2692;"L";1,00407117730007;0,00170675479147898;1
"186";22369;"L_V1_ROI";2;0,000395441588324611;-17,8665;-96,5637;-9,2224;"L";1,00406752764486;0,00328555105330318;1
"187";22370;"L_V1_ROI";2;0,000397798085464494;-17,0142;-96,678;-8,12033;"L";1,00406694752739;0,00476385003898664;1
"188";22371;"L_V1_ROI";2;0,000400157521982101;-16,2051;-96,7287;-6,96521;"L";1,00406092133809;0,00275137888940988;1
"189";22372;"L_V1_ROI";2;0,000402575435475821;-15,4377;-96,7169;-5,75964;"L";1,00405895312231;0,00105506223647956;1
"190";22373;"L_V1_ROI";2;0,000404986498755422;-14,7107;-96,644;-4,50645;"L";1,00405677261756;0,0028161372999413;1
"191";22374;"L_V1_ROI";2;0,000407465834172054;-14,0228;-96,5112;-3,20873;"L";1,00405496696947;0,0024091557148479;1
"192";22401;"L_V1_ROI";2;0,000409990256983397;-18,5955;-95,6591;-10,9315;"L";1,00405259181213;0,00367205190028297;1
"193";22402;"L_V1_ROI";2;0,000412357543924293;-17,6946;-95,8614;-9,90934;"L";1,00404965638457;0,0024859706949693;1
"194";22403;"L_V1_ROI";2;0,000414713809615155;-16,8409;-96,0002;-8,83231;"L";1,00404639118696;0,00481004328996788;1
"195";22404;"L_V1_ROI";2;0,000417119125045999;-16,0334;-96,0767;-7,70241;"L";1,00404241535558;0,00113924134925153;1
"196";22405;"L_V1_ROI";2;0,000419516834146366;-15,2703;-96,0919;-6,52198;"L";1,0040416050649;0,00222605693685791;1
"197";22406;"L_V1_ROI";2;0,000421863197068294;-14,5497;-96,047;-5,29364;"L";1,00403925017265;0,00175971734891923;1
"198";22407;"L_V1_ROI";2;0,000424185161745049;-13,8697;-95,9431;-4,02028;"L";1,00403746537075;0,00375258063366614;1
"199";22434;"L_V1_ROI";2;0,00042648470442803;-17,5385;-95,1251;-10,5483;"L";1,00403529432661;0,0058707827494533;1
"200";22435;"L_V1_ROI";2;0,000428755161547512;-16,681;-95,2878;-9,49716;"L";1,00403268422463;0,00730145847748668;1
"201";22436;"L_V1_ROI";2;0,000431018319338952;-15,8728;-95,3897;-8,39361;"L";1,00402806508033;0,00333480611352322;1
"202";22437;"L_V1_ROI";2;0,000433255854027227;-15,1122;-95,4318;-7,23973;"L";1,00402201240146;0,00162283865714325;1
"203";22438;"L_V1_ROI";2;0,000435485862601556;-14,3969;-95,4151;-6,03791;"L";1,00402115574274;0,00108807297150649;1
"204";22439;"L_V1_ROI";2;0,000437730488548872;-13,7245;-95,3405;-4,79084;"L";1,00402017107903;0,00272425400852239;1
"205";22465;"L_V1_ROI";2;0,000439964666825029;-17,4019;-94,357;-11,1396;"L";1,00401661174849;0,0054878827217045;1
