"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary"
"1191";53036;"R_V1_ROI";2;0,0109238368945604;11,6717;-83,309;-0,773745;"R";1,00330798325895;-0,0118713215445208;0
"1192";53037;"R_V1_ROI";2;0,0109302172944522;11,6367;-84,1517;-0,159679;"R";1,00330409911667;-0,0187588427316718;0
"1193";53038;"R_V1_ROI";2;0,0109365991116415;11,6158;-84,9577;0,471793;"R";1,0032996569969;-0,0110156723531569;0
"1194";53039;"R_V1_ROI";3;0,0109429703365513;11,6073;-85,7272;1,12522;"R";1,00329413471286;-0,00248248658646971;0
"1195";53040;"R_V1_ROI";2;0,0109493838233252;11,6099;-86,4604;1,80442;"R";1,00328525472675;-0,00617082026833608;0
"1196";53041;"R_V1_ROI";2;0,0109557994843312;11,623;-87,158;2,51238;"R";1,00328393777484;-0,0137382856091508;0
"1197";53042;"R_V1_ROI";2;0,0109621744264224;11,6464;-87,821;3,25121;"R";1,0032790435167;-0,0183816605420828;0
"1198";53043;"R_V1_ROI";2;0,0109685064961766;11,6809;-88,4507;4,02217;"R";1,00327309134616;-0,022607988841361;0
"1199";53044;"R_V1_ROI";2;0,0109748276819996;11,7279;-89,0488;4,82571;"R";1,00326941024636;-0,026133256243069;0
"1200";53045;"R_V1_ROI";2;0,0109811664833566;11,7892;-89,6168;5,66152;"R";1,00326750437451;-0,0317512375676832;0
"1201";53046;"R_V1_ROI";2;0,0109874868384939;11,8674;-90,1567;6,52863;"R";1,00325773904825;-0,0346693006932443;0
"1202";53047;"R_V1_ROI";2;0,0109938405216164;11,9654;-90,6701;7,42545;"R";1,00325303160949;-0,0352451646273077;0
"1203";53048;"R_V1_ROI";2;0,0110001998426378;12,0862;-91,1589;8,34988;"R";1,00324877885142;-0,0341234515934721;0
"1204";53049;"R_V1_ROI";2;0,0110065793510477;12,2332;-91,6245;9,29937;"R";1,00323839804915;-0,0329465554292551;0
"1205";53050;"R_V1_ROI";2;0,0110128885756813;12,4096;-92,0681;10,271;"R";1,00323688167478;-0,0289413918674414;0
"1206";53051;"R_V1_ROI";2;0,0110191572606411;12,6186;-92,4906;11,2616;"R";1,00323211966239;-0,0235261812933677;0
"1207";53075;"R_V1_ROI";2;0,0110254324078983;12,7619;-74,278;-5,50176;"R";1,00322996007417;-0,00824171715039167;0
"1208";53076;"R_V1_ROI";2;0,0110318112587516;12,5414;-75,4264;-4,80174;"R";1,00322377838022;-0,0069572268461624;0
"1209";53077;"R_V1_ROI";2;0,0110382492259264;12,3465;-76,5379;-4,12336;"R";1,00322024306784;-0,0248245465700438;0
"1210";53078;"R_V1_ROI";2;0,0110446421227331;12,1765;-77,6123;-3,46455;"R";1,00321322889832;-0,0207291613462192;0
"1211";53079;"R_V1_ROI";2;0,0110509719950323;12,0301;-78,6491;-2,82206;"R";1,00320852914435;-0,0225557015023367;0
"1212";53080;"R_V1_ROI";2;0,0110572882669222;11,9059;-79,6483;-2,1917;"R";1,00320466105538;-0,0154389498180209;0
"1213";53081;"R_V1_ROI";2;0,0110636152646796;11,8019;-80,6095;-1,56856;"R";1,00320050556878;-0,010551373103243;0
"1214";53082;"R_V1_ROI";2;0,0110699563576923;11,7158;-81,5324;-0,947267;"R";1,00319821240698;-0,00835450054289101;0
"1215";53083;"R_V1_ROI";2;0,0110762301521713;11,6454;-82,4167;-0,322292;"R";1,00319406768226;-0,0104640648724545;0
"1216";53084;"R_V1_ROI";2;0,0110825100504362;11,5887;-83,2622;0,311805;"R";1,00319176661662;-0,0155205489761967;0
"1217";53085;"R_V1_ROI";2;0,0110887358234677;11,5436;-84,069;0,960117;"R";1,00318041058865;-0,0102521882807303;0
"1218";53086;"R_V1_ROI";2;0,0110949904807443;11,5089;-84,8375;1,62723;"R";1,00317560276;-0,00671399921034309;0
"1219";53087;"R_V1_ROI";2;0,0111012433535498;11,4835;-85,5683;2,31706;"R";1,00317135062739;-0,00750905554134026;0
"1220";53088;"R_V1_ROI";2;0,0111075039492473;11,4671;-86,2625;3,03278;"R";1,00316796234909;-0,0119278849456129;0
"1221";53089;"R_V1_ROI";2;0,0111137885703861;11,4599;-86,9214;3,77677;"R";1,00316261036626;-0,0217017582926733;0
"1222";53090;"R_V1_ROI";2;0,0111200192650618;11,4632;-87,5469;4,55062;"R";1,0031611919984;-0,0271999499055742;0
"1223";53091;"R_V1_ROI";2;0,0111261935166083;11,4784;-88,1409;5,35516;"R";1,00315189964161;-0,0296504069016758;0
"1224";53092;"R_V1_ROI";2;0,0111324118446173;11,5078;-88,7056;6,19051;"R";1,00314925894972;-0,0342420629908158;0
"1225";53093;"R_V1_ROI";2;0,0111386680748406;11,5542;-89,243;7,05611;"R";1,00314437175415;-0,0349795967287894;0
"1226";53094;"R_V1_ROI";2;0,0111448351412796;11,6205;-89,7554;7,95082;"R";1,00313258150777;-0,0322767280297775;0
"1227";53095;"R_V1_ROI";2;0,0111510011310485;11,7101;-90,2447;8,87295;"R";1,00313094225861;-0,0314130974333932;0
"1228";53096;"R_V1_ROI";2;0,0111571611464545;11,8265;-90,7127;9,82036;"R";1,00312661725997;-0,0346905814610393;0
"1229";53097;"R_V1_ROI";2;0,0111633332355412;11,973;-91,1608;10,7905;"R";1,00312358049029;-0,0365363769737452;0
"1230";53098;"R_V1_ROI";2;0,0111694985349308;12,1529;-91,59;11,7804;"R";1,0031194887711;-0,024725923181839;0
"1231";53119;"R_V1_ROI";2;0,0111756947447518;13,3376;-70,7687;-6,8911;"R";1,00311536316972;-0,0167939129951186;0
"1232";53120;"R_V1_ROI";2;0,0111818930358854;13,0792;-72,019;-6,11474;"R";1,00311367142044;-0,0226443530922534;0
"1233";53121;"R_V1_ROI";2;0,0111881062237273;12,8437;-73,233;-5,3589;"R";1,00310251326262;-0,0135116309808505;0
"1234";53122;"R_V1_ROI";2;0,0111943259614461;12,6311;-74,4089;-4,62459;"R";1,00309941953649;-0,0174894697455484;0
"1235";53123;"R_V1_ROI";2;0,0112005650545359;12,4409;-75,5457;-3,91162;"R";1,00309721487956;-0,0173350987840679;0
"1236";53124;"R_V1_ROI";2;0,0112067804936045;12,2721;-76,6425;-3,21847;"R";1,00309633805966;-0,0163310877808577;0
"1237";53125;"R_V1_ROI";2;0,0112130130472562;12,1235;-77,6988;-2,54249;"R";1,00309062804207;-0,0249371427657029;0
"1238";53126;"R_V1_ROI";2;0,0112192840109209;11,9933;-78,7144;-1,87997;"R";1,00308727526798;-0,022636837200167;0
"1239";53127;"R_V1_ROI";2;0,011225539803754;11,8795;-79,689;-1,22643;"R";1,00307822551076;-0,0200435392748424;0
"1240";53128;"R_V1_ROI";2;0,0112317479720664;11,7802;-80,6222;-0,576871;"R";1,00307224064769;-0,0167390804059507;0
"1241";53129;"R_V1_ROI";2;0,0112379409401813;11,6932;-81,514;0,0739074;"R";1,00307148249219;-0,0176294536075258;0
"1242";53130;"R_V1_ROI";2;0,0112441293199304;11,6167;-82,3644;0,731101;"R";1,00306734897365;-0,0215686095970722;0
