"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"17";11296;"L_7m_ROI";3;-0,000357002839941331;-7,17135;-64,6523;48,476;"L";1,01855686608377;0,00876479035977488;1;2448,91624381704;47
"18";11297;"L_7m_ROI";1;-0,000349731567229051;-7,1376;-63,5229;49,3857;"L";1,01850004999904;-0,0108223259877328;0;2043,22539825099;40
"19";11298;"L_7m_ROI";1;-0,000342255457187548;-7,13284;-62,3934;50,2792;"L";1,01840451410855;-0,0182945361611541;0;2133,54041252701;49
"20";11319;"L_7m_ROI";1;-0,000334389405197446;-7,49046;-69,1922;43,5451;"L";1,01837921810471;-0,00760709036004124;0;2090,90916214508;96
"21";11320;"L_7m_ROI";1;-0,000325969020972703;-7,33438;-68,0967;44,529;"L";1,01836924915081;-0,0187396434862492;0;2298,14649038385;56
"22";11321;"L_7m_ROI";1;-0,000315822716254246;-7,20444;-66,9877;45,4982;"L";1,01833404160564;-0,0131224608840542;0;2204,51285611723;41
"23";11322;"L_7m_ROI";3;-0,00030468595395306;-7,10263;-65,8683;46,4526;"L";1,01829946965161;0,00290754678102518;1;2049,8596655765;40
"24";11323;"L_7m_ROI";1;-0,000294296434959366;-7,03009;-64,7418;47,3921;"L";1,01818299443081;-0,00979176020627924;0;2114,73440533477;51
"25";11324;"L_7m_ROI";1;-0,000283126200708095;-6,98717;-63,6109;48,316;"L";1,0181725319269;-0,0151559505725536;0;2110,26660637588;2
"26";11325;"L_7m_ROI";1;-0,0002690098294542;-6,97357;-62,4784;49,2236;"L";1,01814989773646;-0,0253170052449593;0;2238,03350727924;40
"27";11345;"L_7m_ROI";1;-0,000254845439391628;-7,40422;-69,2473;42,3938;"L";1,01809609308309;-0,0138542323046792;0;2120,56524636034;5
"28";11346;"L_7m_ROI";1;-0,000241652042588861;-7,23973;-68,1607;43,3921;"L";1,01806504781621;-0,0212145046894688;0;2143,41518341457;53
"29";11347;"L_7m_ROI";1;-0,00022863441001877;-7,10096;-67,058;44,3758;"L";1,01798001678471;-0,0291373094286284;0;2151,10139468895;4
"30";11348;"L_7m_ROI";1;-0,000213934317614137;-6,99006;-65,9426;45,3448;"L";1,01791417758238;-0,0129909283316243;0;2239,99026526611;1
"31";11349;"L_7m_ROI";1;-0,000200339103048736;-6,90834;-64,8177;46,2989;"L";1,01789336085063;-0,00298062560157532;0;2379,57089184745;15
"32";11350;"L_7m_ROI";1;-0,000187299626494646;-6,85631;-63,6864;47,2375;"L";1,01781913106322;0,000426095429190491;1;2392,71239421402;189
"33";11351;"L_7m_ROI";1;-0,000173998384594039;-6,83382;-62,5516;48,1596;"L";1,01779556335664;-0,0182424157086064;0;2402,95660584822;67
"34";11352;"L_7m_ROI";1;-0,000160376063342895;-6,84013;-61,4157;49,0644;"L";1,01773145883474;-0,0384537633146817;0;2319,05098745444;4
"35";11370;"L_7m_ROI";1;-0,000147158687851427;-7,33427;-69,282;41,2323;"L";1,01768844845487;-0,0119235000107246;0;2385,96889638633;13
"36";11371;"L_7m_ROI";1;-0,000133333835230374;-7,16173;-68,2058;42,2451;"L";1,01766442245604;-0,0208677074763034;0;2233,86406685271;8
"37";11372;"L_7m_ROI";1;-0,000119718859533628;-7,01442;-67,111;43,2437;"L";1,01763361907735;-0,00986524656159141;0;2401,1188973272;224
"38";11373;"L_7m_ROI";1;-0,000105776277456726;-6,8947;-66,0009;44,2278;"L";1,01758392546605;-0,0258572717537393;0;2256,39608599134;2
"39";11374;"L_7m_ROI";1;-9,24144684562508e-05;-6,804;-64,8789;45,197;"L";1,01750955924094;-0,0195177243122292;0;2397,59845351308;43
"40";11375;"L_7m_ROI";1;-7,91070988934482e-05;-6,74297;-63,7483;46,1506;"L";1,01748145421425;-0,0191872854194222;0;2193,2312729054;65
"41";11376;"L_7m_ROI";1;-6,58193250536754e-05;-6,71157;-62,612;47,0878;"L";1,01741712979588;-0,0177612240707226;0;2400,6915794718;12
"42";11377;"L_7m_ROI";1;-5,11014285593554e-05;-6,70921;-61,4729;48,0073;"L";1,01739433472721;-0,0358168061550844;0;2355,2701009134;2
"43";11394;"L_7m_ROI";1;-3,67467409790746e-05;-7,27841;-69,2946;40,0613;"L";1,01737632191188;-0,0175893362767048;0;2500,89175511915;32
"44";11395;"L_7m_ROI";1;-2,30153447356608e-05;-7,09812;-68,2306;41,0889;"L";1,01735128720405;-0,0249393091746954;0;2361,27039098357;29
"45";11396;"L_7m_ROI";1;-9,38834770226882e-06;-6,9426;-67,1452;42,1026;"L";1,0172998250996;-0,0165679429891537;0;2471,10133722507;71
"46";11397;"L_7m_ROI";1;4,18798541487165e-06;-6,81433;-66,042;43,1021;"L";1,01721858269595;-0,0285351857533152;0;2233,59645316655;137
"47";11398;"L_7m_ROI";1;1,79258780522279e-05;-6,71487;-64,9242;44,0867;"L";1,01719579794825;-0,0376924960400119;0;2384,72398410489;22
"48";11399;"L_7m_ROI";1;3,16510922763687e-05;-6,64498;-63,7954;45,0559;"L";1,017142359561;-0,0260342933349512;0;2352,27690216941;168
"49";11400;"L_7m_ROI";1;4,55210288584156e-05;-6,60473;-62,6588;46,0084;"L";1,01713024196528;-0,0297023367795003;0;2364,34845048949;14
"50";11401;"L_7m_ROI";1;5,90973125743368e-05;-6,5936;-61,5173;46,9432;"L";1,01706911152007;-0,0296177994848415;0;2462,43337125825;5
"51";11402;"L_7m_ROI";1;7,31296426804673e-05;-6,61062;-60,3736;47,8589;"L";1,01704753923916;-0,02345856343727;0;2425,26363713593;127
"52";11418;"L_7m_ROI";1;8,68636743328695e-05;-7,0466;-68,233;39,9243;"L";1,01701605450627;-0,0251124372841809;0;2536,6661862453;18
"53";11419;"L_7m_ROI";1;0,000100040202901367;-6,88316;-67,1588;40,9532;"L";1,01698985863781;-0,027897990763732;0;2543,04213350654;19
"54";11420;"L_7m_ROI";1;0,000113194071667106;-6,74661;-66,064;41,9683;"L";1,01696463201108;-0,0238470903276147;0;2442,35295718873;165
"55";11421;"L_7m_ROI";1;0,000126394396865538;-6,63863;-64,9521;42,9688;"L";1,01693590069818;-0,0242376863368558;0;2556,94346878886;90
"56";11422;"L_7m_ROI";1;0,000139838269281318;-6,56008;-63,8265;43,9538;"L";1,0169045746498;-0,0299557432831184;0;2597,55027132589;253
"57";11423;"L_7m_ROI";1;0,000153444982020933;-6,51107;-62,6907;44,9222;"L";1,01684542872592;-0,027852269858556;0;2582,68890832092;129
"58";11424;"L_7m_ROI";1;0,000167088270623683;-6,49118;-61,5478;45,8726;"L";1,01681378092442;-0,0304451661484111;0;2609,78180838892;4
"59";11425;"L_7m_ROI";1;0,000180721060859025;-6,49949;-60,4007;46,8037;"L";1,01677898714918;-0,0186029372321418;0;2508,54967124451;205
"60";11440;"L_7m_ROI";1;0,000194682986114742;-7,00482;-68,2111;38,7522;"L";1,01676513638265;-0,0299966700471012;0;2582,48865936734;31
"61";11441;"L_7m_ROI";1;0,000208889841824237;-6,83372;-67,1499;39,7965;"L";1,01672710186752;-0,0309164266038481;0;2575,87240171;25
"62";11442;"L_7m_ROI";1;0,000223273409290593;-6,68917;-66,0653;40,8273;"L";1,01672093836337;-0,0266617846103043;0;2590,35914694349;41
"63";11443;"L_7m_ROI";1;0,000238533139810094;-6,57293;-64,9609;41,8438;"L";1,01668326327069;-0,0263176646154889;0;2602,86410911648;44
"64";11444;"L_7m_ROI";1;0,000253323135798062;-6,48591;-63,8401;42,845;"L";1,01665333684529;-0,0287190768332833;0;2635,72513831878;49
"65";11445;"L_7m_ROI";1;0,000268155127017168;-6,4283;-62,7064;43,8295;"L";1,01662724040642;-0,0268449725481521;0;2664,72238994873;283
"66";11446;"L_7m_ROI";1;0,000283482485227148;-6,39969;-61,5632;44,796;"L";1,0165715174957;-0,0297866694174373;0;2617,54352836522;40
"67";11447;"L_7m_ROI";1;0,000298795464514293;-6,39924;-60,4135;45,7429;"L";1,01652177470783;-0,0199276689329426;0;2549,77520170623;17
"68";11448;"L_7m_ROI";1;0,00031389365941768;-6,42575;-59,2602;46,6686;"L";1,01648660935861;-0,00724375486069255;0;2457,14920663349;156
"69";11461;"L_7m_ROI";1;0,000329202957504152;-6,9704;-68,1625;37,5738;"L";1,01645971230807;-0,0289488889367321;0;2699,16251393033;7
"70";11462;"L_7m_ROI";1;0,000344680031808603;-6,7919;-67,1161;38,6333;"L";1,01643316429636;-0,0307587666508;0;2644,38791947231;20
"71";11463;"L_7m_ROI";1;0,000360370841999199;-6,63962;-66,0437;39,6799;"L";1,01637878001396;-0,0300571256549733;0;2649,28568612598;16
"72";11464;"L_7m_ROI";1;0,000376255018839713;-6,51536;-64,9486;40,7125;"L";1,01634633290514;-0,0288945932212616;0;2610,58572596581;45
"73";11465;"L_7m_ROI";1;0,000392370131992121;-6,42012;-63,8343;41,7301;"L";1,01630646369426;-0,028094719218849;0;2651,1504805387;5
"74";11466;"L_7m_ROI";1;0,000411341783501076;-6,35409;-62,7044;42,7311;"L";1,01625841693274;-0,0285226746931096;0;2595,03013698753;6
"75";11467;"L_7m_ROI";1;0,000428589031170783;-6,31688;-61,5623;43,7139;"L";1,01624876719503;-0,0265462531292627;0;2542,69422250282;17
"76";11468;"L_7m_ROI";1;0,000445642489448755;-6,30767;-60,4112;44,677;"L";1,01622351462877;-0,0199902211524576;0;2451,39132968246;0
"77";11481;"L_7m_ROI";1;0,000464686866352207;-6,94101;-68,0849;36,3905;"L";1,01619979130818;-0,038162987460152;0;2691,92665046254;16
"78";11482;"L_7m_ROI";1;0,000482221946898627;-6,75532;-67,0552;37,465;"L";1,0161532039969;-0,0342913812424757;0;2699,81942166017;10
"79";11483;"L_7m_ROI";1;0,000499501839355998;-6,59554;-65,9969;38,5272;"L";1,01611397649548;-0,0367201151527243;0;2607,25543321815;34
"80";11484;"L_7m_ROI";1;0,000516937345597596;-6,46353;-64,9132;39,576;"L";1,01609974394892;-0,0286449100630104;0;2661,77340182451;667
"81";11485;"L_7m_ROI";1;0,000534128933591883;-6,36029;-63,8074;40,61;"L";1,01605775351046;-0,0289160183750371;0;2642,45501265122;25
"82";11486;"L_7m_ROI";1;0,000551616208105345;-6,28606;-62,683;41,6276;"L";1,01604520832449;-0,0168406712724005;0;2639,80463195042;0
"83";11487;"L_7m_ROI";1;0,000569804703496548;-6,24042;-61,5435;42,6271;"L";1,01603064808584;-0,0250361302373319;0;2591,2459017608;4
"84";11488;"L_7m_ROI";1;0,000587729571254103;-6,22255;-60,3923;43,6066;"L";1,01594401870018;-0,0110561225956082;0;2440,7793029586;16
"85";11500;"L_7m_ROI";1;0,000605631131299088;-6,91438;-67,9756;35,204;"L";1,01592339474993;-0,03684450896977;0;2702,15628592957;13
"86";11501;"L_7m_ROI";1;0,000623508569789918;-6,72167;-66,9647;36,2929;"L";1,01591457667199;-0,038403983326456;0;2748,97793480968;0
"87";11502;"L_7m_ROI";1;0,000641294789821024;-6,55461;-65,9226;37,3705;"L";1,01586321934669;-0,0323442371998379;0;2761,11605385778;12
"88";11503;"L_7m_ROI";1;0,000659460177129873;-6,41508;-64,8523;38,4352;"L";1,01586114006749;-0,0310416226225236;0;2682,74804483539;358
"89";11504;"L_7m_ROI";1;0,000678096478309038;-6,30411;-63,7571;39,4856;"L";1,01580242033934;-0,0293370706345893;0;2683,36643770024;125
"90";11505;"L_7m_ROI";1;0,000697668927353558;-6,22189;-62,6402;40,52;"L";1,01578632141308;-0,0264218120483187;0;2627,74591643039;14
"91";11506;"L_7m_ROI";1;0,000717569738941843;-6,16803;-61,5052;41,5363;"L";1,0157747726394;-0,0186513827329825;0;2602,13956475197;3
"92";11518;"L_7m_ROI";1;0,000737096983563422;-6,88839;-67,8322;34,016;"L";1,01573417998807;-0,0335531655705521;0;2689,39348706117;6
"93";11519;"L_7m_ROI";1;0,000756675248836093;-6,68877;-66,8419;35,1188;"L";1,01571019859284;-0,042931812408513;0;2773,05437847739;3
"94";11520;"L_7m_ROI";1;0,000777026739249789;-6,5146;-65,8181;36,2112;"L";1,01569375194121;-0,0411126919880655;0;2788,74837474105;0
"95";11521;"L_7m_ROI";1;0,000797600986970522;-6,36776;-64,7636;37,2916;"L";1,01565917993784;-0,0415240781620374;0;2700,37408746798;21
"96";11522;"L_7m_ROI";1;0,000818433619903674;-6,24927;-63,6812;38,3582;"L";1,01563427218599;-0,031971965236962;0;2732,61250232138;26
"97";11523;"L_7m_ROI";1;0,000839468323406732;-6,15933;-62,5741;39,4092;"L";1,01558541849392;-0,0261390443046109;0;2660,40388671253;87
"98";11534;"L_7m_ROI";1;0,000860095961999148;-7,09003;-68,5831;31,7047;"L";1,01557513317749;-0,0240631222744711;0;2595,987946103;29
"99";11535;"L_7m_ROI";1;0,00088095813040176;-6,86107;-67,6521;32,8287;"L";1,01556370084266;-0,0241106148851529;0;2633,14183445961;13
"100";11536;"L_7m_ROI";1;0,000901844982923678;-6,65459;-66,6842;33,9445;"L";1,01554322637183;-0,0416575623749836;0;2795,24406211911;0
"101";11537;"L_7m_ROI";1;0,000923239058881302;-6,47341;-65,6809;35,051;"L";1,01552464175503;-0,0468181366946927;0;2759,80085026326;0
"102";11538;"L_7m_ROI";1;0,000944459157602917;-6,31945;-64,6444;36,1465;"L";1,01547525592275;-0,0400812817121912;0;2750,47188429777;9
"103";11539;"L_7m_ROI";1;0,00096642775329747;-6,19368;-63,5773;37,229;"L";1,01545474225327;-0,0416224283466114;0;2717,15035418877;47
"104";11540;"L_7m_ROI";1;0,00098762009302765;-6,09625;-62,4824;38,2964;"L";1,01543763921306;-0,0393749492234256;0;2609,6872663503;30
"105";11551;"L_7m_ROI";1;0,00100897382705859;-6,83064;-67,4328;31,6444;"L";1,01538725102026;-0,00962408721347923;0;2487,94203321547;24
"106";11552;"L_7m_ROI";1;0,00103038311132699;-6,61728;-66,4889;32,7723;"L";1,01537945443439;-0,0387680558913703;0;2765,48205413869;4
"107";11553;"L_7m_ROI";1;0,00105175667882876;-6,42919;-65,5081;33,892;"L";1,0153425989449;-0,0576709222171495;0;2645,98832600004;0
"108";11554;"L_7m_ROI";1;0,00107360183246034;-6,26824;-64,4921;35,0018;"L";1,015292691725;-0,0492853658011574;0;2638,06725897491;35
"109";11555;"L_7m_ROI";1;0,00109546655619351;-6,13537;-63,4428;36,0996;"L";1,01525589346327;-0,0505894397169142;0;2670,23698924928;45
"110";11556;"L_7m_ROI";1;0,00111755305826212;-6,03071;-62,3628;37,183;"L";1,01523232267449;-0,0414104030333046;0;2656,8561622824;5
"111";11567;"L_7m_ROI";1;0,00114054531524961;-6,57527;-66,2535;31,6044;"L";1,01521261132584;-0,0399015295613323;0;2563,15178066172;8
"112";11568;"L_7m_ROI";1;0,00116313950729934;-6,38029;-65,2971;32,7363;"L";1,01518375960211;-0,0438009113224348;0;2806,95558235791;1
"113";11569;"L_7m_ROI";1;0,00118567687778516;-6,21245;-64,3038;33,8595;"L";1,01513701848631;-0,0519809206636389;0;2556,00008385017;135
"114";11570;"L_7m_ROI";1;0,00120933894965792;-6,07266;-63,275;34,9717;"L";1,01512323803334;-0,0418776379241833;0;2787,73249081348;89
"115";11571;"L_7m_ROI";1;0,00123264084541425;-5,96097;-62,2128;36,0705;"L";1,01511724767688;-0,0465744530900632;0;2614,72823504488;12
"116";11582;"L_7m_ROI";1;0,0012556542546805;-6,32533;-65,0452;31,5864;"L";1,01508888807816;-0,0409511349711926;0;2761,31534137898;0
"117";11583;"L_7m_ROI";1;0,00127879521261861;-6,15066;-64,0767;32,7218;"L";1,01507076871338;-0,0401679384636355;0;2729,30641721617;19
"118";11584;"L_7m_ROI";1;0,00130443504527392;-6,00408;-63,0711;33,8474;"L";1,0150389514634;-0,0466587688554584;0;2737,23323439003;46
"119";11596;"L_7m_ROI";1;0,00132760113177185;-6,08175;-63,8081;31,5912;"L";1,0150036203524;-0,0502070950365971;0;2690,14305102736;2
"120";11597;"L_7m_ROI";1;0,00135138951005719;-5,92847;-62,8281;32,729;"L";1,01498658618705;-0,0405192692138317;0;2766,05369273884;13
"121";11609;"L_7m_ROI";1;0,00137485874604132;-5,84498;-62,543;31,6191;"L";1,01498526904043;-0,0496167037028784;0;2693,91895119287;22
"122";11610;"L_7m_ROI";1;0,0013985319223023;-5,71335;-61,5521;32,7577;"L";1,01490834167509;-0,0504509151093797;0;2647,08835484409;110
"123";11621;"L_7m_ROI";1;0,00142235928928517;-5,61504;-61,2512;31,6694;"L";1,01490266447986;-0,0417911998026917;0;2768,23412117217;23
"124";24353;"L_7m_ROI";1;0,00144619778922539;-6,96433;-67,3442;26,9791;"L";1,01486807464131;-0,0181314286671243;0;2306,11855257753;66
"125";24354;"L_7m_ROI";1;0,00147023337423636;-7,00473;-67,7209;28,1439;"L";1,01483272822936;-0,0231590430748177;0;2168,8236293001;148
"126";24367;"L_7m_ROI";1;0,00149494941395683;-6,58713;-65,6737;25,869;"L";1,01482508125772;-0,0117194213707422;0;2495,65234723683;51
"127";24368;"L_7m_ROI";1;0,00151917538168741;-6,65102;-66,1198;26,9939;"L";1,01481046461353;-0,00820302582275338;0;2343,64174952687;47
"128";24369;"L_7m_ROI";1;0,0015438740431011;-6,70666;-66,5172;28,1373;"L";1,01476006408999;-0,0137174416611061;0;2069,27735540418;110
"129";24370;"L_7m_ROI";1;0,00156840182464898;-6,75459;-66,8674;29,2957;"L";1,01474823699586;-0,00269743682986477;0;2274,754685622;92
"130";24381;"L_7m_ROI";1;0,00159334385298114;-6,25749;-64,3946;25,936;"L";1,01473344535476;-0,0222901817087467;0;2537,39551126361;18
"131";24382;"L_7m_ROI";1;0,00161870234762217;-6,33763;-64,8638;27,0357;"L";1,01472033991983;-0,0300781736614255;0;2243,70633072477;29
"132";24383;"L_7m_ROI";1;0,00164514054939682;-6,40907;-65,2826;28,156;"L";1,01469405001147;-0,00891310870752345;0;2332,66154878453;70
"133";24384;"L_7m_ROI";1;0,00167098600091876;-6,47209;-65,6526;29,2932;"L";1,01463776851702;-0,00339456228503326;0;2414,00629507973;204
"134";24395;"L_7m_ROI";1;0,00169623187711768;-6,02715;-63,5772;27,1057;"L";1,01463023155216;-0,0295827241629068;0;2499,18519940818;1
"135";24396;"L_7m_ROI";1;0,00172173859759828;-6,11454;-64,0179;28,2013;"L";1,01461992264631;-0,0278551195488989;0;2550,14569598657;0
"136";24397;"L_7m_ROI";1;0,00174722009268012;-6,19313;-64,408;29,3156;"L";1,01460636713011;-0,0299010401862976;0;2652,62288917998;6
"137";24408;"L_7m_ROI";1;0,0017726014097754;-5,82517;-62,724;28,2735;"L";1,01458077024449;-0,0357217421512933;0;2634,99943507978;3
"138";24409;"L_7m_ROI";1;0,0017980442584276;-5,91943;-63,1345;29,3637;"L";1,01454248736878;-0,0349711404441261;0;2729,85947865828;6
"139";24420;"L_7m_ROI";1;0,0018234262330108;-5,65222;-61,8335;29,4372;"L";1,0144950450987;-0,0468622581863946;0;2635,28759764679;36
"140";39815;"R_7m_ROI";1;0,00184923103883256;6,53291;-60,9778;31,5418;"R";1,01448837776438;-0,0239575405059213;0;2473,07307843942;63
"141";39816;"R_7m_ROI";1;0,00187621328306237;6,87318;-62,2549;31,5399;"R";1,01445853493156;-0,0176466337859404;0;2529,55614749716;22
"142";39817;"R_7m_ROI";1;0,00190208409491634;7,22684;-63,5091;31,5653;"R";1,01443699079491;-0,029750753893594;0;2372,46175078657;157
"143";39818;"R_7m_ROI";1;0,00192801231570004;7,59251;-64,7386;31,618;"R";1,01442468181247;-0,0287565726847972;0;2492,89822347647;130
"144";39819;"R_7m_ROI";1;0,00195381421626899;7,96823;-65,9425;31,6974;"R";1,01438689322045;-0,0458487777552058;0;2393,19193905716;70
"145";39820;"R_7m_ROI";1;0,0019797594393093;8,35151;-67,12;31,8018;"R";1,01436898257841;-0,0277111540255701;0;2314,93414406279;7
"146";40919;"R_7m_ROI";1;0,00200568181308524;9,74551;-69,4238;49,0942;"R";1,01435078871131;-0,00711233240589517;0;1822,66519594641;28
"147";40949;"R_7m_ROI";3;0,00203169065711074;9,58969;-69,5427;48,0356;"R";1,01434558794394;0,00199000244911352;1;1955,77578313574;28
"148";40978;"R_7m_ROI";3;0,00205746059158975;9,45413;-69,6376;46,9633;"R";1,01431860044584;0,0071369282479338;1;2352,70098246854;46
"149";40979;"R_7m_ROI";1;0,00208316023927639;9,17586;-68,5388;47,8195;"R";1,01427543465478;-0,00125743687355227;0;2336,40833585766;63
"150";40980;"R_7m_ROI";1;0,00210891795456232;8,92678;-67,4214;48,6631;"R";1,01426804409853;-0,0114344502137546;0;2572,82980979897;5
"151";41006;"R_7m_ROI";3;0,00213474642677127;9,3373;-69,708;45,8773;"R";1,01424604695185;0,00433698828549478;1;2394,25624987295;124
"152";41007;"R_7m_ROI";1;0,002160382092797;9,05309;-68,6215;46,7476;"R";1,0142233665453;-0,00342969927827812;0;2360,6338012848;97
"153";41008;"R_7m_ROI";1;0,0021861368328276;8,79722;-67,5141;47,6052;"R";1,0142117501796;-0,0146361738731396;0;2583,57169770171;53
"154";41009;"R_7m_ROI";1;0,00221199784390028;8,57278;-66,3889;48,4507;"R";1,01419012236199;-0,0243056441114192;0;2621,48051849298;6
"155";41010;"R_7m_ROI";1;0,00223792684144599;8,38179;-65,2487;49,2844;"R";1,01415806534197;-0,0188254500620946;0;2629,99882834787;2
"156";41033;"R_7m_ROI";3;0,00226396703368236;9,23757;-69,753;44,7778;"R";1,01412202770851;0,00418278851697862;1;2372,37527261699;34
"157";41034;"R_7m_ROI";1;0,00229011242852037;8,94777;-68,6805;45,6629;"R";1,01411113174659;-0,00771466431662408;0;2448,55107110812;52
"158";41035;"R_7m_ROI";1;0,00231635322451359;8,68546;-67,5847;46,5352;"R";1,01408862785749;-0,0185356209636315;0;2545,10162889238;41
"159";41036;"R_7m_ROI";1;0,00234270540153355;8,45397;-66,4686;47,3952;"R";1,01404666681251;-0,0276803336630516;0;2635,48853558896;7
"160";41037;"R_7m_ROI";1;0,00237001897770231;8,25554;-65,3354;48,2432;"R";1,01402512822759;-0,0180675597578047;0;2655,65071415378;3
"161";41038;"R_7m_ROI";1;0,00239678672597744;8,09144;-64,1882;49,0793;"R";1,01398537462645;-0,0172244986512961;0;2595,68302888521;14
"162";41039;"R_7m_ROI";1;0,0024233730567229;7,96203;-63,0301;49,9029;"R";1,01395185239938;-0,0207541361869376;0;2478,91612131125;800
"163";41060;"R_7m_ROI";1;0,00244996799835927;8,85812;-68,7147;44,5654;"R";1,01390918800309;-0,0117224697777652;0;2379,24657776862;48
"164";41061;"R_7m_ROI";1;0,00247654414489949;8,58971;-67,632;45,4531;"R";1,0138910122623;-0,0244493764783815;0;2577,59981972387;7
"165";41062;"R_7m_ROI";1;0,00250319559393422;8,35146;-66,5267;46,3284;"R";1,01387292458407;-0,0266674093850497;0;2665,20880503016;20
"166";41063;"R_7m_ROI";1;0,00252977384748305;8,14585;-65,4019;47,1915;"R";1,01385947516512;-0,0305868127136856;0;2495,67701502886;4
"167";41064;"R_7m_ROI";1;0,00255699731376443;7,97432;-64,2608;48,0423;"R";1,01384765409175;-0,0158874917585635;0;2537,72845860527;28
"168";41065;"R_7m_ROI";1;0,00258382740823927;7,83743;-63,1067;48,8804;"R";1,01384038611983;-0,0187181925775321;0;2561,96144987414;270
"169";41085;"R_7m_ROI";1;0,00261073002781227;8,78228;-68,7232;43,4554;"R";1,01381318590759;-0,0240079618269452;0;2125,44202851194;58
"170";41086;"R_7m_ROI";1;0,00263770249477092;8,50805;-67,6552;44,3591;"R";1,01379555465057;-0,0207245087360214;0;2595,73173229291;11
"171";41087;"R_7m_ROI";1;0,00266473300535053;8,26335;-66,5622;45,2504;"R";1,0137808794719;-0,0285912225780225;0;2652,25541907477;3
"172";41088;"R_7m_ROI";1;0,00269186168084024;8,05081;-65,4473;46,1293;"R";1,01376433600151;-0,0321549225689573;0;2471,37245820016;0
"173";41089;"R_7m_ROI";1;0,0027194645792996;7,87205;-64,3137;46,9956;"R";1,01373137722597;-0,0101931961055846;0;2534,82443771664;28
"174";41090;"R_7m_ROI";1;0,00274736350461627;7,72778;-63,1649;47,8489;"R";1,01372455431314;-0,0138086258465305;0;2558,22927443148;154
"175";41091;"R_7m_ROI";1;0,00277517477375447;7,61793;-62,004;48,6885;"R";1,01368079754596;-0,013504880515763;0;2471,44092147938;535
"176";41109;"R_7m_ROI";1;0,00280309559654385;8,7183;-68,7048;42,3329;"R";1,01366298376846;-0,0114387833264897;0;2445,95564177101;76
"177";41110;"R_7m_ROI";1;0,00283156771059786;8,43852;-67,653;43,2533;"R";1,01365255940145;-0,0205304492716149;0;2438,36897833977;46
"178";41111;"R_7m_ROI";1;0,00286005079838925;8,18764;-66,5739;44,1612;"R";1,01364185580174;-0,0256277021947159;0;2633,73448226704;22
"179";41112;"R_7m_ROI";1;0,00288960198447199;7,96844;-65,4704;45,0566;"R";1,01359800064723;-0,0238847558851457;0;2614,82266163924;8
"180";41113;"R_7m_ROI";1;0,00291883737761306;7,78266;-64,3459;45,9392;"R";1,01355759644373;-0,0106110959421121;0;2586,42226161986;10
