"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"1";"R_V1_ROI";1;-0,0027945420373199;11,5491;-83,1736;1,39964;"R";"First";1,04570330417889;0,0334719044003636;1;333,014722621796;260
"2";"R_MST_ROI";1;-0,00269376876217094;54,083;-73,396;1,13441;"R";"First";1,0440301818195;0,0783356327750788;1;371,838770757076;0
"3";"R_V6_ROI";1;-0,00259183354563478;12,9289;-82,7572;32,4649;"R";"First";1,04371619307086;0,0888483781336281;1;392,731588567336;2
"4";"R_V2_ROI";1;-0,00245536671134062;12,8295;-81,137;-6,04955;"R";"First";1,04283015244351;0,0911517958155754;1;382,76096825227;86
"5";"R_V3_ROI";1;-0,00228141156891923;29,6284;-99,92;4,79977;"R";"First";1,04243969026698;0,10500888287725;1;362,366457907299;39
"6";"R_V4_ROI";1;-0,00208772986971372;36,3954;-91,4078;-12,1262;"R";"First";1,04153371860486;0,117647848586219;1;367,196018368581;12
"7";"R_V8_ROI";1;-0,00186954096108471;34,6923;-77,2024;-21,3038;"R";"First";1,04073095842752;0,114918796297421;1;369,654086986035;23
"8";"R_4_ROI";1;-0,00161836511493933;34,7148;-16,1394;72,2143;"R";"First";1,04057706025151;0,0668751524275246;1;379,477788900057;1
"9";"R_3b_ROI";1;-0,00134330961413502;47,0606;-19,8243;63,1735;"R";"First";1,04027754514309;0,0399382467555405;1;344,042415076247;48
"10";"R_FEF_ROI";2;-0,00104533265386259;46,0974;5,31453;60,5101;"R";"First";1,0395218516994;-0,00497505520906321;0;362,911884285639;15
"11";"R_PEF_ROI";3;-0,000745743438135654;54,9109;13,9545;41,9061;"R";"First";1,03943104235276;-0,0301199338971609;0;340,006451900083;25
"12";"R_55b_ROI";2;-0,000427537158857414;52,4298;9,08805;51,0785;"R";"First";1,03887503630859;-0,00765896769009742;0;317,340094108014;1
"13";"R_V3A_ROI";1;-8,74056347516614e-05;22,479;-94,5908;28,7691;"R";"First";1,03857948698285;0,120354175067188;1;386,297119638778;48
"14";"R_RSC_ROI";3;0,000271789774372201;2,21983;-40,1476;25,7868;"R";"First";1,03820187735713;-0,0289308594994747;0;288,843453490257;23
"15";"R_POS2_ROI";3;0,000608201434355718;10,999;-74,7364;41,2835;"R";"First";1,03775020075538;-0,0366209453070664;0;306,495795634081;17
"16";"R_V7_ROI";1;0,000952403109789379;25,4456;-90,4326;36,4716;"R";"First";1,03734925336706;0,105501165451431;1;401,111842454033;8
"17";"R_IPS1_ROI";1;0,0013552414072709;26,989;-84,5792;44,4358;"R";"First";1,03716108949675;0,0598930131140097;1;351,085554456588;7
"18";"R_FFC_ROI";1;0,00173047520777403;43,6373;-59,4595;-26,8917;"R";"First";1,03663957647249;0,0761367600192654;1;354,32674751142;18
"19";"R_V3B_ROI";1;0,00214584547653836;31,5046;-92,5847;29,0869;"R";"First";1,03651358287241;0,0923146073649593;1;368,704682147525;11
"20";"R_LO1_ROI";1;0,00249709443552099;43,994;-90,5506;2,57524;"R";"First";1,0357047244312;0,0983299686892641;1;356,12232922552;100
"21";"R_LO2_ROI";1;0,00288462358061758;44,9571;-86,4624;-7,59191;"R";"First";1,03550355528974;0,0915922743720238;1;364,738555812704;9
"22";"R_PIT_ROI";1;0,00328291777596719;41,5996;-84,8171;-14,6547;"R";"First";1,0353291004379;0,0839724006014597;1;373,949983087605;6
"23";"R_MT_ROI";1;0,00371360724765056;51,2534;-79,687;3,98399;"R";"First";1,03494374501694;0,091858859647281;1;368,612400610034;15
"24";"R_A1_ROI";1;0,00412091967155549;55,2521;-18,6583;3,62105;"R";"First";1,03447944779849;0,00510308735545248;1;299,311163284094;15
"25";"R_PSL_ROI";1;0,00451190644093128;65,6807;-38,6014;25,111;"R";"First";1,0340457346603;0,01250372029048;1;352,755258806858;57
"26";"R_SFL_ROI";3;0,00490498531658679;11,0238;22,193;62,4761;"R";"First";1,03398026956271;0,0187596587172575;1;334,577042610274;34
"27";"R_PCV_ROI";3;0,00530654630783205;7,75372;-54,8835;54,3246;"R";"First";1,03382613372554;-0,0554552929342798;0;338,819365268965;4
"28";"R_STV_ROI";1;0,0057016439826555;64,0803;-44,684;19,5865;"R";"First";1,03320437931963;1,87509610136086e-05;1;328,761170903711;0
"29";"R_7Pm_ROI";3;0,0061115957533643;10,6503;-67,35;54,96;"R";"First";1,03308121864899;-0,0861119773874956;0;334,40791055103;227
"30";"R_7m_ROI";3;0,00652544010120177;7,72306;-65,3151;40,6649;"R";"First";1,03264989790138;-0,060985646965445;0;334,518011328575;85
"31";"R_POS1_ROI";3;0,0069531766417443;9,14058;-63,0612;15,0204;"R";"First";1,03246697088096;-0,0428158623482185;0;341,85792345966;3
"32";"R_23d_ROI";3;0,00737180160747849;2,65298;-24,2441;38,5114;"R";"First";1,03214915432011;-0,0472501464035842;0;340,477505353506;22
"33";"R_v23ab_ROI";3;0,00777873699124554;5,61358;-56,7698;22,358;"R";"First";1,03176448366575;-0,0261387063580273;0;346,807202033691;328
"34";"R_d23ab_ROI";3;0,00819793519445537;3,19493;-42,0742;33,1706;"R";"First";1,03158456515817;-0,0475649642297946;0;338,772166473267;40
"35";"R_31pv_ROI";3;0,0086171303924215;4,41187;-48,5085;35,1196;"R";"First";1,03148711770816;-0,0529001443404919;0;307,914288443542;13
"36";"R_5m_ROI";1;0,00905766755322786;8,76024;-35,3403;68,2431;"R";"First";1,03110575127212;0,0491597861034471;1;348,253068070906;13
"37";"R_5mv_ROI";1;0,00950458663302176;8,22788;-39,1911;58,3342;"R";"First";1,03087503991389;0,0707195831382985;1;380,085121787502;103
"38";"R_23c_ROI";1;0,00995869013395882;6,2486;-32,2964;48,2286;"R";"First";1,03071162933301;0,0218140685360275;1;374,894598790894;144
"39";"R_5L_ROI";1;0,010426430481122;13,0886;-44,8421;72,2361;"R";"First";1,03046781774631;0,0397870964264864;1;350,041867967675;21
"40";"R_24dd_ROI";1;0,0108615250839621;6,5378;-12,6916;57,9469;"R";"First";1,03040181798753;0,0462425071216107;1;333,827106815755;2
"41";"R_24dv_ROI";1;0,0112959848540874;5,48169;2,11296;49,8577;"R";"First";1,03004464220147;0,0438572525264249;1;336,251342651734;7
"42";"R_7AL_ROI";1;0,0117292104531691;20,4358;-51,6751;72,943;"R";"First";1,02977441381029;0,0302649025380424;1;349,600860863723;13
"43";"R_SCEF_ROI";1;0,0121835519713487;7,49361;9,70639;60,5539;"R";"First";1,02969174090647;0,00200522878963005;1;359,80437270575;50
"44";"R_6ma_ROI";2;0,0126057062991357;15,6085;10,2145;70,2812;"R";"First";1,02955333299137;-0,0344839154927047;0;303,961317979989;50
"45";"R_7Am_ROI";2;0,0130169596158328;12,5135;-58,8446;64,6355;"R";"First";1,02915017693737;-0,0200280387241877;0;336,70165865848;2
"46";"R_7PL_ROI";2;0,0134191040992122;17,837;-71,7997;59,0052;"R";"First";1,0289306370269;-0,0121233373834072;0;334,574437316445;19
"47";"R_7PC_ROI";1;0,0138360010060564;32,7263;-51,6105;69,193;"R";"First";1,02849392976724;0,0694238168611828;1;377,01722875786;25
"48";"R_LIPv_ROI";1;0,0142515621932865;31,6252;-64,1274;62,6232;"R";"First";1,02825961282404;0,029486998510893;1;345,803483364928;10
"49";"R_VIP_ROI";1;0,0146552095243822;22,2529;-63,6514;66,5773;"R";"First";1,02804414507843;0,0770741941366468;1;370,535552199082;2
"50";"R_MIP_ROI";3;0,0150618824139346;27,4885;-75,9801;54,2949;"R";"First";1,02783216297965;-0,0590102022935326;0;333,679219725509;76
"51";"R_1_ROI";1;0,0154345512004525;46,5537;-27,1185;65,2762;"R";"First";1,02758523674666;0,0678918522979094;1;384,007453368689;29
"52";"R_2_ROI";1;0,0158073114138036;42,7766;-36,5621;65,4743;"R";"First";1,02757673105693;0,0343753405869157;1;355,846642908094;18
"53";"R_3a_ROI";1;0,01616609404518;45,1661;-16,8134;63,847;"R";"First";1,02716467871252;0,0504878335182849;1;376,387779209773;0
"54";"R_6d_ROI";1;0,0165251413882721;35,0095;-7,72449;71,1996;"R";"First";1,0269021703526;0,0483246336191516;1;370,911648455882;2
"55";"R_6mp_ROI";1;0,0168806430787035;15,4173;-9,74476;74,6888;"R";"First";1,02672122099302;0,0420173558368832;1;361,379794313347;1
"56";"R_6v_ROI";1;0,0172230967566718;61,2375;8,91548;30,2606;"R";"First";1,02659551405134;0,0270194973399167;1;364,268515257597;0
"57";"R_p24pr_ROI";1;0,0175458791254223;2,9735;-0,140771;40,181;"R";"First";1,02634959276549;0,000470145829510568;1;333,584052716246;0
"58";"R_33pr_ROI";3;0,0178530309014569;2,10513;12,5786;30,8917;"R";"First";1,02609126404008;-0,0313458928340398;0;309,870526838309;0
"59";"R_a24pr_ROI";2;0,0181612312977793;3,53;19,6974;32,8651;"R";"First";1,02594001597915;-0,0240607840952291;0;322,717553491769;3
"60";"R_p32pr_ROI";2;0,0184611894265449;5,61277;20,9864;42,917;"R";"First";1,02573130955536;-0,0120651640370145;0;337,038079824094;141
"61";"R_a24_ROI";3;0,0187607234015566;5,34475;39,628;-0,222395;"R";"First";1,02559428649785;-0,0289471472115099;0;277,822473855971;8
"62";"R_d32_ROI";3;0,0190577400947202;7,59332;45,6063;27,1128;"R";"First";1,02550306895581;-0,0438433831020047;0;297,914750895555;0
"63";"R_8BM_ROI";3;0,0193501729347089;7,94204;33,6575;48,3305;"R";"First";1,02532291161995;-0,0445394711462696;0;320,114998810869;84
"64";"R_p32_ROI";3;0,0196183865946612;8,20707;49,7414;-0,977086;"R";"First";1,02527777239398;-0,0389377142275628;0;300,821723808756;20
"65";"R_10r_ROI";3;0,0198826752096592;9,35946;50,2808;-9,21838;"R";"First";1,025067332653;-0,0187313495441431;0;339,376210174284;2
"66";"R_47m_ROI";3;0,0201429547524033;33,6067;44,3736;-21,896;"R";"First";1,0247024228715;-0,0263109920794616;0;313,715985966447;1
"67";"R_8Av_ROI";3;0,0204469187729752;41,6207;30,3134;52,7984;"R";"First";1,02465270565995;-0,0667174994006913;0;352,156638770208;5
"68";"R_8Ad_ROI";3;0,0207242215381739;24,8163;41,2619;52,4932;"R";"First";1,02440099042047;-0,067468209577636;0;333,989503597727;85
"69";"R_9m_ROI";3;0,0210041561390249;9,77772;55,5384;19,4907;"R";"First";1,02417032445261;-0,0334897049359167;0;327,974726235865;3
"70";"R_8BL_ROI";3;0,0212857773032431;13,1297;42,8029;49,899;"R";"First";1,02404025771282;-0,00751289215677593;0;361,169579601124;58
"71";"R_9p_ROI";3;0,0215720701344774;19,3273;56,7856;36,8587;"R";"First";1,02387742408767;-0,0254825586250565;0;333,094945740551;6
"72";"R_10d_ROI";3;0,0218668835683983;14,5949;63,9099;6,3469;"R";"First";1,02341488997902;-0,0576026387154614;0;343,260466737603;11
"73";"R_8C_ROI";3;0,0221312895035112;47,0638;33,202;41,5634;"R";"First";1,02330450257161;-0,0510460656157484;0;336,339450343944;83
"74";"R_44_ROI";3;0,0224117855498869;55,5926;30,7987;8,21848;"R";"First";1,0232831157629;-0,0183080066038257;0;343,581709738483;17
"75";"R_45_ROI";2;0,0226891065149465;51,8548;41,8814;1,28693;"R";"First";1,02290665610452;-0,00680300468331647;0;370,607387342711;0
"76";"R_47l_ROI";3;0,0229611428348178;43,7371;47,658;-13,7434;"R";"First";1,02289553288793;-0,0184192662149118;0;335,227056111316;2
"77";"R_a47r_ROI";3;0,0232353360074174;37,864;59,5346;-10,576;"R";"First";1,0226308412514;-0,066669873306648;0;318,698724457163;31
"78";"R_6r_ROI";2;0,0235107434845052;59,5259;18,4077;17,3005;"R";"First";1,02245068198621;-0,0384171656003299;0;348,734078218132;162
"79";"R_IFJa_ROI";3;0,0237522376473501;53,4912;31,0643;25,0642;"R";"First";1,0223557074816;-0,0101340951498207;0;325,832879180864;2
"80";"R_IFJp_ROI";3;0,0239877285263363;53,9779;22,2877;33,5081;"R";"First";1,02203891325991;-0,0761209378465803;0;324,720424590731;23
"81";"R_IFSp_ROI";3;0,0242293091748998;52,4454;40,7271;18,2284;"R";"First";1,02187358367655;-0,0753723752952181;0;334,304836137061;0
"82";"R_IFSa_ROI";3;0,0244712237259077;49,675;50,6786;5,20129;"R";"First";1,02157522104666;-0,0764600830482652;0;352,884066620786;363
"83";"R_p9-46v_ROI";3;0,0247177768824948;46,0452;48,3089;27,0877;"R";"First";1,02143700266211;-0,069850061323428;0;336,33374094336;72
"84";"R_46_ROI";3;0,0249696018338786;37,0494;53,7846;33,3392;"R";"First";1,02128268717079;-0,0583419539361833;0;345,121770428342;528
"85";"R_a9-46v_ROI";3;0,0252198656269499;40,9927;61,2528;7,54336;"R";"First";1,02116782647798;-0,0735660549147966;0;337,851664021597;144
"86";"R_9-46d_ROI";3;0,0254769983969039;29,74;63,0865;23,0988;"R";"First";1,02102438983555;-0,0461354894067022;0;328,034125572839;19
"87";"R_9a_ROI";3;0,0257451804803903;18,4624;64,3698;21,3977;"R";"First";1,02068799753995;-0,0373087850649726;0;352,919779114893;12
"88";"R_10v_ROI";1;0,0260193016555173;11,147;50,6572;-14,2929;"R";"First";1,02053760256097;0,0464159698424688;1;367,759522426293;342
"89";"R_a10p_ROI";3;0,0262911537446806;26,0191;64,4888;-8,02278;"R";"First";1,0204270774538;-0,0603413760099788;0;286,564201292329;10
"90";"R_10pp_ROI";3;0,0265597971131983;18,1195;59,2093;-13,2955;"R";"First";1,0202764488049;-0,0593549839719259;0;280,082036572771;26
"91";"R_11l_ROI";3;0,026825612330236;27,5378;54,0826;-19,3212;"R";"First";1,02001607516627;-0,0590376661731342;0;305,67346786938;8
"92";"R_13l_ROI";2;0,0270712909600063;24,9429;37,8085;-25,883;"R";"First";1,01976750478421;-0,0309383323897742;0;296,883497357364;53
"93";"R_OFC_ROI";3;0,0273129762392344;12,9634;36,6683;-23,587;"R";"First";1,01962214052864;-0,0246658067815436;0;290,759840353747;1
"94";"R_47s_ROI";3;0,0275540358376466;33,0099;33,8833;-24,9105;"R";"First";1,01933478577959;-0,0195018477144871;0;308,808695924732;1
"95";"R_LIPd_ROI";3;0,0277860486391471;38,3248;-64,1704;57,2959;"R";"First";1,01932286393862;-0,0846709124880038;0;345,099956503703;20
"96";"R_6a_ROI";2;0,0280135661808117;29,7331;8,5891;67,9602;"R";"First";1,01917326354914;-0,0121015159965236;0;326,183579838934;28
"97";"R_i6-8_ROI";3;0,0282463762002252;35,4586;22,4701;60,9687;"R";"First";1,01899274270681;-0,0783528262352444;0;329,95685227723;19
"98";"R_s6-8_ROI";3;0,0284881495118158;18,7338;28,1582;62,8455;"R";"First";1,01878235110164;-0,0582082927655775;0;327,084561034617;25
"99";"R_43_ROI";1;0,0287205468435882;61,924;5,67994;11,0477;"R";"First";1,01863826444125;0,0178548986534413;1;342,219002225306;3
"100";"R_OP4_ROI";1;0,0289517751127768;63,0578;-6,40771;14,6898;"R";"First";1,01853293542101;0,0128711008082034;1;353,242666597889;3
"101";"R_OP1_ROI";1;0,0291839156279872;56,8963;-15,843;15,4816;"R";"First";1,01815750390191;0,0396619225300886;1;374,016677673168;1
"102";"R_OP2-3_ROI";1;0,029409862488187;51,3937;-8,28483;10,6981;"R";"First";1,01806952853246;0,0257071075264121;1;330,492299007382;70
"103";"R_52_ROI";2;0,0296193449848077;51,477;-7,76963;-3,25098;"R";"First";1,01803608346087;-0,0204206139085556;0;297,625182818426;0
"104";"R_RI_ROI";1;0,029803452206929;57,2127;-26,756;14,884;"R";"First";1,01765952517677;0,017019018085581;1;348,378190642354;2
"105";"R_PFcm_ROI";1;0,0299672063149295;61,3094;-25,5357;21,6459;"R";"First";1,01762221166043;0,0130425552748896;1;357,54858146174;18
"106";"R_PoI2_ROI";2;0,0301394980149734;46,4368;13,7221;-13,0385;"R";"First";1,01751657024825;-0,00392351291881144;0;312,287794994596;1
"107";"R_TA2_ROI";1;0,0303084371178622;55,4828;4,25641;-16,9808;"R";"First";1,01728894948651;0,0334849777528721;1;338,862071045478;0
"108";"R_FOP4_ROI";2;0,0304550667272326;48,5447;25,7731;1,07973;"R";"First";1,0171462987117;-0,0388237347427926;0;336,569370153886;10
"109";"R_MI_ROI";2;0,0306034550075545;43,9819;22,6609;-11,7675;"R";"First";1,01703408721464;-0,0387579052129617;0;321,032044530175;1
"110";"R_Pir_ROI";2;0,0307551153796725;33,9807;18,5583;-32,4409;"R";"First";1,0168008373673;-0,000312001079665852;0;307,956010586767;0
"111";"R_AVI_ROI";3;0,0309063429966598;40,9792;34,3531;-15,9696;"R";"First";1,01658302550165;-0,0511063973772008;0;302,384324915795;1
"112";"R_AAIC_ROI";2;0,0310624925415189;36,4401;25,345;-26,3751;"R";"First";1,01650080872082;-0,00605842691393317;0;276,281558777279;0
"113";"R_FOP1_ROI";1;0,0312215043349718;55,5335;12,1726;5,71548;"R";"First";1,01636822517185;0,00802862460253365;1;362,381895127197;2
"114";"R_FOP3_ROI";2;0,0313874428344471;46,4891;18,2405;-0,680978;"R";"First";1,01621784115929;-0,0445262142559032;0;326,316881228146;4
"115";"R_FOP2_ROI";1;0,0315448336495492;51,169;6,56433;5,70963;"R";"First";1,01611612602084;0,0201291672562139;1;342,785488069624;6
"116";"R_PFt_ROI";3;0,0316871736170645;62,3717;-24,3981;44,39;"R";"First";1,01602789024914;-0,0301934135082122;0;348,906035029994;11
"117";"R_AIP_ROI";3;0,0318396221730368;45,8997;-45,6113;56,927;"R";"First";1,01567049949093;-0,0574926695126079;0;352,032880686671;51
"118";"R_EC_ROI";1;0,0319936752043984;31,593;-11,1874;-40,004;"R";"First";1,01563536735984;0,00494674908059192;1;306,047497842914;1
"119";"R_PreS_ROI";2;0,0321489612736734;21,5555;-40,429;-21,2506;"R";"First";1,01519894777909;-0,0104349649460143;0;263,623513465042;0
"120";"R_H_ROI";3;0,032305651950546;28,4755;-20,7455;-31,2903;"R";"First";1,01504513575569;-0,0418305052375154;0;327,747698914924;0
"121";"R_ProS_ROI";1;0,0324697459478997;12,5434;-56,7855;-3,49956;"R";"First";1,01493329080402;0,0545180103282783;1;350,48532020797;0
"122";"R_PeEc_ROI";1;0,0326411999825225;35,374;-9,29555;-43,1326;"R";"First";1,01469793405392;0,0519168315117309;1;376,599896464539;2
"123";"R_STGa_ROI";3;0,0328090733060354;52,8343;11,1678;-29,0059;"R";"First";1,01458303247876;0,00460771499499294;1;345,830026544012;2
"124";"R_PBelt_ROI";1;0,0329709104130964;62,6319;-22,0874;4,23151;"R";"First";1,01440420210324;0,0421136876645954;1;359,511226281597;9
"125";"R_A5_ROI";1;0,0331294328055477;64,1252;-19,5546;-3,71639;"R";"First";1,01432299297975;0,0401369842876322;1;349,043869697972;0
"126";"R_PHA1_ROI";1;0,0332618620454696;25,1167;-41,5795;-25,8321;"R";"First";1,01420653809623;0,024591211876213;1;326,642886161864;10
"127";"R_PHA3_ROI";3;0,0333884873949635;32,2005;-42,9438;-30,5382;"R";"First";1,01402738792634;-0,0106140801883694;0;323,604826203204;0
"128";"R_STSda_ROI";1;0,0335244686949642;60,7947;-3,53603;-18,2347;"R";"First";1,01381566048921;0,0338277311971857;1;369,896844375812;6
"129";"R_STSdp_ROI";3;0,033636823183795;62,8694;-28,5061;-5,24259;"R";"First";1,01358902748085;-0,00583062565020708;0;336,75696155554;0
"130";"R_STSvp_ROI";3;0,0337574662787139;63,7555;-34,3727;-8,91097;"R";"First";1,01343409948934;-0,0350276747214537;0;328,349681109627;89
"131";"R_TGd_ROI";3;0,0338794545220581;43,8856;13,0851;-40,2025;"R";"First";1,01324074307863;-0,0138706162749637;0;327,92438740809;0
"132";"R_TE1a_ROI";3;0,0339900994803924;59,7991;-7,59065;-28,0971;"R";"First";1,0131401604326;0,00974359425560648;1;347,536348011923;3
"133";"R_TE1p_ROI";3;0,0340939298660579;62,8978;-44,6111;-13,7474;"R";"First";1,01296879717845;-0,0966212496905922;0;345,26949858671;203
"134";"R_TE2a_ROI";3;0,0341901452204856;57,2602;-16,9342;-32,5268;"R";"First";1,01288941829501;-0,00909577166579601;0;351,208647785073;9
"135";"R_TF_ROI";1;0,03429311127829;44,4776;-23,1756;-38,6039;"R";"First";1,0127785985068;-0,00497600163903054;0;295,067335614178;1
"136";"R_TE2p_ROI";1;0,0343923152097179;53,6296;-44,9692;-27,0755;"R";"First";1,01266742475576;0,0466187236802763;1;344,905048883344;9
"137";"R_PHT_ROI";3;0,0344923537818373;61,1717;-55,3933;-5,67552;"R";"First";1,01259012218208;-0,0773541315788411;0;323,997452694295;616
"138";"R_PH_ROI";1;0,0345893039417253;52,6766;-66,4423;-16,4321;"R";"First";1,0122938436571;0,0605872764197973;1;367,383414838205;1
"139";"R_TPOJ1_ROI";3;0,0346873034511515;62,2442;-46,1787;8,32584;"R";"First";1,0119807812528;-0,0223655743080694;0;330,988879677409;2
"140";"R_TPOJ2_ROI";3;0,0347783278831187;58,5092;-62,6632;7,11005;"R";"First";1,01189096330661;-0,043821105221441;0;338,408344804171;25
"141";"R_TPOJ3_ROI";1;0,0348679060901625;53,987;-74,1801;14,6672;"R";"First";1,01179995335707;0,03095917547117;1;364,285427294872;3
"142";"R_DVT_ROI";1;0,0349426561570515;12,1251;-78,5032;33,5764;"R";"First";1,01168307429515;0,0485557292094245;1;357,694929771953;0
"143";"R_PGp_ROI";2;0,0350228624221368;46,5474;-86,4579;23,4039;"R";"First";1,01151317808239;-0,0160310149308572;0;349,7504441955;4
"144";"R_IP2_ROI";3;0,0351045767460066;49,9954;-52,2667;52,7652;"R";"First";1,01122221318526;-0,0923644877859407;0;341,336038821347;266
"145";"R_IP1_ROI";3;0,0351763368617539;40,6846;-74,0717;49,3513;"R";"First";1,01116023625056;-0,093120377879335;0;345,53219618614;164
"146";"R_IP0_ROI";3;0,035245720218297;37,2852;-86,9869;35,2219;"R";"First";1,01103566806835;-0,0555609250828264;0;321,243039371565;2
"147";"R_PFop_ROI";2;0,0353219035309537;66,1984;-15,7688;28,0183;"R";"First";1,01094169509422;-0,0161313703346724;0;346,570645936516;48
"148";"R_PF_ROI";2;0,0353911475591628;65,3278;-32,2026;35,4308;"R";"First";1,01081563863477;-0,048752877883838;0;336,903980989523;233
"149";"R_PFm_ROI";3;0,0354474743111074;58,5605;-52,0063;43,9648;"R";"First";1,01058224944562;-0,080884294612127;0;323,301839321619;279
"150";"R_PGi_ROI";3;0,0355077338466591;57,3444;-64,9284;27,2283;"R";"First";1,01053333393013;-0,0460254958965548;0;334,141069680735;119
"151";"R_PGs_ROI";3;0,0355917260326489;50,4273;-73,1759;40,7051;"R";"First";1,01027079649515;-0,0825734566436634;0;345,629101741464;48
"152";"R_V6A_ROI";1;0,035702910043943;19,2425;-86,6335;41,8879;"R";"First";1,01014991554641;0,104248498832769;1;397,609955650873;18
"153";"R_VMV1_ROI";1;0,0358148655312763;19,1921;-58,7211;-17,1867;"R";"First";1,01004727047484;0,0567526662240156;1;344,700551226119;12
"154";"R_VMV3_ROI";1;0,0359322532978611;29,9803;-63,5782;-23,772;"R";"First";1,00991531567654;0,078178316212657;1;364,345354680182;1
"155";"R_PHA2_ROI";3;0,0360608105298236;28,903;-41,0034;-29,0972;"R";"First";1,00972814423544;-0,00835790337897174;0;306,551746680128;2
"156";"R_V4t_ROI";1;0,0362026647017147;48,5485;-82,0295;-5,90969;"R";"First";1,00937327686147;0,0724650831247524;1;383,774988293831;9
"157";"R_FST_ROI";1;0,0363576304098273;54,9344;-69,2892;-7,45739;"R";"First";1,00918280975977;0,0645914317898475;1;368,34111019055;1
"158";"R_V3CD_ROI";1;0,0365291959666223;37,595;-94,7827;17,8555;"R";"First";1,00915810694895;0,0998168708669733;1;383,662356068573;3
"159";"R_LO3_ROI";1;0,036719244357617;47,8433;-86,0632;8,87829;"R";"First";1,0089880233773;0,0893784296349489;1;374,598798385254;15
"160";"R_VMV2_ROI";1;0,0369253852348138;24,1382;-59,9713;-20,6539;"R";"First";1,00883829012435;0,0567408758234027;1;347,361417215813;5
"161";"R_31pd_ROI";3;0,0371431129745014;6,20401;-56,6167;39,9484;"R";"First";1,00877208545925;-0,0426473067771835;0;315,596001146513;215
"162";"R_31a_ROI";3;0,0373669109005984;5,60152;-44,61;43,739;"R";"First";1,00853463546034;-0,0714896187055298;0;341,511629860314;51
"163";"R_VVC_ROI";1;0,0375879495010428;36,542;-54,9856;-28,7131;"R";"First";1,00840759261891;0,071874638442053;1;336,821319588776;1
"164";"R_25_ROI";3;0,037811389297464;4,84085;22,2933;-15,4668;"R";"First";1,00830829686593;-0,0272655469832426;0;272,192622414067;14
"165";"R_s32_ROI";1;0,0380442990152376;5,7648;34,5642;-12,0906;"R";"First";1,0081225646788;0,0181650319739604;1;313,709609055922;1
"166";"R_pOFC_ROI";2;0,0383059772286478;16,3331;19,9268;-26,862;"R";"First";1,00786645661676;-0,00151642998540864;0;255,992573256366;0
"167";"R_PoI1_ROI";2;0,0385649816927795;49,162;8,34246;-14,7761;"R";"First";1,0077413967054;-0,0239755105163172;0;322,350157799505;1
"168";"R_Ig_ROI";1;0,038825548603553;48,2554;-2,98118;4,36077;"R";"First";1,00768967856822;0,0179185912283277;1;343,034389475665;2
"169";"R_FOP5_ROI";2;0,0390718836604606;46,6341;37,6873;-4,21261;"R";"First";1,00760265711827;-0,02898187623651;0;336,600485733205;177
"170";"R_p10p_ROI";3;0,0393241608323894;26,4125;67,3486;4,33257;"R";"First";1,00721791656291;-0,0825288009772009;0;331,988473232232;241
"171";"R_p47r_ROI";3;0,0395824273075037;45,0075;56,3789;-3,8272;"R";"First";1,00713401970364;-0,0754068741401387;0;335,568103319037;4
"172";"R_TGv_ROI";3;0,0398474315402963;42,3516;-0,325963;-44,6803;"R";"First";1,00708318517265;-0,0162169332256459;0;285,098541719192;0
"173";"R_MBelt_ROI";1;0,0401219221790445;55,8767;-10,7522;-3,26385;"R";"First";1,00694333420537;0,00203000752900795;1;310,300605711958;7
"174";"R_LBelt_ROI";1;0,0403987434652253;59,1382;-23,1168;6,61575;"R";"First";1,00683911143241;0,00917549647778695;1;319,231454868087;2
"175";"R_A4_ROI";1;0,0406871708905169;64,0252;-20,8485;1,27518;"R";"First";1,00667723078138;0,0446962291904815;1;366,373754735245;1
"176";"R_STSva_ROI";3;0,0409869744252685;61,8291;-11,4739;-19,5872;"R";"First";1,00660793939442;-0,0590633865748866;0;336,961270741212;17
"177";"R_TE1m_ROI";3;0,0412865779320867;63,3764;-29,3732;-19,5795;"R";"First";1,00632219335013;-0,056559114714355;0;310,782074393931;186
"178";"R_PI_ROI";1;0,0415687789423375;50,7205;10,2304;-20,6694;"R";"First";1,00625661039718;0,00528509667137866;1;322,628017779865;1
"179";"R_a32pr_ROI";3;0,0418437361787482;6,08628;34,8872;32,1108;"R";"First";1,00604623224186;-0,0394992155087023;0;319,464954307859;104
"180";"R_p24_ROI";2;0,0421214382297019;4,9989;37,9177;15,6267;"R";"First";1,00588506823906;-0,0231476814641578;0;295,624154454451;106
"181";"L_V1_ROI";1;0,0424052135727947;-9,66141;-84,5161;-0,484587;"L";"First";1,00582663149594;0,0173318539919011;1;321,301995294229;44
"182";"L_MST_ROI";1;0,0426991717554551;-51,6683;-78,4569;2,95631;"L";"First";1,00564930047645;0,0872822464280454;1;365,503264631766;21
"183";"L_V6_ROI";1;0,0429938879690692;-9,92671;-83,667;30,0225;"L";"First";1,00547408289414;0,103061289967097;1;375,181381742225;27
"184";"L_V2_ROI";1;0,043286291692705;-11,4511;-83,621;-8,18927;"L";"First";1,00538990933001;0,109552725825652;1;372,764027567182;240
"185";"L_V3_ROI";1;0,0435615359198676;-24,9707;-102,401;4,30728;"L";"First";1,00521247252966;0,113241027272391;1;375,082927418524;31
