"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary"
"54";11420;"L_7m_ROI";3;-2,57908037449211e-06;-6,74661;-66,064;41,9683;"L";1,00537997445258;0,0136828733356007;1
"55";11421;"L_7m_ROI";3;2,45059940768473e-06;-6,63863;-64,9521;42,9688;"L";1,00537650736376;0,0218933679846388;1
"56";11422;"L_7m_ROI";3;7,57183289963465e-06;-6,56008;-63,8265;43,9538;"L";1,00537183077534;0,0173047701980668;1
"57";11423;"L_7m_ROI";3;1,27224164197889e-05;-6,51107;-62,6907;44,9222;"L";1,00536782505891;0,0165764035968725;1
"58";11424;"L_7m_ROI";3;1,80318597056574e-05;-6,49118;-61,5478;45,8726;"L";1,0053600616338;0,0183718250871672;1
"59";11425;"L_7m_ROI";3;2,32571123509275e-05;-6,49949;-60,4007;46,8037;"L";1,00535673291218;0,0133323756461422;1
"60";11440;"L_7m_ROI";3;2,85683273708357e-05;-7,00482;-68,2111;38,7522;"L";1,00534681122183;0,0105936951406704;1
"61";11441;"L_7m_ROI";3;3,38998594305945e-05;-6,83372;-67,1499;39,7965;"L";1,0053398218276;0,0112371020075099;1
"62";11442;"L_7m_ROI";3;3,93025544613086e-05;-6,68917;-66,0653;40,8273;"L";1,00533285367597;0,0150060408143162;1
"63";11443;"L_7m_ROI";3;4,47139632253627e-05;-6,57293;-64,9609;41,8438;"L";1,0053267603636;0,0214887787111667;1
"64";11444;"L_7m_ROI";3;4,99698443861026e-05;-6,48591;-63,8401;42,845;"L";1,00532510152972;0,0190288695576065;1
"65";11445;"L_7m_ROI";3;5,5265609361657e-05;-6,4283;-62,7064;43,8295;"L";1,00531282183761;0,0170354736577125;1
"66";11446;"L_7m_ROI";3;6,05938771194033e-05;-6,39969;-61,5632;44,796;"L";1,00531195199824;0,0201257760430001;1
"67";11447;"L_7m_ROI";3;6,59913040106431e-05;-6,39924;-60,4135;45,7429;"L";1,00530880785497;0,0157365456899188;1
"68";11448;"L_7m_ROI";3;7,14345278119088e-05;-6,42575;-59,2602;46,6686;"L";1,00530461530551;0,00585767176821889;1
"69";11461;"L_7m_ROI";3;7,68875250853495e-05;-6,9704;-68,1625;37,5738;"L";1,0052998490411;0,0115646494573056;1
"70";11462;"L_7m_ROI";3;8,23129067646282e-05;-6,7919;-67,1161;38,6333;"L";1,00529523616557;0,011811845673874;1
"71";11463;"L_7m_ROI";3;8,76385486781634e-05;-6,63962;-66,0437;39,6799;"L";1,00529286925866;0,0158001032229085;1
"72";11464;"L_7m_ROI";3;9,30067202551785e-05;-6,51536;-64,9486;40,7125;"L";1,00528755287146;0,0184747183315734;1
"73";11465;"L_7m_ROI";3;9,83797329686425e-05;-6,42012;-63,8343;41,7301;"L";1,00528465537829;0,0160457670353959;1
"74";11466;"L_7m_ROI";3;0,000103924485115174;-6,35409;-62,7044;42,7311;"L";1,00528185493016;0,0192206920695997;1
"75";11467;"L_7m_ROI";3;0,000109416223342712;-6,31688;-61,5623;43,7139;"L";1,00527124309708;0,0190424950794284;1
"76";11468;"L_7m_ROI";3;0,000114882233862239;-6,30767;-60,4112;44,677;"L";1,00526401241091;0,0171368864406388;1
"77";11481;"L_7m_ROI";3;0,000120361004766517;-6,94101;-68,0849;36,3905;"L";1,00525775975493;0,012715849335403;1
"78";11482;"L_7m_ROI";3;0,000125904827790282;-6,75532;-67,0552;37,465;"L";1,00525535607057;0,0114502764649459;1
"79";11483;"L_7m_ROI";3;0,000131438197729724;-6,59554;-65,9969;38,5272;"L";1,00525240566631;0,0136297032585535;1
"80";11484;"L_7m_ROI";3;0,000137171789728959;-6,46353;-64,9132;39,576;"L";1,00524428242735;0,0151882513179867;1
"81";11485;"L_7m_ROI";3;0,000142960626014159;-6,36029;-63,8074;40,61;"L";1,00524154759359;0,0137593102358186;1
"82";11486;"L_7m_ROI";3;0,000148766883722574;-6,28606;-62,683;41,6276;"L";1,00523754537133;0,017249508488303;1
"83";11487;"L_7m_ROI";3;0,00015460949789412;-6,24042;-61,5435;42,6271;"L";1,00522902305713;0,0199381360450456;1
"84";11488;"L_7m_ROI";3;0,000160695007703704;-6,22255;-60,3923;43,6066;"L";1,00522396242099;0,0192662057366008;1
"85";11500;"L_7m_ROI";3;0,000166738395393675;-6,91438;-67,9756;35,204;"L";1,0052201448227;0,0144921308465304;1
"86";11501;"L_7m_ROI";3;0,000172687442663338;-6,72167;-66,9647;36,2929;"L";1,00521425485009;0,0120202638438646;1
"87";11502;"L_7m_ROI";3;0,000178688501385749;-6,55461;-65,9226;37,3705;"L";1,00520778585294;0,0131010944192076;1
"88";11503;"L_7m_ROI";3;0,000184675315085899;-6,41508;-64,8523;38,4352;"L";1,00520584974046;0,01424684884149;1
"89";11504;"L_7m_ROI";3;0,000190715037642434;-6,30411;-63,7571;39,4856;"L";1,00520239720273;0,0127853034134258;1
"90";11505;"L_7m_ROI";3;0,000196738491973216;-6,22189;-62,6402;40,52;"L";1,00519707365506;0,0125054300474315;1
"91";11506;"L_7m_ROI";3;0,000202824973641686;-6,16803;-61,5052;41,5363;"L";1,00519242188409;0,0204523910026289;1
"92";11518;"L_7m_ROI";3;0,000208934718497024;-6,88839;-67,8322;34,016;"L";1,00518759381523;0,0169204268353776;1
"93";11519;"L_7m_ROI";3;0,000215064856684248;-6,68877;-66,8419;35,1188;"L";1,00518117403747;0,0150575554297578;1
"94";11520;"L_7m_ROI";3;0,000221256431716206;-6,5146;-65,8181;36,2112;"L";1,00517388770664;0,0172978494369477;1
"95";11521;"L_7m_ROI";3;0,000227496216092127;-6,36776;-64,7636;37,2916;"L";1,00517086128815;0,0164106386870982;1
"96";11522;"L_7m_ROI";3;0,000233831667402049;-6,24927;-63,6812;38,3582;"L";1,00517006364882;0,0155606052911162;1
"97";11523;"L_7m_ROI";3;0,00024012405365906;-6,15933;-62,5741;39,4092;"L";1,00516598079801;0,013692397375512;1
"98";11534;"L_7m_ROI";3;0,000246515704530158;-7,09003;-68,5831;31,7047;"L";1,00516322088876;0,0145793607996516;1
"99";11535;"L_7m_ROI";3;0,000252852858151627;-6,86107;-67,6521;32,8287;"L";1,00515352956464;0,0176521435299615;1
"100";11536;"L_7m_ROI";3;0,00025917814597774;-6,65459;-66,6842;33,9445;"L";1,00514837957369;0,016960666526378;1
"101";11537;"L_7m_ROI";3;0,00026577198776912;-6,47341;-65,6809;35,051;"L";1,00514598281061;0,0191727881897884;1
"102";11538;"L_7m_ROI";3;0,000272228433501776;-6,31945;-64,6444;36,1465;"L";1,00514131979711;0,0179899247641089;1
"103";11539;"L_7m_ROI";3;0,000278605446353547;-6,19368;-63,5773;37,229;"L";1,00513489224153;0,0182851509890527;1
"104";11540;"L_7m_ROI";3;0,000284904738403723;-6,09625;-62,4824;38,2964;"L";1,00513286641403;0,0157668227621729;1
"105";11551;"L_7m_ROI";3;0,000291309372044846;-6,83064;-67,4328;31,6444;"L";1,00512455598702;0,0174486414143435;1
"106";11552;"L_7m_ROI";3;0,000297690854087092;-6,61728;-66,4889;32,7723;"L";1,00512368911357;0,0172455542528052;1
"107";11553;"L_7m_ROI";3;0,00030410413868897;-6,42919;-65,5081;33,892;"L";1,00511869443011;0,0189000071715947;1
"108";11554;"L_7m_ROI";3;0,000310549277992329;-6,26824;-64,4921;35,0018;"L";1,00511704726162;0,018977177363365;1
"109";11555;"L_7m_ROI";3;0,00031705472423146;-6,13537;-63,4428;36,0996;"L";1,00511170255187;0,0186686439256903;1
"110";11556;"L_7m_ROI";3;0,000323563434112864;-6,03071;-62,3628;37,183;"L";1,00510432631019;0,0193116824715972;1
"111";11567;"L_7m_ROI";3;0,000330106498933582;-6,57527;-66,2535;31,6044;"L";1,0050980190961;0,0160372492157276;1
"112";11568;"L_7m_ROI";3;0,000336683536564465;-6,38029;-65,2971;32,7363;"L";1,00509439584796;0,0161478974641964;1
"113";11569;"L_7m_ROI";3;0,000343191054238296;-6,21245;-64,3038;33,8595;"L";1,00508800015882;0,0186461921112666;1
"114";11570;"L_7m_ROI";3;0,000349708622354477;-6,07266;-63,275;34,9717;"L";1,00508547952154;0,0179945465983085;1
"115";11571;"L_7m_ROI";3;0,000356201738350538;-5,96097;-62,2128;36,0705;"L";1,00508137077348;0,0209649295228946;1
"116";11582;"L_7m_ROI";3;0,000362685361619026;-6,32533;-65,0452;31,5864;"L";1,00508053378675;0,0131842238988187;1
"117";11583;"L_7m_ROI";3;0,000369247254830935;-6,15066;-64,0767;32,7218;"L";1,00507650778924;0,0158103089397636;1
"118";11584;"L_7m_ROI";3;0,000375869130188665;-6,00408;-63,0711;33,8474;"L";1,00507130982087;0,0162976666163009;1
"119";11596;"L_7m_ROI";3;0,000382560278485491;-6,08175;-63,8081;31,5912;"L";1,00506240362371;0,010488707400865;1
"120";11597;"L_7m_ROI";3;0,000389242424293033;-5,92847;-62,8281;32,729;"L";1,00505893158918;0,0137666801919279;1
"121";11609;"L_7m_ROI";3;0,000396046463641732;-5,84498;-62,543;31,6191;"L";1,00505670561041;0,0103380846276705;1
"122";11610;"L_7m_ROI";3;0,000402688359809508;-5,71335;-61,5521;32,7577;"L";1,0050474142959;0,0154277970095886;1
"123";11621;"L_7m_ROI";3;0,000409354701780507;-5,61504;-61,2512;31,6694;"L";1,00504571330705;0,0143659076365604;1
"124";24353;"L_7m_ROI";3;0,000415939342863261;-6,96433;-67,3442;26,9791;"L";1,00504365738201;0,0102245092881899;1
"125";24354;"L_7m_ROI";3;0,000422578150703142;-7,00473;-67,7209;28,1439;"L";1,00503935442853;0,0172326814112377;1
"126";24367;"L_7m_ROI";3;0,000429229428092615;-6,58713;-65,6737;25,869;"L";1,00503630424586;0,00269898184730587;1
"127";24368;"L_7m_ROI";3;0,000435875384817248;-6,65102;-66,1198;26,9939;"L";1,00503299336166;0,00639114905008847;1
"128";24369;"L_7m_ROI";3;0,000442491788555487;-6,70666;-66,5172;28,1373;"L";1,0050264543379;0,0136076558628305;1
"129";24370;"L_7m_ROI";3;0,000449102838183561;-6,75459;-66,8674;29,2957;"L";1,00502388500141;0,0182961394405926;1
"130";24381;"L_7m_ROI";3;0,000455693392344101;-6,25749;-64,3946;25,936;"L";1,00501911513689;0,00670267546367895;1
"131";24382;"L_7m_ROI";3;0,000462296931072948;-6,33763;-64,8638;27,0357;"L";1,00501618495853;0,0091355451931572;1
"132";24383;"L_7m_ROI";3;0,000468905636198272;-6,40907;-65,2826;28,156;"L";1,00501178284926;0,00909379035844138;1
"133";24384;"L_7m_ROI";3;0,00047554520936974;-6,47209;-65,6526;29,2932;"L";1,00500982949557;0,0107472788756586;1
"134";24395;"L_7m_ROI";3;0,000482187227960823;-6,02715;-63,5772;27,1057;"L";1,0049993989559;0,00747086158052705;1
"135";24396;"L_7m_ROI";3;0,000488842246106489;-6,11454;-64,0179;28,2013;"L";1,00499807419698;0,00969779491992855;1
"136";24397;"L_7m_ROI";3;0,000495714249350853;-6,19313;-64,408;29,3156;"L";1,00499546405954;0,00888394336759783;1
"137";24408;"L_7m_ROI";3;0,000502450651076397;-5,82517;-62,724;28,2735;"L";1,00499147458395;0,00796334646365545;1
"138";24409;"L_7m_ROI";3;0,000509160769398177;-5,91943;-63,1345;29,3637;"L";1,00498253181864;0,00895164187176702;1
"139";24420;"L_7m_ROI";3;0,000515904696536028;-5,65222;-61,8335;29,4372;"L";1,00498158897029;0,00677822631388866;1
"140";39815;"R_7m_ROI";3;0,000522674307692039;6,53291;-60,9778;31,5418;"R";1,00497884279488;0,0106971652056403;1
"141";39816;"R_7m_ROI";3;0,000529468951352338;6,87318;-62,2549;31,5399;"R";1,00496803164157;0,0087775275694026;1
"142";39817;"R_7m_ROI";3;0,000536289593149951;7,22684;-63,5091;31,5653;"R";1,00496639552153;0,0123491937847663;1
"143";39818;"R_7m_ROI";3;0,000543147556514782;7,59251;-64,7386;31,618;"R";1,00496111843094;0,0127362239626446;1
"144";39819;"R_7m_ROI";3;0,000550001080038744;7,96823;-65,9425;31,6974;"R";1,00495556638966;0,0087050075042793;1
"145";39820;"R_7m_ROI";3;0,00055687799987672;8,35151;-67,12;31,8018;"R";1,00495415246721;0,00633159503816222;1
"146";40919;"R_7m_ROI";2;0,000563767584292272;9,74551;-69,4238;49,0942;"R";1,00494924300495;-0,00888127875482582;0
"147";40949;"R_7m_ROI";2;0,000570656250750422;9,58969;-69,5427;48,0356;"R";1,00494445845224;-0,0100234587373951;0
"148";40978;"R_7m_ROI";2;0,000577515669067106;9,45413;-69,6376;46,9633;"R";1,00494040441473;-0,00845231002034399;0
"149";40979;"R_7m_ROI";2;0,000584416755604364;9,17586;-68,5388;47,8195;"R";1,00493710927336;-0,00774617469702559;0
"150";40980;"R_7m_ROI";2;0,000591298523647976;8,92678;-67,4214;48,6631;"R";1,00493158628123;-0,00893538420116192;0
"151";41006;"R_7m_ROI";2;0,000598211055761431;9,3373;-69,708;45,8773;"R";1,00492842815089;-0,00710494318230246;0
"152";41007;"R_7m_ROI";2;0,000605152494093248;9,05309;-68,6215;46,7476;"R";1,00492410529993;-0,00741056799668376;0
"153";41008;"R_7m_ROI";2;0,000612107971777818;8,79722;-67,5141;47,6052;"R";1,00492302685889;-0,00898440763009215;0
"154";41009;"R_7m_ROI";2;0,000619073047462788;8,57278;-66,3889;48,4507;"R";1,0049204747628;-0,00383485787454643;0
"155";41010;"R_7m_ROI";2;0,000626031730488477;8,38179;-65,2487;49,2844;"R";1,00491595410708;0,000361308266449035;1
"156";41033;"R_7m_ROI";2;0,000632995859182531;9,23757;-69,753;44,7778;"R";1,00491283498738;-0,00673032645961231;0
"157";41034;"R_7m_ROI";2;0,000639939979744477;8,94777;-68,6805;45,6629;"R";1,0049096007296;-0,00596779835399813;0
"158";41035;"R_7m_ROI";2;0,000646889187964772;8,68546;-67,5847;46,5352;"R";1,00490456546386;-0,00753066551499617;0
"159";41036;"R_7m_ROI";2;0,000653849448247175;8,45397;-66,4686;47,3952;"R";1,00489793011727;-0,00607128898126445;0
"160";41037;"R_7m_ROI";3;0,000660853370368832;8,25554;-65,3354;48,2432;"R";1,00489735740011;0,00319783754459665;1
"161";41038;"R_7m_ROI";2;0,000667862899116552;8,09144;-64,1882;49,0793;"R";1,00489150239506;0,000915199254548814;1
"162";41039;"R_7m_ROI";2;0,000674889906270003;7,96203;-63,0301;49,9029;"R";1,00488979303271;-0,00146023953179433;0
"163";41060;"R_7m_ROI";2;0,000681943247299917;8,85812;-68,7147;44,5654;"R";1,0048840693567;-0,00481668026384274;0
"164";41061;"R_7m_ROI";2;0,00068898165536514;8,58971;-67,632;45,4531;"R";1,00488014505813;-0,00608809748886253;0
"165";41062;"R_7m_ROI";2;0,000696017550724669;8,35146;-66,5267;46,3284;"R";1,00487277933598;-0,00656559227182935;0
"166";41063;"R_7m_ROI";3;0,000703008394054952;8,14585;-65,4019;47,1915;"R";1,00486809801394;0,00374017942852607;1
"167";41064;"R_7m_ROI";3;0,00071002662803758;7,97432;-64,2608;48,0423;"R";1,00486150455468;0,00488831152924414;1
"168";41065;"R_7m_ROI";2;0,000717080873999521;7,83743;-63,1067;48,8804;"R";1,00485810877931;0,00107082518762777;1
"169";41085;"R_7m_ROI";2;0,000724133834195229;8,78228;-68,7232;43,4554;"R";1,0048560285906;-0,00403803914499436;0
"170";41086;"R_7m_ROI";2;0,000731269531121731;8,50805;-67,6552;44,3591;"R";1,00485307837681;-0,00572003688561109;0
"171";41087;"R_7m_ROI";2;0,000738358638203536;8,26335;-66,5622;45,2504;"R";1,00484805944129;-0,0063001606197859;0
"172";41088;"R_7m_ROI";2;0,000745455247616837;8,05081;-65,4473;46,1293;"R";1,00484524229112;0,00348181152811006;1
"173";41089;"R_7m_ROI";3;0,000752567262836124;7,87205;-64,3137;46,9956;"R";1,00484093472542;0,00829364664382638;1
"174";41090;"R_7m_ROI";3;0,000759638186526344;7,72778;-63,1649;47,8489;"R";1,00483726761654;0,00442046859048545;1
"175";41091;"R_7m_ROI";2;0,000766778427207044;7,61793;-62,004;48,6885;"R";1,00482936352201;0,00220925740462513;1
"176";41109;"R_7m_ROI";2;0,000773975372164868;8,7183;-68,7048;42,3329;"R";1,00482728422211;-0,00479976245173903;0
"177";41110;"R_7m_ROI";2;0,000781058074476107;8,43852;-67,653;43,2533;"R";1,00482350576074;-0,00552210296536971;0
"178";41111;"R_7m_ROI";2;0,000788116025478775;8,18764;-66,5739;44,1612;"R";1,00482126809382;-0,00275466646835503;0
"179";41112;"R_7m_ROI";2;0,000795168709157859;7,96844;-65,4704;45,0566;"R";1,00481768245305;0,00424830180218815;1
"180";41113;"R_7m_ROI";3;0,000802254232081398;7,78266;-64,3459;45,9392;"R";1,00481703948522;0,0101211126219524;1
"181";41114;"R_7m_ROI";3;0,00080934611112896;7,63116;-63,2038;46,8084;"R";1,00481277598218;0,00847360697919795;1
"182";41115;"R_7m_ROI";3;0,000816416947827775;7,51398;-62,0473;47,6634;"R";1,0048103069696;0,00318576686189161;1
"183";41116;"R_7m_ROI";3;0,000823517478687581;7,4305;-60,8797;48,5035;"R";1,00480513441745;0,001891725870794;1
"184";41132;"R_7m_ROI";2;0,000830616363509891;8,66416;-68,6584;41,1985;"R";1,00479687834275;-0,00180932151278525;0
"185";41133;"R_7m_ROI";2;0,000837733223911905;8,37905;-67,6243;42,136;"R";1,00479430587778;-0,00255344605580172;0
"186";41134;"R_7m_ROI";2;0,000844787584843651;8,12223;-66,5606;43,061;"R";1,00479168951543;-0,000694970149054481;0
"187";41135;"R_7m_ROI";3;0,000851851530571095;7,89663;-65,4701;43,9735;"R";1,00479120218387;0,00519316484174023;1
"188";41136;"R_7m_ROI";3;0,00085900191611426;7,70409;-64,3562;44,873;"R";1,00478605624919;0,0129931001147744;1
"189";41137;"R_7m_ROI";3;0,000866202522845955;7,54555;-63,2221;45,7588;"R";1,00478189252777;0,0119404671428971;1
"190";41138;"R_7m_ROI";3;0,000873451686017648;7,42114;-62,0714;46,6301;"R";1,00478109125194;0,00710594460400878;1
"191";41139;"R_7m_ROI";3;0,000880769607672653;7,33035;-60,9073;47,4859;"R";1,00477780862094;0,0019083104481362;1
"192";41154;"R_7m_ROI";2;0,000888017928583749;8,61784;-68,5827;40,0526;"R";1,00477371186786;0,000271100782978006;1
"193";41155;"R_7m_ROI";3;0,00089526216903379;8,32754;-67,5678;41,0075;"R";1,00477000875827;0,00221775379222309;1
"194";41156;"R_7m_ROI";2;0,000902489935791345;8,06501;-66,5209;41,9501;"R";1,00476811453954;0,000641911157651155;1
"195";41157;"R_7m_ROI";3;0,00090974361791591;7,83324;-65,445;42,8803;"R";1,00476408569413;0,00356490590729658;1
"196";41158;"R_7m_ROI";3;0,000917157715083917;7,63418;-64,3432;43,7973;"R";1,00476196095186;0,0128763586544599;1
"197";41159;"R_7m_ROI";3;0,000924497940036503;7,46881;-63,2188;44,7004;"R";1,00476001644188;0,0145010512419155;1
"198";41160;"R_7m_ROI";3;0,000931836475255328;7,33734;-62,0752;45,5886;"R";1,0047577383373;0,0112342906208656;1
"199";41161;"R_7m_ROI";3;0,000939224617139729;7,2393;-60,9158;46,4608;"R";1,00475535371906;0,00515163594406288;1
"200";41162;"R_7m_ROI";2;0,000946651325646585;7,17371;-59,744;47,3159;"R";1,00474536343608;0,000458057150561055;1
"201";41175;"R_7m_ROI";3;0,000954095723747465;8,57731;-68,4764;38,896;"R";1,00474169793522;0,0077635017531811;1
"202";41176;"R_7m_ROI";3;0,000961486837378953;8,28191;-67,482;39,8685;"R";1,0047376510438;0,00457792374405551;1
"203";41177;"R_7m_ROI";2;0,00096878859073312;8,01383;-66,4536;40,829;"R";1,00473430565521;0,00286475669384219;1
"204";41178;"R_7m_ROI";2;0,000976101117173131;7,7761;-65,3938;41,7772;"R";1,00473120568447;0,00165752506044916;1
"205";41179;"R_7m_ROI";3;0,000983434408009267;7,57073;-64,3057;42,7123;"R";1,00472872331356;0,00908765073673013;1
"206";41180;"R_7m_ROI";3;0,000990877234024726;7,39877;-63,1925;43,6333;"R";1,00472446108698;0,0135570660489799;1
"207";41181;"R_7m_ROI";3;0,000998260747405215;7,26042;-62,0575;44,5391;"R";1,00472195835039;0,0132207585375186;1
"208";41182;"R_7m_ROI";3;0,00100567278380179;7,15526;-60,9042;45,4285;"R";1,00471626480139;0,00931095627318804;1
"209";41183;"R_7m_ROI";3;0,00101306033316415;7,08234;-59,736;46,3;"R";1,0047140140909;0,00383196973086736;1
