"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary"
"1580";53675;"R_V1_ROI";1;0,0136091638787317;13,8119;-72,9921;6,91255;"R";1,00192208857875;0,00743192620446604;1
"1581";53676;"R_V1_ROI";1;0,0136191329515213;13,7016;-73,7738;7,9012;"R";1,00191963638553;0,00462182580011688;1
"1582";53677;"R_V1_ROI";1;0,0136291044014407;13,5668;-74,5041;8,91288;"R";1,00191862086461;0,00818787570850222;1
"1583";53678;"R_V1_ROI";1;0,0136390690383222;13,412;-75,1869;9,94681;"R";1,00191787539877;0,00950152167334907;1
"1584";53679;"R_V1_ROI";1;0,0136490010528827;13,2425;-75,8265;11,0022;"R";1,00191681796586;0,00888245932815798;1
"1585";53680;"R_V1_ROI";1;0,0136589319282567;13,0639;-76,4276;12,0781;"R";1,00191665247376;0,0102796561899969;1
"1586";53699;"R_V1_ROI";1;0,0136688600282227;13,4426;-64,5473;0,715162;"R";1,00191557925113;0,00880369478604474;1
"1587";53700;"R_V1_ROI";1;0,0136787865368843;13,574;-65,7375;1,50407;"R";1,00191401945495;0,00886732131483455;1
"1588";53701;"R_V1_ROI";1;0,0136888130575795;13,6828;-66,881;2,32087;"R";1,00191281664014;0,00851604796934439;1
"1589";53702;"R_V1_ROI";1;0,0136987309415062;13,7647;-67,9734;3,16599;"R";1,00191142819155;0,0054373648852243;1
"1590";53703;"R_V1_ROI";1;0,0137086576814556;13,8162;-69,0117;4,03961;"R";1,00191018400915;0,00369944193581006;1
"1591";53704;"R_V1_ROI";1;0,0137185863845842;13,8356;-69,994;4,94156;"R";1,0019095120025;0,00597201112144366;1
"1592";53705;"R_V1_ROI";1;0,0137285134555522;13,8223;-70,9198;5,87143;"R";1,00190874924319;0,00817772710992276;1
"1593";53706;"R_V1_ROI";1;0,0137384556605635;13,7769;-71,7897;6,82862;"R";1,00190795675909;0,0109946319826425;1
"1594";53707;"R_V1_ROI";1;0,0137483836293377;13,7015;-72,6054;7,81232;"R";1,00190715782458;0,00861871585774503;1
"1595";53708;"R_V1_ROI";1;0,0137583164958125;13,5991;-73,3695;8,82163;"R";1,00190604863947;0,00891310815141276;1
"1596";53709;"R_V1_ROI";1;0,0137682488977783;13,4738;-74,0854;9,85555;"R";1,00190488361222;0,0116884302716487;1
"1597";53710;"R_V1_ROI";1;0,0137782010134316;13,3302;-74,7568;10,913;"R";1,00190415763129;0,0117312533190913;1
"1598";53732;"R_V1_ROI";1;0,0137881244496825;13,4858;-66,6182;3,16421;"R";1,00190309306886;0,00640753899003438;1
"1599";53733;"R_V1_ROI";1;0,0137980667760479;13,5734;-67,6817;4,01713;"R";1,00190282128321;0,00537439160740596;1
"1600";53734;"R_V1_ROI";1;0,0138079931417908;13,6303;-68,6921;4,901;"R";1,00190248120004;0,00587166208643137;1
"1601";53735;"R_V1_ROI";1;0,0138179043289246;13,6552;-69,6483;5,81554;"R";1,00190192536526;0,00618561311733522;1
"1602";53736;"R_V1_ROI";1;0,0138278028692945;13,648;-70,5502;6,76016;"R";1,00189929829744;0,0080603967376499;1
"1603";53737;"R_V1_ROI";1;0,0138376982362414;13,6099;-71,3988;7,73405;"R";1,00189870475532;0,0106926316458265;1
"1604";53738;"R_V1_ROI";1;0,013847593769918;13,5432;-72,1962;8,73624;"R";1,00189626176882;0,0118206162258785;1
"1605";53739;"R_V1_ROI";1;0,013857482506721;13,4513;-72,945;9,76561;"R";1,00189554536248;0,0125639263093892;1
"1606";53740;"R_V1_ROI";1;0,0138673549509732;13,3382;-73,6487;10,8209;"R";1,00189465581544;0,0124698008550063;1
"1607";53763;"R_V1_ROI";1;0,0138772212589387;13,3311;-67,3618;4,89341;"R";1,00189350183665;0,00590649966932993;1
"1608";53764;"R_V1_ROI";1;0,0138870920990195;13,3933;-68,346;5,78804;"R";1,00189215998737;0,00590430575940367;1
"1609";53765;"R_V1_ROI";1;0,0138969473986121;13,4243;-69,2779;6,71539;"R";1,00189105211991;0,00725617380841358;1
"1610";53766;"R_V1_ROI";1;0,0139067933248417;13,4244;-70,1579;7,67472;"R";1,00188974673681;0,0086213129516441;1
"1611";10101;"L_7m_ROI";2;0,0139166398629022;-5,50805;-60,904;30,594;"L";1,00188849452793;-0,0265072740547122;0
"1612";10102;"L_7m_ROI";2;0,0139264805122198;-5,753;-62,2126;30,5207;"L";1,00188800943803;-0,0265504454537091;0
"1613";10103;"L_7m_ROI";2;0,0139363255085289;-6,00486;-63,495;30,4708;"L";1,0018859512126;-0,025670078203686;0
"1614";10104;"L_7m_ROI";2;0,0139461684439526;-6,26322;-64,7496;30,4452;"L";1,00188560324246;-0,0227054599659084;0
"1615";10105;"L_7m_ROI";2;0,0139560159778838;-6,52723;-65,9755;30,4437;"L";1,00188349340613;-0,0100965386462794;0
"1616";10106;"L_7m_ROI";2;0,013965860479231;-6,79558;-67,172;30,4658;"L";1,0018833305519;-0,00374918248077838;0
"1617";11205;"L_7m_ROI";2;0,0139757083322553;-8,03953;-68,7946;48,0335;"L";1,00188278675814;-0,0142602967305619;0
"1618";11235;"L_7m_ROI";2;0,0139855586161161;-7,86782;-68,9185;46,9301;"L";1,00188084233005;-0,0132182457904187;0
"1619";11264;"L_7m_ROI";2;0,0139954092609239;-7,72029;-69,0267;45,8138;"L";1,00188002045255;-0,0106336112605682;0
"1620";11265;"L_7m_ROI";2;0,0140052638694652;-7,58205;-67,9177;46,7704;"L";1,00187973939565;-0,00857659768446656;0
"1621";11266;"L_7m_ROI";2;0,0140152202834743;-7,47071;-66,8001;47,7119;"L";1,00187831154023;-0,00680811230839282;0
"1622";11267;"L_7m_ROI";2;0,014025091029943;-7,38782;-65,6766;48,6385;"L";1,00187762104941;-0,00508143907694067;0
"1623";11292;"L_7m_ROI";2;0,0140349998446987;-7,59514;-69,1183;44,6853;"L";1,00187621913462;-0,00623985416150998;0
"1624";11293;"L_7m_ROI";2;0,0140448263656068;-7,4478;-68,0153;45,6553;"L";1,00187515136072;-0,0103629394527057;0
"1625";11294;"L_7m_ROI";2;0,0140546336611895;-7,32701;-66,9013;46,6104;"L";1,00187421037172;-0,00349195731618798;0
"1626";11295;"L_7m_ROI";2;0,0140645666137022;-7,23455;-65,7793;47,5507;"L";1,00187288939027;-0,00417303129207128;0
"1627";11296;"L_7m_ROI";2;0,0140743790551659;-7,17135;-64,6523;48,476;"L";1,00187167158402;-0,00438249934769583;0
"1628";11297;"L_7m_ROI";2;0,0140841965199667;-7,1376;-63,5229;49,3857;"L";1,00187080451412;-0,00360728156061814;0
"1629";11298;"L_7m_ROI";2;0,0140940073923212;-7,13284;-62,3934;50,2792;"L";1,00187042228951;-0,00863648571254058;0
"1630";11319;"L_7m_ROI";2;0,0141038121558388;-7,49046;-69,1922;43,5451;"L";1,00186888915205;-0,00183172880556153;0
"1631";11320;"L_7m_ROI";2;0,0141136206910629;-7,33438;-68,0967;44,529;"L";1,00186731105769;-0,00898628060888193;0
"1632";11321;"L_7m_ROI";2;0,0141234264731454;-7,20444;-66,9877;45,4982;"L";1,00186600315882;-0,00747931626271977;0
"1633";11322;"L_7m_ROI";2;0,014133222166787;-7,10263;-65,8683;46,4526;"L";1,00186551537552;-0,00373038310540464;0
"1634";11323;"L_7m_ROI";2;0,0141430225987571;-7,03009;-64,7418;47,3921;"L";1,00186488572157;-0,00498245455166238;0
"1635";11324;"L_7m_ROI";2;0,0141528203726239;-6,98717;-63,6109;48,316;"L";1,00186381320073;-0,00572727250225398;0
"1636";11325;"L_7m_ROI";2;0,0141626150081564;-6,97357;-62,4784;49,2236;"L";1,00186306412327;-0,0114357848741149;0
"1637";11345;"L_7m_ROI";2;0,0141723827553818;-7,40422;-69,2473;42,3938;"L";1,00186225686774;-0,00524196860166732;0
"1638";11346;"L_7m_ROI";2;0,0141822597980844;-7,23973;-68,1607;43,3921;"L";1,00186113786557;-0,00747539570980842;0
"1639";11347;"L_7m_ROI";2;0,0141919912872546;-7,10096;-67,058;44,3758;"L";1,0018595453322;-0,00965018586043274;0
"1640";11348;"L_7m_ROI";2;0,0142017379872483;-6,99006;-65,9426;45,3448;"L";1,00185916859501;-0,00816510094111637;0
"1641";11349;"L_7m_ROI";2;0,0142114556677746;-6,90834;-64,8177;46,2989;"L";1,0018585940187;-0,00634936067550224;0
"1642";11350;"L_7m_ROI";2;0,014221160345466;-6,85631;-63,6864;47,2375;"L";1,00185767346656;-0,00538457857304301;0
"1643";11351;"L_7m_ROI";2;0,014230867664547;-6,83382;-62,5516;48,1596;"L";1,00185667068228;-0,0118594737662195;0
"1644";11352;"L_7m_ROI";2;0,0142405393060971;-6,84013;-61,4157;49,0644;"L";1,00185598428943;-0,0178246769002372;0
"1645";11370;"L_7m_ROI";2;0,0142502119118153;-7,33427;-69,282;41,2323;"L";1,00185487222189;-0,0108447510637325;0
"1646";11371;"L_7m_ROI";2;0,0142598870453337;-7,16173;-68,2058;42,2451;"L";1,00185370734617;-0,00987251744452348;0
"1647";11372;"L_7m_ROI";2;0,0142695630606202;-7,01442;-67,111;43,2437;"L";1,00185209130526;-0,00936591203004643;0
"1648";11373;"L_7m_ROI";2;0,0142792250775693;-6,8947;-66,0009;44,2278;"L";1,00185125082655;-0,0108560721042407;0
"1649";11374;"L_7m_ROI";2;0,0142888928515895;-6,804;-64,8789;45,197;"L";1,00185022952031;-0,0115431520602348;0
"1650";11375;"L_7m_ROI";2;0,0142985580836326;-6,74297;-63,7483;46,1506;"L";1,00184988187679;-0,00730261533702003;0
"1651";11376;"L_7m_ROI";2;0,0143082261265653;-6,71157;-62,612;47,0878;"L";1,0018487674813;-0,0121239395042972;0
"1652";11377;"L_7m_ROI";2;0,0143178905859494;-6,70921;-61,4729;48,0073;"L";1,00184646821396;-0,0175372638377263;0
"1653";11394;"L_7m_ROI";2;0,0143275396945452;-7,27841;-69,2946;40,0613;"L";1,00184540593269;-0,0153476200917659;0
"1654";11395;"L_7m_ROI";2;0,0143371605320708;-7,09812;-68,2306;41,0889;"L";1,00184430701113;-0,0131031914010583;0
"1655";11396;"L_7m_ROI";2;0,0143467919453182;-6,9426;-67,1452;42,1026;"L";1,00184414841473;-0,0123104513014615;0
"1656";11397;"L_7m_ROI";2;0,0143564172011637;-6,81433;-66,042;43,1021;"L";1,00184260754307;-0,0110055254550371;0
"1657";11398;"L_7m_ROI";2;0,0143660452508331;-6,71487;-64,9242;44,0867;"L";1,00184179438668;-0,0167577384489359;0
"1658";11399;"L_7m_ROI";2;0,0143756659038131;-6,64498;-63,7954;45,0559;"L";1,0018412521003;-0,0131634300298835;0
"1659";11400;"L_7m_ROI";2;0,0143852805874037;-6,60473;-62,6588;46,0084;"L";1,00183921738775;-0,0152816209877414;0
"1660";11401;"L_7m_ROI";2;0,0143948936440648;-6,5936;-61,5173;46,9432;"L";1,00183805066885;-0,0187966824093697;0
"1661";11402;"L_7m_ROI";2;0,0144045041034355;-6,61062;-60,3736;47,8589;"L";1,00183728068249;-0,0174757034796217;0
"1662";11418;"L_7m_ROI";2;0,0144141146470148;-7,0466;-68,233;39,9243;"L";1,00183559290834;-0,0167679913653246;0
"1663";11419;"L_7m_ROI";2;0,0144237065978007;-6,88316;-67,1588;40,9532;"L";1,00183518013162;-0,0170123271926469;0
"1664";11420;"L_7m_ROI";2;0,0144333035971178;-6,74661;-66,064;41,9683;"L";1,0018343414374;-0,0139008226156874;0
"1665";11421;"L_7m_ROI";2;0,0144428972706795;-6,63863;-64,9521;42,9688;"L";1,00183428050986;-0,0178731158350958;0
"1666";11422;"L_7m_ROI";2;0,0144524898048202;-6,56008;-63,8265;43,9538;"L";1,00183233599043;-0,0197473781752461;0
"1667";11423;"L_7m_ROI";2;0,0144620868624881;-6,51107;-62,6907;44,9222;"L";1,00183105264073;-0,0200869988690553;0
"1668";11424;"L_7m_ROI";2;0,0144716974561036;-6,49118;-61,5478;45,8726;"L";1,00183070991061;-0,0232267289141116;0
"1669";11425;"L_7m_ROI";2;0,0144813051367864;-6,49949;-60,4007;46,8037;"L";1,00182960130342;-0,0186774248779471;0
"1670";11440;"L_7m_ROI";2;0,0144909136509368;-7,00482;-68,2111;38,7522;"L";1,00182772481313;-0,0199694648904881;0
"1671";11441;"L_7m_ROI";2;0,014500517309064;-6,83372;-67,1499;39,7965;"L";1,00182755326604;-0,0194980921540953;0
"1672";11442;"L_7m_ROI";2;0,0145101140746858;-6,68917;-66,0653;40,8273;"L";1,00182617208308;-0,0173757596942044;0
"1673";11443;"L_7m_ROI";2;0,0145196960901968;-6,57293;-64,9609;41,8438;"L";1,00182513273329;-0,0192144239176281;0
"1674";11444;"L_7m_ROI";2;0,0145292795552324;-6,48591;-63,8401;42,845;"L";1,00182428089151;-0,0224866275073719;0
"1675";11445;"L_7m_ROI";2;0,0145388568713268;-6,4283;-62,7064;43,8295;"L";1,00182332682688;-0,0218099628903955;0
"1676";11446;"L_7m_ROI";2;0,0145484428293844;-6,39969;-61,5632;44,796;"L";1,00182223189247;-0,0234127990754269;0
"1677";11447;"L_7m_ROI";2;0,0145580036624039;-6,39924;-60,4135;45,7429;"L";1,0018214279824;-0,0211356909682443;0
"1678";11448;"L_7m_ROI";2;0,0145675584820619;-6,42575;-59,2602;46,6686;"L";1,00182035617031;-0,0158219879934678;0
"1679";11461;"L_7m_ROI";2;0,0145771034631952;-6,9704;-68,1625;37,5738;"L";1,00181908214558;-0,0220367029460784;0
"1680";11462;"L_7m_ROI";2;0,0145866461094643;-6,7919;-67,1161;38,6333;"L";1,00181781482428;-0,0206589593292412;0
"1681";11463;"L_7m_ROI";2;0,0145961980720945;-6,63962;-66,0437;39,6799;"L";1,00181676985816;-0,0199034163930955;0
"1682";11464;"L_7m_ROI";2;0,0146057476610832;-6,51536;-64,9486;40,7125;"L";1,00181596562639;-0,0202993953120377;0
"1683";11465;"L_7m_ROI";2;0,014615284412712;-6,42012;-63,8343;41,7301;"L";1,00181433040573;-0,0217809297109711;0
"1684";11466;"L_7m_ROI";2;0,0146248350921805;-6,35409;-62,7044;42,7311;"L";1,00181334400936;-0,0225034938066754;0
"1685";11467;"L_7m_ROI";2;0,0146343885075305;-6,31688;-61,5623;43,7139;"L";1,00181255017556;-0,0207787064239122;0
"1686";11468;"L_7m_ROI";2;0,0146439300165986;-6,30767;-60,4112;44,677;"L";1,00181090446254;-0,0182071482022859;0
"1687";11481;"L_7m_ROI";2;0,0146534784724663;-6,94101;-68,0849;36,3905;"L";1,00180973883163;-0,0236385061129327;0
"1688";11482;"L_7m_ROI";2;0,0146629927631023;-6,75532;-67,0552;37,465;"L";1,00180944720755;-0,0224765384384571;0
"1689";11483;"L_7m_ROI";2;0,0146725084925162;-6,59554;-65,9969;38,5272;"L";1,00180910994165;-0,0216696419937018;0
"1690";11484;"L_7m_ROI";2;0,0146820119296468;-6,46353;-64,9132;39,576;"L";1,0018070254586;-0,0209145034036047;0
"1691";11485;"L_7m_ROI";2;0,0146914911321287;-6,36029;-63,8074;40,61;"L";1,00180544945591;-0,0212096169388471;0
"1692";11486;"L_7m_ROI";2;0,014700956991915;-6,28606;-62,683;41,6276;"L";1,0018047554506;-0,0195876441615179;0
"1693";11487;"L_7m_ROI";2;0,0147104261757379;-6,24042;-61,5435;42,6271;"L";1,00180414414824;-0,0218848011739495;0
"1694";11488;"L_7m_ROI";2;0,0147198993790518;-6,22255;-60,3923;43,6066;"L";1,00180309129598;-0,0162667364041881;0
"1695";11500;"L_7m_ROI";2;0,0147293578745998;-6,91438;-67,9756;35,204;"L";1,00180168545766;-0,0230671720362509;0
"1696";11501;"L_7m_ROI";2;0,0147388211863751;-6,72167;-66,9647;36,2929;"L";1,00180073619949;-0,0240309689546533;0
"1697";11502;"L_7m_ROI";2;0,014748280243839;-6,55461;-65,9226;37,3705;"L";1,00179877744985;-0,0239040073200387;0
"1698";11503;"L_7m_ROI";2;0,0147577416987028;-6,41508;-64,8523;38,4352;"L";1,00179781956919;-0,0221262644488144;0
"1699";11504;"L_7m_ROI";2;0,0147671949910163;-6,30411;-63,7571;39,4856;"L";1,00179666764658;-0,0222720778743465;0
"1700";11505;"L_7m_ROI";2;0,0147766475384076;-6,22189;-62,6402;40,52;"L";1,00179625530458;-0,0218645144772284;0
"1701";11506;"L_7m_ROI";2;0,0147861891160231;-6,16803;-61,5052;41,5363;"L";1,00179520851285;-0,0201225512678467;0
"1702";11518;"L_7m_ROI";2;0,0147956495711396;-6,88839;-67,8322;34,016;"L";1,00179439102439;-0,0223551616733508;0
"1703";11519;"L_7m_ROI";2;0,0148051037254594;-6,68877;-66,8419;35,1188;"L";1,00179253711762;-0,0256753596840521;0
"1704";11520;"L_7m_ROI";2;0,0148145770137369;-6,5146;-65,8181;36,2112;"L";1,00179174378177;-0,0262971593502639;0
"1705";11521;"L_7m_ROI";2;0,0148240413962998;-6,36776;-64,7636;37,2916;"L";1,00179011452701;-0,0247159126675873;0
"1706";11522;"L_7m_ROI";2;0,0148334928877011;-6,24927;-63,6812;38,3582;"L";1,00178928506665;-0,023917858963333;0
"1707";11523;"L_7m_ROI";2;0,0148429500632513;-6,15933;-62,5741;39,4092;"L";1,00178873225148;-0,0228693590483641;0
"1708";11534;"L_7m_ROI";2;0,0148523993408955;-7,09003;-68,5831;31,7047;"L";1,00178812899626;-0,0186805924981186;0
"1709";11535;"L_7m_ROI";2;0,0148618427790188;-6,86107;-67,6521;32,8287;"L";1,00178757649374;-0,0184379865100786;0
"1710";11536;"L_7m_ROI";2;0,0148712764938988;-6,65459;-66,6842;33,9445;"L";1,00178641817455;-0,0256430596217691;0
"1711";11537;"L_7m_ROI";2;0,014880710932411;-6,47341;-65,6809;35,051;"L";1,0017856677937;-0,0270462662160085;0
"1712";11538;"L_7m_ROI";2;0,0148901517615871;-6,31945;-64,6444;36,1465;"L";1,00178390860439;-0,0255578210333966;0
"1713";11539;"L_7m_ROI";2;0,0148996535941852;-6,19368;-63,5773;37,229;"L";1,00178288013794;-0,0258180224988217;0
"1714";11540;"L_7m_ROI";2;0,0149090826796146;-6,09625;-62,4824;38,2964;"L";1,00178136783517;-0,0241123733447141;0
"1715";11551;"L_7m_ROI";2;0,0149185659299889;-6,83064;-67,4328;31,6444;"L";1,00178035113691;-0,00914526681839602;0
"1716";11552;"L_7m_ROI";2;0,0149279943006491;-6,61728;-66,4889;32,7723;"L";1,0017800772821;-0,0243545318906322;0
"1717";11553;"L_7m_ROI";2;0,0149374267093204;-6,42919;-65,5081;33,892;"L";1,00177998523039;-0,0274698638837252;0
"1718";11554;"L_7m_ROI";2;0,0149468595962087;-6,26824;-64,4921;35,0018;"L";1,00177893687425;-0,0258758905917737;0
"1719";11555;"L_7m_ROI";2;0,0149562657365531;-6,13537;-63,4428;36,0996;"L";1,00177754108857;-0,027101324219064;0
"1720";11556;"L_7m_ROI";2;0,0149656775625158;-6,03071;-62,3628;37,183;"L";1,00177675502071;-0,0249812110645859;0
"1721";11567;"L_7m_ROI";2;0,0149750754212666;-6,57527;-66,2535;31,6044;"L";1,00177554301741;-0,0204691276754454;0
"1722";11568;"L_7m_ROI";2;0,0149844758365076;-6,38029;-65,2971;32,7363;"L";1,00177482272745;-0,0276103246210161;0
"1723";11569;"L_7m_ROI";2;0,0149938775665682;-6,21245;-64,3038;33,8595;"L";1,00177455747269;-0,0253111799873722;0
"1724";11570;"L_7m_ROI";2;0,0150032815015918;-6,07266;-63,275;34,9717;"L";1,00177315303759;-0,0269452689738755;0
"1725";11571;"L_7m_ROI";2;0,0150126676071906;-5,96097;-62,2128;36,0705;"L";1,00177151334144;-0,0252395857848068;0
"1726";11582;"L_7m_ROI";2;0,015022053090745;-6,32533;-65,0452;31,5864;"L";1,00177107553925;-0,0254321238323132;0
"1727";11583;"L_7m_ROI";2;0,0150314208214238;-6,15066;-64,0767;32,7218;"L";1,00177044538123;-0,0253420477943043;0
"1728";11584;"L_7m_ROI";2;0,0150408037041427;-6,00408;-63,0711;33,8474;"L";1,00176935612208;-0,0266573510466922;0
"1729";11596;"L_7m_ROI";2;0,0150501654522627;-6,08175;-63,8081;31,5912;"L";1,00176892548858;-0,0263844659643877;0
"1730";11597;"L_7m_ROI";2;0,0150595236506732;-5,92847;-62,8281;32,729;"L";1,00176600951772;-0,0252032609758786;0
"1731";11609;"L_7m_ROI";2;0,0150688834124464;-5,84498;-62,543;31,6191;"L";1,00176545396251;-0,0259333183335399;0
"1732";11610;"L_7m_ROI";2;0,0150782455720995;-5,71335;-61,5521;32,7577;"L";1,00176454890062;-0,0255629568748718;0
"1733";11621;"L_7m_ROI";2;0,0150875990239338;-5,61504;-61,2512;31,6694;"L";1,00176412975629;-0,0263134551661288;0
"1734";24353;"L_7m_ROI";2;0,0150969539410102;-6,96433;-67,3442;26,9791;"L";1,00176262578194;-0,00788723755828362;0
"1735";24354;"L_7m_ROI";2;0,0151063067427909;-7,00473;-67,7209;28,1439;"L";1,00176129435974;-0,00781008763693025;0
"1736";24367;"L_7m_ROI";2;0,015115665609572;-6,58713;-65,6737;25,869;"L";1,0017608466626;-0,010787932388842;0
"1737";24368;"L_7m_ROI";2;0,0151250081921257;-6,65102;-66,1198;26,9939;"L";1,00176043616691;-0,0051894058886801;0
"1738";24369;"L_7m_ROI";2;0,015134358906744;-6,70666;-66,5172;28,1373;"L";1,00175938551965;-0,00104490381530996;0
"1739";24370;"L_7m_ROI";2;0,0151437065152685;-6,75459;-66,8674;29,2957;"L";1,00175882982384;8,00718409516456e-05;1
"1740";24381;"L_7m_ROI";2;0,0151530263876585;-6,25749;-64,3946;25,936;"L";1,00175740652307;-0,0152433758555069;0
"1741";24382;"L_7m_ROI";2;0,0151623251195195;-6,33763;-64,8638;27,0357;"L";1,0017563012088;-0,00963776753080397;0
"1742";24383;"L_7m_ROI";2;0,0151716342609359;-6,40907;-65,2826;28,156;"L";1,00175415401626;-0,00552754175915109;0
"1743";24384;"L_7m_ROI";2;0,0151809264346457;-6,47209;-65,6526;29,2932;"L";1,00175357875335;-0,0054703856741013;0
"1744";24395;"L_7m_ROI";2;0,0151902290895509;-6,02715;-63,5772;27,1057;"L";1,00175324329033;-0,0159149592670913;0
"1745";24396;"L_7m_ROI";2;0,0151995360944532;-6,11454;-64,0179;28,2013;"L";1,00175230059078;-0,0170284650407689;0
"1746";24397;"L_7m_ROI";2;0,0152088416471734;-6,19313;-64,408;29,3156;"L";1,00175052126573;-0,0199110555292662;0
"1747";24408;"L_7m_ROI";2;0,0152181519772964;-5,82517;-62,724;28,2735;"L";1,00174979490656;-0,0206538523694161;0
"1748";24409;"L_7m_ROI";2;0,015227441820258;-5,91943;-63,1345;29,3637;"L";1,00174895265205;-0,0228036189210575;0
"1749";24420;"L_7m_ROI";2;0,0152367365176124;-5,65222;-61,8335;29,4372;"L";1,00174781049522;-0,02474231337958;0
"1750";39815;"R_7m_ROI";2;0,0152460159516852;6,53291;-60,9778;31,5418;"R";1,00174715083752;-0,0170875670349809;0
"1751";39816;"R_7m_ROI";2;0,0152552957937513;6,87318;-62,2549;31,5399;"R";1,00174630905141;-0,0156387885997006;0
"1752";39817;"R_7m_ROI";2;0,015264548335697;7,22684;-63,5091;31,5653;"R";1,00174574834641;-0,0147367965949186;0
"1753";39818;"R_7m_ROI";2;0,0152737947674528;7,59251;-64,7386;31,618;"R";1,00174468997427;-0,0150088516378122;0
"1754";39819;"R_7m_ROI";2;0,0152830210116994;7,96823;-65,9425;31,6974;"R";1,00174345763687;-0,01734505177477;0
"1755";39820;"R_7m_ROI";2;0,0152922450980837;8,35151;-67,12;31,8018;"R";1,00174252636188;-0,0114618538302731;0
"1756";40919;"R_7m_ROI";2;0,0153014539073745;9,74551;-69,4238;49,0942;"R";1,00174183784128;-0,00309660058447209;0
"1757";40949;"R_7m_ROI";2;0,0153106656074175;9,58969;-69,5427;48,0356;"R";1,00174069221328;-0,00256187618791752;0
"1758";40978;"R_7m_ROI";2;0,0153198652009911;9,45413;-69,6376;46,9633;"R";1,00174021411326;-0,00433136300342;0
"1759";40979;"R_7m_ROI";2;0,0153290469905804;9,17586;-68,5388;47,8195;"R";1,00173782354862;-0,00700855802222402;0
"1760";40980;"R_7m_ROI";2;0,0153382131614572;8,92678;-67,4214;48,6631;"R";1,00173658104105;-0,0158738375579009;0
"1761";41006;"R_7m_ROI";2;0,0153473613515271;9,3373;-69,708;45,8773;"R";1,00173587732089;-0,00530940219470012;0
"1762";41007;"R_7m_ROI";2;0,0153565054127805;9,05309;-68,6215;46,7476;"R";1,00173490357899;-0,00800016461094181;0
"1763";41008;"R_7m_ROI";2;0,0153656510511646;8,79722;-67,5141;47,6052;"R";1,00173449320898;-0,0168112486309907;0
"1764";41009;"R_7m_ROI";2;0,0153747955634241;8,57278;-66,3889;48,4507;"R";1,0017339641298;-0,0209563627583539;0
"1765";41010;"R_7m_ROI";2;0,0153839337280789;8,38179;-65,2487;49,2844;"R";1,00173179961061;-0,019882631075118;0
"1766";41033;"R_7m_ROI";2;0,0153930724974977;9,23757;-69,753;44,7778;"R";1,00173083893794;-0,00488391802318692;0
"1767";41034;"R_7m_ROI";2;0,0154022019776918;8,94777;-68,6805;45,6629;"R";1,00172887392645;-0,0113944640264191;0
"1768";41035;"R_7m_ROI";2;0,0154113298617834;8,68546;-67,5847;46,5352;"R";1,00172850593324;-0,0167396870767331;0
"1769";41036;"R_7m_ROI";2;0,0154204476453625;8,45397;-66,4686;47,3952;"R";1,00172777338216;-0,0221637951352191;0
"1770";41037;"R_7m_ROI";2;0,0154295757269861;8,25554;-65,3354;48,2432;"R";1,00172732223645;-0,0201695625955078;0
"1771";41038;"R_7m_ROI";2;0,0154386930470988;8,09144;-64,1882;49,0793;"R";1,00172693229174;-0,019427851975862;0
"1772";41039;"R_7m_ROI";2;0,0154478071155133;7,96203;-63,0301;49,9029;"R";1,00172574148838;-0,0175333961923958;0
"1773";41060;"R_7m_ROI";2;0,0154569190668156;8,85812;-68,7147;44,5654;"R";1,00172459164874;-0,0115353399225002;0
"1774";41061;"R_7m_ROI";2;0,0154660292743339;8,58971;-67,632;45,4531;"R";1,00172261671068;-0,0192521000464786;0
"1775";41062;"R_7m_ROI";2;0,0154751326868299;8,35146;-66,5267;46,3284;"R";1,00172191035578;-0,0222040737612776;0
"1776";41063;"R_7m_ROI";2;0,015484243464486;8,14585;-65,4019;47,1915;"R";1,00172133308601;-0,0199282832936669;0
"1777";41064;"R_7m_ROI";2;0,0154933330010383;7,97432;-64,2608;48,0423;"R";1,00171986770751;-0,016862393375469;0
"1778";41065;"R_7m_ROI";2;0,0155024098365199;7,83743;-63,1067;48,8804;"R";1,00171866135712;-0,0193176245064013;0
"1779";41085;"R_7m_ROI";2;0,0155114852314656;8,78228;-68,7232;43,4554;"R";1,0017178575703;-0,00943849275123009;0
"1780";41086;"R_7m_ROI";2;0,0155205555490416;8,50805;-67,6552;44,3591;"R";1,00171680269495;-0,0190056140885948;0
"1781";41087;"R_7m_ROI";2;0,0155296252984944;8,26335;-66,5622;45,2504;"R";1,00171496060613;-0,0224190928830253;0
"1782";41088;"R_7m_ROI";2;0,0155386959954221;8,05081;-65,4473;46,1293;"R";1,00171459179957;-0,0197252412565063;0
"1783";41089;"R_7m_ROI";2;0,0155477668839747;7,87205;-64,3137;46,9956;"R";1,00171251356322;-0,015046106914447;0
"1784";41090;"R_7m_ROI";2;0,0155568327963912;7,72778;-63,1649;47,8489;"R";1,0017123352057;-0,0177993195965541;0
"1785";41091;"R_7m_ROI";2;0,0155658690438256;7,61793;-62,004;48,6885;"R";1,00171139140146;-0,0156477151671309;0
"1786";41109;"R_7m_ROI";2;0,0155749081405566;8,7183;-68,7048;42,3329;"R";1,00171043839695;-0,0110807528814378;0
