27.7	58.57	6.32
14.71	54.58	-16.62
27.69	51.88	2.42
44.82	52.33	6.64
40.76	32.53	26.19
-38.2	24.45	38.93
34.44	26.83	35.66
-27.35	6.51	53.69
30.38	.51	53.53
28.25	-47.74	35.3
4.74	-41.37	37.26
7.05	-43.87	59.75
-1.51	-63.81	50.37
-14.37	-70.92	42.19
15.61	-59.14	54.24
43.36	-46.11	55.06
-35.78	-60.47	41.56
56.04	-54.09	33.28
47.55	-40.43	45.61
34.75	-70.97	37.17
