-12	-90	-6
30	30	24
-6	0	39
-12	36	-9
15	-93	-3
-42	-24	-6
-18	42	6
-24	30	-4
-4	-10	-9
9	-60	-42
9	-60	15
4	27	-4
21	42	54
-2	27	-2
3	-40	-33
3	-27	-12
9	-42	-1
-6	-49	16
63	-9	-21
-30	-24	-6
-2	48	-20
3	48	-19
21	0	-18
6	-57	24
39	27	-21
9	39	-9
57	21	33
9	54	-3
-50	2	-27
15	30	57
-54	3	-27
3	33	-21
9	51	-6
3	-24	-21
33	-18	-21
9	-48	12
-33	-93	-3
-32	24	3
32	24	3
12	24	30
5	24	48
-3	24	47
21	45	36
-27	-51	-33
24	45	15
-6	12	6
10	15	10
-3	48	-18
1	-39	-33
