-30	22	-2
-42	4	30
-38	-2	50
48	14	28
38	26	-4
46	6	38
6	12	54
-8	8	50
10	2	62
6	-23	-13
6	-23	-9
-4	-29	-19
6	-32	26
6	-20	28
-4	-30	26
-30	22	-2
-40	0	50
-42	2	34
6	14	50
-4	12	50
8	24	42
30	24	-4
48	38	-8
56	24	20
-30	-60	42
12	6	10
12	-8	8
46	4	-26
54	2	-20
4	-24	-10
-2	-24	-18
8	-16	-10
-10	10	2
-14	-66	30
8	-66	38
-20	-66	4
-4	-32	26
8	-36	24
6	-22	28
-10	-14	10
-6	-22	8
48	-44	12
42	-32	-2
12	42	8
10	40	20
34	-52	44
36	-60	42
42	-50	38
-24	54	14
-26	50	-4
-30	54	6
