-40	12	58
60	4	38
-9	54	36
38	50	12
-57	19	6
-42	2	0
-1	55	-18
32	-39	75
23	-63	67
51	-70	23
10	-31	4
1	-60	44
-1	-95	20
-14	-49	6
-26	-73	-7
46	-76	-8
-31	30	-10
-31	-25	-10
-3	0	74
-37	-5	62
-44	40	30
-47	5	27
-53	15	-10
3	-40	65
-41	-50	52
59	-10	30
50	-15	49
-3	30	30
19	-15	24
-6	25	49
47	15	37
-6	-30	8
-12	10	2
13	-50	15
-44	-55	-23
50	-15	49
-3	30	30
19	-15	24
-6	25	49
47	15	37
-6	-30	8
-12	10	2
13	-50	15
-44	-55	-23
