2.22784	2.47739	3.00126
2.00036	2.55327	2.22524
1.99898	2.4513	2.14601
2.1096	2.17159	2.11835
3.6857	3.03982	2.73509
3.25827	2.04876	3.05402
2.70628	1.85442	3.28328
2.48148	1.90224	2.87108
2.36133	2.19215	2.26272
2.44653	2.61245	2.33718
3.68762	2.28974	2.71655
3.53172	1.36252	2.92128
3.02409	1.51422	2.93039
2.75146	1.72931	2.63037
2.72138	1.8791	2.37351
3.56989	1.59579	2.81378
3.29405	1.00817	2.75324
3.05501	1.51429	2.63463
2.94681	1.70998	2.324
2.90731	1.87423	2.38121
3.37209	1.12951	2.87676
3.13903	1.10102	2.76777
3.08559	1.47835	2.53991
2.96558	1.68311	2.23583
3.01163	1.88293	2.19882
3.18416	1.07045	2.98252
3.03358	1.18254	2.74204
3.03371	1.40399	2.53744
3.08937	1.6404	2.40592
3.36842	1.05261	2.91599
3.04287	1.37151	2.77659
2.8663	1.48057	2.5266
2.90053	1.65289	2.666
3.57938	1.13454	2.87165
3.21457	1.20682	2.83636
2.81593	1.30286	2.59603
2.93717	1.6844	2.69864
3.55118	1.426	2.98695
3.16422	1.27149	2.8011
2.91848	1.43966	2.32729
2.94731	1.70573	2.36736
3.40396	2.09241	3.18213
3.35018	1.86418	3.05953
3.00661	1.59138	2.82371
2.93381	1.55632	2.45841
3.07128	2.04536	2.38316
3.20247	2.34855	2.91494
3.0261	1.90887	2.91452
2.97976	2.13762	2.97365
3.03725	2.5744	2.62964
3.24445	2.43944	3.22512
3.1449	2.03279	3.04822
2.82835	2.17129	2.86959
2.84591	2.67987	2.54675
3.5483	2.88869	2.70482
3.27894	2.41362	3.10393
3.10929	1.85124	2.83376
2.82541	1.73462	2.64076
2.77819	2.19932	2.41919
3.45129	2.43135	2.39339
3.30689	2.58599	2.90099
3.09399	2.02983	2.76309
2.84486	1.64847	2.67119
2.79199	1.8037	2.60623
3.52567	2.26397	2.4416
3.36234	3.37073	3.18864
3.06081	2.62662	2.91067
2.86915	1.94044	2.7618
2.83932	1.59364	2.68638
3.2333	2.10884	2.31107
3.36348	3.8377	3.38592
2.96322	3.5848	2.91568
2.88254	2.77535	2.84556
3.1846	1.99173	2.776
2.8424	2.18966	2.31627
3.3452	2.54885	2.1064
3.0958	3.69563	3.18549
3.12618	3.67731	2.86452
3.27856	3.6634	2.84643
3.2688	3.12964	2.79405
2.62134	2.47829	2.33173
2.81391	2.92903	2.01126
2.9483	2.89148	1.88441
3.09273	3.45602	2.98292
3.37054	3.44633	3.07261
3.07183	3.52657	2.73834
2.85075	3.32079	2.73642
2.57607	3.07235	2.33981
2.58882	3.21661	1.90399
2.90165	3.15023	1.63371
3.10684	3.2676	2.95402
3.14154	3.32881	2.96528
3.08621	3.27482	2.85158
3.20909	3.20621	2.88344
2.78906	3.19568	2.26511
2.63804	3.54189	1.96881
2.54811	3.45352	1.62266
2.79119	3.65634	1.5015
3.34142	3.18909	2.99438
3.26979	3.28983	3.04836
3.1257	3.31818	2.81421
3.04595	3.25823	2.51684
2.68185	3.08715	2.21834
2.63118	3.33532	1.99335
2.4458	4.03076	1.69195
2.54174	3.96681	1.44765
3.47305	2.8536	2.7687
3.37017	3.10183	2.75378
3.04269	3.37557	2.34303
2.65673	3.48466	2.28914
2.53429	3.05184	2.35966
2.38599	3.35059	1.98014
2.28478	3.83146	1.76887
2.21509	4.19829	1.43321
2.79764	4.23344	1.33824
2.91586	3.83512	1.92772
3.44288	2.57656	2.97648
3.47083	2.91708	2.88662
3.16686	3.1934	2.7248
2.64729	3.08707	2.5372
2.22639	2.93819	2.24239
2.14353	2.92608	1.9436
1.96515	3.31766	1.74234
2.14542	4.10186	1.58417
2.35636	3.95969	1.43507
3.62048	2.46447	3.13709
3.58371	2.81741	3.09589
3.35242	2.9087	2.73066
2.82771	2.88755	2.445
2.20785	2.76535	2.15187
1.90285	2.42679	1.96439
1.62375	2.55871	1.6414
1.53185	3.12469	1.52032
2.3171	3.85583	1.54793
2.84961	3.56874	1.47675
2.58421	3.04768	1.80548
3.66164	2.62796	2.68132
3.74471	2.94525	2.44478
3.41679	2.85992	2.30716
2.8512	2.79063	1.93575
2.42575	2.60166	1.88876
2.05577	2.09285	1.88092
1.5961	2.00548	1.43911
1.53361	2.4145	1.39493
1.85743	3.31162	1.50461
2.54512	3.48748	1.45919
2.43672	2.83094	1.60567
3.77991	3.07473	2.1579
3.73274	3.04295	2.24942
3.41798	2.87898	2.24073
2.97263	2.75477	2.00703
2.544	2.39077	1.9075
2.17044	1.6712	1.93112
2.08804	1.6799	1.62846
1.8629	2.01588	1.2482
1.97094	2.77033	1.56659
2.47107	3.25294	1.63809
2.28695	2.72863	1.70955
3.56694	2.9779	2.04111
3.59981	2.66293	2.23465
3.36881	2.54373	2.33355
2.99954	2.52154	2.15505
2.63166	2.05337	1.95491
2.59171	1.51908	1.916
2.32413	1.36485	1.88891
1.96235	1.58091	1.64949
1.93246	2.21063	1.70039
2.04962	2.82278	1.7877
1.72136	2.60147	1.72074
2.20966	2.02689	1.98482
3.14083	2.69532	2.35551
3.23463	2.43491	2.57002
3.2554	2.33927	2.62469
2.98791	2.47263	2.60554
2.81625	1.94506	2.30156
2.48811	1.38755	2.05388
2.28537	1.42538	2.1725
1.89549	1.40486	1.97149
1.46822	1.69115	1.8721
1.50496	2.03545	1.79163
1.57706	2.81886	1.64268
2.08853	2.46951	1.99291
2.40193	1.74888	2.21103
2.96779	2.58232	2.59023
3.04517	2.4389	2.74058
2.91712	2.47858	2.65449
2.70225	2.48217	2.52492
2.54588	2.06935	2.23638
2.44792	1.71072	2.131
2.33002	1.57772	2.14729
1.94086	1.46868	2.13511
1.69824	1.34345	1.91895
1.72781	1.73731	1.71064
1.44621	2.65895	1.62426
2.06568	2.67557	1.92893
2.30901	2.34235	2.29538
2.13329	2.62357	2.76162
2.8463	2.20348	2.67328
2.89928	2.40361	2.62062
2.79947	2.65928	2.38241
2.52601	2.7262	2.09541
2.33888	2.38828	2.12612
2.07304	1.88182	2.07484
2.15387	1.64027	1.96405
1.97707	1.59974	2.07161
1.82884	1.33307	1.93793
1.71307	1.39751	1.76642
1.93072	2.37889	1.85527
2.08299	3.09863	2.26167
2.24401	3.12835	2.57074
2.05826	3.09527	3.01891
2.18488	3.34716	3.89298
2.53837	1.96626	2.699
2.57431	2.22701	2.61988
2.53419	2.57838	2.36819
2.25438	2.80312	2.31977
1.94692	2.64248	2.24408
1.84286	2.08951	2.17328
1.88052	1.75113	1.98194
1.75345	1.63465	1.90248
1.77245	1.32531	1.84307
1.53322	1.33203	1.77235
1.83629	2.24755	2.00507
2.07227	3.1443	2.4566
2.12081	3.47487	2.80144
2.12035	3.57974	3.46583
2.37052	1.76594	2.3957
2.29665	1.95314	2.36654
2.1327	2.30649	2.25851
1.97367	2.3608	2.34049
1.73667	2.45688	2.27535
1.66025	2.24924	2.32448
1.6931	1.96923	2.02439
1.68527	1.65397	1.81344
1.53915	1.47319	1.7195
1.31533	1.39817	1.6963
1.63288	2.21656	2.09696
2.21253	3.17623	2.575
2.09683	3.69447	2.75084
2.11333	3.88366	3.08926
2.18616	4.28575	3.88623
2.48283	4.18371	4.08304
2.32318	1.47272	1.9311
2.28797	1.63341	1.75578
2.14724	1.87788	2.02843
1.93097	1.99283	2.28471
1.67583	2.17108	2.43591
1.54875	2.3492	2.46052
1.66841	2.34077	2.07545
1.56288	2.09955	1.73871
1.26485	1.83739	1.67734
1.32674	1.59646	1.73738
1.59955	2.01878	2.26864
2.15162	3.11812	2.43903
2.29565	3.72888	2.43734
2.04818	4.05798	2.83944
1.99884	4.12548	3.53641
2.32503	3.49352	3.43835
2.0412	1.2556	1.79489
2.27326	1.3492	1.71019
2.37115	1.63991	1.86154
2.15729	1.75492	2.10858
1.87033	1.93385	2.49202
1.69014	2.3041	2.47429
1.67736	2.41413	2.03423
1.87023	2.31112	1.69553
1.46765	2.1488	1.64415
1.47344	1.8775	2.0302
1.29399	2.0433	2.05383
1.93987	3.08495	2.27664
2.24612	3.76673	2.09694
2.02971	3.99563	2.34935
2.15564	3.57039	3.20268
2.49757	3.05741	3.39772
2.92503	2.37603	3.52917
3.10417	1.83632	3.90821
1.70625	1.36501	2.01397
1.81681	1.37998	2.015
2.21501	1.57856	1.86681
2.53533	1.65632	1.91805
2.2003	1.87644	2.28687
1.87874	2.00869	2.30381
1.89884	1.93246	2.11623
1.70376	2.12539	1.76245
1.71727	2.20634	2.03277
1.662	2.16465	2.20009
1.00731	1.93676	1.83898
1.77609	2.91053	2.149
2.27342	3.68916	1.94895
2.06164	3.81396	2.5531
2.46204	3.28628	2.93716
2.88745	2.6805	3.16365
3.22629	1.95636	3.73895
3.0601	1.8478	3.65068
1.37607	1.72743	2.30071
1.44895	1.75097	2.41718
2.17855	1.68773	2.0746
2.89185	1.77711	1.74462
2.70956	1.93093	1.9496
2.20735	1.76809	1.99237
1.9446	1.64383	2.13036
1.96782	1.74737	2.04043
2.18021	2.07	2.48167
1.60557	2.41967	2.2251
1.13314	1.8198	1.68362
1.58664	2.63522	1.95118
2.16675	3.33419	2.12791
2.45739	3.52639	2.54157
2.83906	3.0531	2.77647
3.18067	2.44091	2.94612
3.20219	1.88224	3.26058
3.01928	2.01614	3.02393
1.15667	1.94111	2.36981
1.24147	1.94543	2.68137
2.11786	1.73251	2.21936
2.97196	1.82092	1.56948
3.07421	1.76587	1.5985
2.65446	1.52621	1.75121
2.419	1.35501	2.05107
2.29356	1.67028	2.26567
2.18508	2.21225	2.68404
1.58504	2.45856	2.3808
1.18458	1.74098	1.70465
1.4861	2.27741	1.84345
2.23097	3.06138	2.01585
2.63222	3.32987	2.04356
2.98117	3.01539	2.21494
3.33783	2.55943	2.89293
3.30397	1.95768	3.18573
1.24712	2.06712	2.16877
1.34363	1.99077	2.6751
2.11175	1.58831	2.24968
2.84192	1.68318	1.59479
3.20599	1.5309	1.47872
2.94884	1.25128	1.45138
2.81251	1.00955	1.66778
3.06016	1.2596	2.2968
2.24233	1.9074	2.97789
1.52566	2.85989	2.46733
1.48476	1.90643	1.74182
1.53138	2.08073	1.98126
2.17743	2.79566	1.99146
2.69325	3.23464	2.12699
3.26949	3.22548	2.88997
3.50799	2.94731	3.00511
1.66145	2.08455	1.85434
1.80628	1.6977	2.41841
2.37808	1.2787	2.2068
3.01012	1.32298	1.83022
3.5798	1.37392	1.49808
3.45529	1.43071	1.00799
3.20543	1.40665	1.2999
3.2673	1.77009	2.4881
2.44445	2.34739	2.72563
2.01632	2.90829	2.71521
1.97488	1.92008	2.40529
1.5674	2.00715	1.81257
2.04835	2.44475	1.62317
2.65034	2.94239	2.40534
3.40415	3.20278	2.77381
1.75685	1.61641	1.6753
2.24055	1.14656	2.04867
2.86615	1.14245	2.23246
3.56004	1.2178	2.08618
3.89189	1.60141	1.33894
3.89181	1.72155	0.860222
3.70771	1.89289	1.24479
3.34394	2.24127	2.15726
2.76957	2.28124	2.2453
2.47468	2.54967	2.48623
2.2411	2.07749	1.36529
1.53337	1.94128	0.937103
1.98602	2.35346	1.02544
2.441	2.64884	2.34167
2.33632	1.08832	1.57217
2.70423	1.3847	1.79781
3.59122	1.81373	2.30394
3.91327	1.87188	2.03645
4.03539	1.80008	1.42918
3.97244	1.58389	1.2826
3.90946	1.69266	1.46563
3.22967	1.66529	2.04153
2.75774	1.82728	2.1887
2.70455	2.36257	2.31517
2.52684	2.11579	1.58951
1.6237	1.73784	0.961246
2.02586	2.11238	1.36411
2.44984	1.75332	1.36785
3.43118	2.1132	1.96635
3.75843	2.17422	2.31677
3.60703	1.9876	1.79867
3.58796	1.26699	1.33971
3.83343	1.22485	1.37522
3.54613	1.49423	1.73459
3.29551	1.32256	2.15668
3.04555	1.8379	2.33773
2.73315	2.34942	2.5232
2.71161	2.4156	1.68752
1.87954	1.61714	0.940682
2.88381	2.06843	1.41135
3.50429	2.01549	1.87812
2.98601	1.97908	2.21616
2.80967	1.64439	1.80868
2.90024	1.43685	1.84871
3.24754	1.66013	1.91261
3.26771	1.48956	2.34934
3.30519	1.62636	2.29671
2.78216	2.05374	2.73522
2.6239	2.54069	2.81536
2.78671	2.82496	1.90873
2.94616	1.72254	1.33273
2.77934	2.0179	2.1803
2.54676	1.98766	1.81348
2.57114	1.97075	2.13428
2.83543	1.82875	2.03565
3.05339	1.83658	2.33412
3.19915	1.93595	2.30771
3.07815	2.2085	2.7334
2.72456	2.58757	2.81151
2.54583	2.93555	2.66156
2.68026	2.19397	2.13247
2.58476	2.47457	2.21766
2.54309	2.70844	1.8642
2.73627	2.19959	1.89306
2.89374	2.12131	2.3873
3.20234	2.15662	2.39664
3.47095	1.99511	2.60497
3.49288	2.82868	2.86525
3.06955	2.84705	2.66102
2.66706	2.91368	2.29102
2.47141	3.00179	1.98313
2.48881	2.94664	1.89704
2.66788	2.67877	2.34611
2.75331	2.56838	2.54137
3.07571	2.34327	2.73202
3.55538	2.66519	2.71636
3.78806	3.02129	2.8324
2.51175	3.02081	2.15909
2.50538	3.01421	1.9504
2.51544	3.09789	2.31757
2.64426	3.18551	2.56008
2.62516	3.21585	2.75172
2.91505	3.11078	2.63941
3.33598	2.96468	2.76545
2.39863	2.84349	1.98163
2.49916	3.03334	2.15938
2.61285	3.11631	2.38221
2.63589	3.55558	2.51117
2.57539	3.76702	2.56203
2.88359	3.23525	2.50501
2.35968	2.53619	2.05147
2.62303	2.9142	2.34086
2.77632	3.02682	2.31543
2.75587	3.74489	2.51611
2.72212	3.73141	2.50111
2.41864	2.77294	2.26414
2.77903	3.16536	2.3189
2.87407	3.31103	2.44912
2.67075	3.80969	2.51827
2.63579	3.30456	2.27936
2.93118	3.47546	2.51227
2.71206	3.79845	2.60553
3.01986	3.72668	2.49445
2.91226	3.94977	2.62176
3.2817	3.9807	2.47273
2.98294	3.17339	2.81707
2.93865	3.23349	2.97251
3.08897	3.42255	2.99372
3.27169	3.33424	3.00628
3.66878	3.09956	3.03074
3.97845	3.11772	3.14021
4.33758	3.70123	3.56648
3.58418	4.40913	3.92922
3.28988	4.74703	3.71008
3.03135	4.51546	3.5257
3.10381	4.07018	3.04474
2.97146	3.70788	2.92351
2.92329	3.18164	2.42773
3.13583	3.19249	2.39221
3.05039	3.29095	2.63563
2.87078	3.0113	2.96701
2.69847	2.75248	3.23164
2.46166	2.73176	3.34219
2.42476	2.75274	3.24882
2.5028	2.67845	3.14951
2.59364	2.76586	3.19106
2.86983	2.88954	3.09189
3.09591	3.14968	3.0732
3.32572	3.06592	2.9489
3.35912	2.82539	2.52436
2.94751	2.84678	2.47658
2.51168	3.02315	2.70563
2.50525	3.24931	2.86787
2.71171	3.39149	3.00353
2.91767	3.30736	3.16551
2.73617	3.30452	3.24828
2.77905	3.02556	3.29859
2.70654	2.97344	2.99545
3.0713	2.52179	2.6841
3.13252	2.46943	2.71616
3.26001	2.53007	2.41625
3.14257	2.76966	2.59848
2.94428	2.93796	2.53056
2.94631	2.67321	2.78771
2.67986	2.66954	3.29973
2.57337	2.84742	3.87661
2.57495	2.97213	4.55808
2.38645	2.98259	4.0663
2.35928	3.05644	3.38814
2.55371	3.08534	2.95382
2.81713	2.94498	2.69283
2.96974	2.73445	2.66105
2.98814	2.54178	2.42743
3.32477	2.49533	2.30942
3.83433	2.75835	2.18891
3.72515	2.68408	2.20694
3.18113	2.7586	2.32736
2.71368	3.06496	2.44759
2.59048	3.36074	2.50217
2.56354	3.13992	2.87048
2.64067	2.74929	2.92056
3.01678	2.40107	2.90634
3.30122	2.29363	2.98418
3.22942	2.27934	2.84673
3.17127	2.41339	2.67567
3.03345	2.47788	2.49235
2.96691	2.50934	2.37182
2.91059	2.65117	2.22083
3.03046	2.8129	2.34328
2.8458	3.09655	2.58243
2.51358	3.4229	2.92282
2.35194	3.17996	3.24581
2.58126	3.13225	3.32861
3.03237	3.1977	3.31277
3.21601	3.10311	3.2713
3.14514	3.00608	3.19003
3.36201	3.17793	3.23718
3.57113	3.18296	3.14891
3.43862	2.90624	3.13226
3.12946	2.65584	3.42671
2.92101	2.62681	3.77841
2.74728	2.8253	4.07279
2.61699	3.24292	4.37451
2.74028	3.48398	4.16101
3.0306	3.68996	3.76388
3.34006	3.59018	3.35383
3.39732	3.40683	3.01399
3.46863	3.40604	2.99497
3.26928	3.44238	3.1331
3.15255	3.41699	3.45174
3.06344	3.1462	3.61862
2.98134	2.71169	3.51758
2.93046	2.46589	3.42648
3.10563	2.34975	3.4945
3.41023	2.44131	3.70287
3.58745	2.56392	4.01486
3.21468	2.71673	4.12893
2.68396	3.00178	3.84954
2.76477	2.78667	3.43981
2.93853	2.41652	3.21999
3.19318	2.45267	3.43956
3.02265	2.73388	3.11477
3.05958	3.02468	3.14288
3.37592	3.28865	2.97584
3.49845	3.35988	3.02525
3.64901	3.54996	3.2757
4.06907	3.46413	3.56205
3.93548	4.21802	3.73915
3.48086	4.62289	3.75999
3.27462	4.53449	3.68639
3.18741	4.35355	3.36651
3.03914	3.85846	2.90482
2.8336	3.44546	2.84674
2.90506	2.97909	2.57905
3.15039	3.0797	2.49419
2.97823	2.98037	2.79625
2.59197	2.71086	3.0982
2.435	2.85653	3.30871
2.19379	2.93724	3.40635
2.39765	2.96609	3.34729
2.50457	2.84547	3.22743
2.71704	2.95776	3.07722
2.96144	3.11732	3.01049
3.22267	3.08072	2.89867
3.43614	2.78683	2.59022
3.08076	2.90325	2.59232
2.57356	3.24382	2.76444
2.49955	3.41412	2.85896
2.65466	3.53704	2.906
2.60439	3.48967	3.12863
2.37439	3.09893	3.23372
2.66594	2.68097	3.30698
2.68523	2.70068	2.95366
3.01196	2.71379	2.27755
3.19339	2.52982	2.51092
3.20059	2.43145	2.36527
3.20403	2.71379	2.37316
3.16769	3.10713	2.29396
2.89664	3.0712	2.63255
2.77766	2.8836	3.17955
2.67533	2.9117	3.84641
2.82147	3.04421	4.31168
2.73786	2.82946	4.32302
2.64112	2.71639	3.44702
2.68782	2.67884	2.93514
2.85268	2.51911	2.64542
2.84083	2.36336	2.57824
3.05233	2.40031	2.6537
3.23851	2.6476	2.44462
3.66062	2.89936	2.2159
3.76205	2.89816	2.15212
3.14262	3.02675	2.43781
2.66634	3.44701	2.60677
2.41799	3.27932	2.71978
2.53662	2.7799	2.75365
2.95956	2.40438	2.96261
3.06749	2.68249	3.08328
3.30097	3.04824	3.02462
3.36443	3.28445	2.90927
3.44474	3.62293	3.15437
3.52681	3.48558	3.53893
3.79581	3.38078	3.54671
3.49329	4.1863	3.38193
3.43557	4.61793	3.32764
3.43914	4.59478	3.46473
3.28554	4.27085	3.14354
2.87598	3.70553	2.58833
2.91199	3.25474	2.61734
2.86281	3.24373	2.75036
3.03042	2.99886	2.80891
3.06293	2.87447	3.10653
2.62652	2.80205	3.3119
2.25437	2.73501	3.44615
2.27606	2.8412	3.51305
2.42955	2.99399	3.37192
2.67956	3.00283	3.14096
2.85516	3.09675	2.87141
3.12627	3.12511	2.70338
3.21124	2.97372	2.50663
3.11465	3.28528	2.54865
2.8941	3.37224	2.72988
2.74021	3.46714	2.79139
2.66759	3.38993	2.80984
2.42326	3.31024	2.87898
2.39614	2.91329	3.15193
2.66881	2.39259	3.27588
2.65784	2.25033	2.95282
2.99048	2.61031	2.4188
3.19377	2.59222	2.47868
3.19342	2.49344	2.39289
3.2088	2.62899	2.2703
3.09169	3.03747	2.19966
2.98524	3.10723	2.46929
2.89397	3.07363	3.01656
2.61681	2.99941	3.65386
2.77695	3.00617	3.87803
2.86005	2.64605	3.8809
2.73605	2.3807	3.36167
2.82726	2.37573	2.9864
2.86614	2.44464	2.59576
2.69275	2.44259	2.59154
2.62151	2.60373	2.62565
2.88047	2.98336	2.45083
3.41208	3.14441	2.32616
3.55753	3.02262	2.25346
3.37003	3.41453	2.48595
2.98812	3.76492	2.72726
2.60461	3.01534	2.86388
2.65539	2.46468	2.72618
3.07621	2.14351	2.74853
3.12626	2.77809	2.92498
3.19332	3.15614	2.81387
2.91193	3.37276	3.11657
2.98082	3.29493	3.37501
3.30325	2.77153	3.34547
3.34353	3.12036	3.15104
3.31895	4.11982	3.01359
3.58147	4.61496	3.04405
3.9026	4.64462	3.17526
3.51595	4.24674	2.82667
2.92076	3.56446	2.45242
2.752	3.54968	2.54002
2.73315	3.23939	3.0661
3.00897	3.23491	3.03683
3.25536	3.25616	3.33254
2.86262	3.03968	3.51466
2.42303	3.08263	3.68249
2.31724	3.33365	3.54598
2.43865	3.35432	3.27876
2.68788	3.25208	2.79761
2.97038	3.31792	2.47691
2.90335	3.09826	2.34947
3.12395	2.83948	2.46128
3.37751	2.7787	2.45285
3.05213	2.96879	2.64136
2.91624	3.35042	2.85668
2.543	3.15824	2.8493
2.52326	2.59927	2.89914
2.76021	2.23717	3.18528
2.77528	2.09187	3.14725
2.96066	2.43069	2.85123
3.17794	2.69782	2.61752
3.24237	2.52819	2.18753
3.04267	2.63646	2.15908
2.78591	2.89014	2.15184
2.90346	2.93595	2.4441
3.0281	3.05665	2.81022
2.9375	3.12663	3.30047
2.7105	2.98666	3.48486
2.78491	2.56848	3.38437
2.68109	2.21544	3.12618
2.69264	2.13164	2.67142
2.81182	2.40164	2.44721
2.67562	2.80698	2.53396
2.53876	3.07654	2.60175
2.84405	3.38379	2.45225
3.40758	3.31461	2.4281
3.66236	3.24425	2.58746
3.50337	3.64433	2.64968
3.33325	3.49526	2.93354
3.16065	2.72324	3.0591
3.05067	2.21851	2.84162
3.10958	2.15754	2.71796
2.74421	2.8215	2.74037
2.7355	2.93887	2.74288
2.66327	2.64547	2.93801
3.02248	2.42115	3.07746
3.3332	2.22068	2.9376
3.30192	2.90713	2.81989
3.20956	3.98471	2.72145
3.4439	4.41023	2.76591
3.87246	4.44944	2.8611
3.11182	3.76044	2.65016
2.89435	3.79824	2.38559
2.75771	3.84884	2.7234
2.83144	3.42567	3.22854
3.10433	3.48154	3.41793
3.3916	3.32216	3.48158
3.08116	3.51253	3.71449
2.52297	3.69764	3.79804
2.4216	3.70319	3.39266
2.67757	3.60458	2.74193
2.94992	3.31144	2.43433
3.03289	3.08497	2.31579
3.11936	2.74228	2.29261
3.40428	2.64796	2.31072
3.36258	2.62633	2.34543
3.18661	3.26673	2.64819
2.73804	3.09441	2.83206
2.61338	2.49613	2.77079
3.09994	2.11143	2.9996
2.93054	2.03421	3.23282
3.01348	2.23314	3.13621
3.07435	2.60897	2.76303
3.2006	2.68907	2.04477
3.01949	2.71958	2.1364
2.79335	2.73867	2.19091
2.98877	2.65853	2.36313
3.071	2.88187	2.69308
3.16984	3.16472	3.02324
2.93153	2.99494	3.10679
2.71608	2.56131	3.01877
2.6539	2.1314	2.99936
2.62799	2.08329	2.79369
2.71805	2.26679	2.41167
2.93762	2.78394	2.55195
3.09221	3.41187	2.71127
3.21841	3.72155	2.70756
3.83746	3.38676	2.66617
3.92887	3.26073	2.90453
3.65668	3.49277	3.09332
3.49687	3.10102	3.21055
3.42953	2.51195	3.11112
3.35803	2.15192	2.77582
3.17995	2.14763	2.63153
2.414	2.30307	2.47362
2.55299	1.99403	2.4947
2.66176	1.85671	2.65652
3.20099	1.68741	2.95352
3.59588	1.51811	2.76251
3.21619	2.76857	2.74105
3.06632	3.59043	2.53715
3.10736	3.75833	2.34269
3.15601	3.7766	2.44531
3.00883	3.6241	2.45642
2.98976	3.96783	2.49618
2.91617	3.90565	2.66207
2.88087	4.14478	3.16727
3.07579	3.59701	3.32682
3.18238	3.41618	3.38443
2.95391	3.57513	3.50618
2.65262	3.58633	3.28564
2.6033	3.36886	2.78464
2.88789	3.14044	2.55931
3.07312	3.04465	2.37784
3.20384	3.04125	2.16625
3.41129	2.9772	2.09818
3.52559	2.71586	2.14265
3.30092	2.93194	2.30185
3.00435	3.36818	2.55099
2.99908	2.48398	2.66334
3.33958	2.16834	2.79455
2.99417	2.04799	3.21541
2.91278	2.24199	3.05563
2.98192	2.54669	2.78805
3.09995	2.76647	2.26446
3.01958	2.76827	2.10372
2.88382	2.68826	2.49669
3.13725	2.60449	2.21894
3.41035	2.79526	2.53532
3.32791	3.00267	2.79226
3.11109	3.27268	2.84083
2.95024	2.91148	2.76024
2.81507	2.47965	2.75617
2.91018	2.3911	2.8252
