"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength"
11540,"L_7m_ROI",2,1.46288516429297e-05,-6.09625,-62.4824,38.2964,"L",1.00523515512701,-0.0136438429640619,"0",5962.3104835886
11551,"L_7m_ROI",2,1.70346689587611e-05,-6.83064,-67.4328,31.6444,"L",1.0052296285573,-0.0238832701852891,"0",6326.15028962941
11552,"L_7m_ROI",2,1.94712750498733e-05,-6.61728,-66.4889,32.7723,"L",1.00522460692213,-0.0241772508725609,"0",6243.92866573629
11553,"L_7m_ROI",2,2.19139168218231e-05,-6.42919,-65.5081,33.892,"L",1.00522234524686,-0.0220732211035017,"0",6255.49610178989
11554,"L_7m_ROI",2,2.45560330771628e-05,-6.26824,-64.4921,35.0018,"L",1.00521423708877,-0.0230598170540121,"0",6216.42858401253
11555,"L_7m_ROI",2,2.7096820782762e-05,-6.13537,-63.4428,36.0996,"L",1.00520852564606,-0.0203865249353508,"0",6067.26855445937
11556,"L_7m_ROI",2,2.96005442731634e-05,-6.03071,-62.3628,37.183,"L",1.00520574954531,-0.0175037600786586,"0",6071.58631352892
11567,"L_7m_ROI",2,3.21656969542822e-05,-6.57527,-66.2535,31.6044,"L",1.00520261363894,-0.0213708722276781,"0",6197.7023663223
11568,"L_7m_ROI",2,3.46495833929499e-05,-6.38029,-65.2971,32.7363,"L",1.00519665625127,-0.0205712652835886,"0",6219.23582505328
11569,"L_7m_ROI",2,3.73622743293782e-05,-6.21245,-64.3038,33.8595,"L",1.00518978239235,-0.0218495764283184,"0",6232.2523991956
11570,"L_7m_ROI",2,4.00635856759856e-05,-6.07266,-63.275,34.9717,"L",1.00518871250454,-0.0222195483201362,"0",6078.12753229122
11571,"L_7m_ROI",2,4.28612011124011e-05,-5.96097,-62.2128,36.0705,"L",1.00518365505276,-0.0178988094043811,"0",5973.3630208587
