"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength","slideFlexibility","slidePropDMN","slideFiedVec_mean","slideFiedVec_sd","Myelin","Curvature","Thickness"
26283,"L_9m_ROI",3,0.0220805581282708,-8.70188,51.1853,28.7734,"L",1.00087779319607,0.0109577538001885,"1",6175.84172843083,0.0555555555555556,0.972972972972973,-0.00936238588069631,0.0042815864540711,1.17387,0.199052,4.14212
26300,"L_9m_ROI",3,0.0220852704104981,-12.537,56.0761,33.0318,"L",1.00087696507711,0.000826850092352581,"1",5536.25669275256,0.138888888888889,0.783783783783784,-0.00178825226200634,0.00347808433650203,1.17915,0.0883534,1.97344
26301,"L_9m_ROI",3,0.0220899742880799,-11.9015,55.5701,32.7479,"L",1.00087625989572,0.00491812356073786,"1",5726.44788571117,0.0555555555555556,0.972972972972973,-0.00433638105357735,0.00296325319907883,1.10192,0.32442,2.69642
26302,"L_9m_ROI",3,0.0220946798380947,-11.3118,55.0103,32.4445,"L",1.00087577725654,0.016824027904383,"1",6095.33351606489,0.0555555555555556,0.972972972972973,-0.015199571484338,0.00604870254138542,1.03321,0.259872,3.12151
26303,"L_9m_ROI",3,0.0220993918866526,-10.7695,54.4021,32.1222,"L",1.00087434834301,0.0211374907236568,"1",6310.32925954609,0.0555555555555556,0.972972972972973,-0.0187041337430822,0.00685826623210904,1.06277,0.146025,3.38814
26304,"L_9m_ROI",3,0.022104155551232,-10.2751,53.7501,31.7821,"L",1.00087318982654,0.0190647365209723,"1",6231.01824748324,0.0555555555555556,0.972972972972973,-0.0151900420273516,0.00743211943051429,1.09618,0.0803947,3.30133
26305,"L_9m_ROI",3,0.0221088798626057,-9.82796,53.0587,31.4259,"L",1.00087255843381,0.0176991771830593,"1",6233.74623240511,0.0555555555555556,0.972972972972973,-0.0149088702763744,0.00642437896303369,1.13191,0.0345942,3.11623
26306,"L_9m_ROI",3,0.0221135451646831,-9.42635,52.3312,31.0563,"L",1.00087240996035,0.0176608429559239,"1",6225.04252756926,0.0555555555555556,0.972972972972973,-0.0144890509403788,0.00562655055235949,1.15595,0.0175747,3.57399
26307,"L_9m_ROI",3,0.0221182109179082,-9.06737,51.57,30.6763,"L",1.00087046982721,0.016102355921108,"1",6275.71350901102,0.0555555555555556,0.972972972972973,-0.0134149007356919,0.00533111748303076,1.19731,0.0101289,4.0155
26325,"L_9m_ROI",3,0.0221229104915939,-12.1182,54.9634,34.2093,"L",1.00086969176684,0.00586016395935684,"1",5758.3744739446,0.0555555555555556,0.972972972972973,-0.00328627416351424,0.00242715126023161,1.1663,0.263314,2.59908
26326,"L_9m_ROI",3,0.022127558947335,-11.505,54.4314,33.9178,"L",1.0008684876843,0.009867762413505,"1",5890.80832808854,0.0555555555555556,0.972972972972973,-0.00817295327530956,0.00391848227825726,1.09427,0.314543,2.81557
