"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength","slideFlexibility","slidePropDMN","slideFiedVec_mean","slideFiedVec_sd","Myelin","Curvature","Thickness"
11320,"L_7m_ROI",2,-0.00014180903895533,-7.33438,-68.0967,44.529,"L",1.00562810616428,0.00416563387448709,"1",5869.82405204954,0.138888888888889,0.675675675675676,2.01090482678302e-05,0.0038837407208607,1.36669,-0.0352907,2.3904
11321,"L_7m_ROI",3,-0.000139051951003407,-7.20444,-66.9877,45.4982,"L",1.00561867834673,0.00515270856812168,"1",5817.94892667231,0.111111111111111,0.648648648648649,-0.00163023215383872,0.00576849619062569,1.28859,-0.0357447,2.51725
11322,"L_7m_ROI",3,-0.000136197314151686,-7.10263,-65.8683,46.4526,"L",1.0056096317685,0.0117777457746654,"1",5971.3257550132,0.0833333333333333,0.756756756756757,-0.00575179853140631,0.0105575494706286,1.26517,0.0638596,2.70644
11323,"L_7m_ROI",3,-0.00013334284763283,-7.03009,-64.7418,47.3921,"L",1.00560252125588,0.0118932964972565,"1",5812.37689674902,0.0833333333333333,0.756756756756757,-0.00693401431207812,0.0113333158230807,1.30263,0.217129,2.88225
11324,"L_7m_ROI",3,-0.000130356670692275,-6.98717,-63.6109,48.316,"L",1.00558826329263,0.0085847731948801,"1",5751.12805402246,0.138888888888889,0.72972972972973,-0.00537541466285888,0.0104884434117998,1.29149,0.0819714,2.6989
11325,"L_7m_ROI",3,-0.000127076928346795,-6.97357,-62.4784,49.2236,"L",1.00558027098317,0.00750139091834272,"1",5792.95086449517,0.0833333333333333,0.756756756756757,-0.00366134844855711,0.00768596205665591,1.33786,0.0742024,2.5252
11345,"L_7m_ROI",2,-0.000123945200005505,-7.40422,-69.2473,42.3938,"L",1.00557040447543,0.00276249138099416,"1",5900.69554342328,0.25,0.486486486486487,0.000448451013149983,0.00279892365786614,1.41814,0.0192369,2.49948
11346,"L_7m_ROI",3,-0.000120685317011241,-7.23973,-68.1607,43.3921,"L",1.00556391776915,0.00467091687288067,"1",5975.98019101522,0.194444444444444,0.702702702702703,-0.000286160383780285,0.00388904601428992,1.37205,0.0188767,2.3664
11347,"L_7m_ROI",3,-0.000117211276775637,-7.10096,-67.058,44.3758,"L",1.00555967566093,0.00433247560639752,"1",5843.41197735861,0.111111111111111,0.621621621621622,-0.00106665148069791,0.00546222549759134,1.28863,0.0216137,2.40581
11348,"L_7m_ROI",3,-0.000113543745468786,-6.99006,-65.9426,45.3448,"L",1.00554260510936,0.0123662374375027,"1",5993.98671007205,0.0833333333333333,0.756756756756757,-0.00602343890433308,0.0114108485057482,1.26023,0.133478,2.59365
11349,"L_7m_ROI",3,-0.000110105786127078,-6.90834,-64.8177,46.2989,"L",1.0055407704168,0.0156308370651956,"1",5961.86591725754,0.0833333333333333,0.756756756756757,-0.00882160068032155,0.0146059339887206,1.2836,0.231674,2.71786
11350,"L_7m_ROI",3,-0.00010625513341416,-6.85631,-63.6864,47.2375,"L",1.00552550937121,0.0110325482256135,"1",5800.37403480418,0.0833333333333333,0.756756756756757,-0.00652500736107049,0.0123499633776896,1.27583,0.0667503,2.63037
11351,"L_7m_ROI",3,-0.00010225009331068,-6.83382,-62.5516,48.1596,"L",1.00552147478614,0.0103823230296873,"1",5836.75317942724,0.0833333333333333,0.756756756756757,-0.00573221927203462,0.0103071567744832,1.3398,0.0410796,2.42043
11352,"L_7m_ROI",3,-9.81899777365904e-05,-6.84013,-61.4157,49.0644,"L",1.00551782304131,0.00661264756163078,"1",5639.19834307772,0.0833333333333333,0.756756756756757,-0.00282148145539046,0.00575774862314859,1.35984,0.2332,2.35302
11370,"L_7m_ROI",2,-9.44722332108031e-05,-7.33427,-69.282,41.2323,"L",1.00551106930636,0.00282440345637181,"1",5796.99661926381,0.138888888888889,0.621621621621622,-0.000493225932942306,0.00334076431801337,1.46644,0.0107233,2.38395
11371,"L_7m_ROI",3,-9.05815497587013e-05,-7.16173,-68.2058,42.2451,"L",1.0055086732142,0.0054648651505131,"1",5948.30247220506,0.0833333333333333,0.756756756756757,-0.00115572105937367,0.00487726682129194,1.40252,0.0344604,2.45333
11372,"L_7m_ROI",3,-8.66997897196698e-05,-7.01442,-67.111,43.2437,"L",1.00550224989385,0.00438225863778051,"1",5882.19478549474,0.111111111111111,0.621621621621622,-0.00114485817854172,0.00579139269162269,1.33803,0.0660357,2.3577
11373,"L_7m_ROI",3,-8.25734732030354e-05,-6.8947,-66.0009,44.2278,"L",1.00549284197348,0.0130321187159101,"1",6048.38664282004,0.0833333333333333,0.756756756756757,-0.00644008052228282,0.0123824065950829,1.28002,0.195056,2.58375
11374,"L_7m_ROI",3,-7.82581586214652e-05,-6.804,-64.8789,45.197,"L",1.00548615482748,0.0203650127692481,"1",6148.35747041277,0.0833333333333333,0.756756756756757,-0.011012253109839,0.0182532570181945,1.28384,0.224281,2.57715
11375,"L_7m_ROI",3,-7.35960623792335e-05,-6.74297,-63.7483,46.1506,"L",1.00547118646241,0.012911847359533,"1",5948.12555542432,0.0833333333333333,0.756756756756757,-0.00779720250587319,0.014013836702205,1.26326,0.0388187,2.5383
11376,"L_7m_ROI",3,-6.88152052690552e-05,-6.71157,-62.612,47.0878,"L",1.00546819496671,0.0134460211984825,"1",5969.48578979997,0.0833333333333333,0.756756756756757,-0.00748962090375702,0.0129487096662034,1.33426,0.00540816,2.33083
11377,"L_7m_ROI",3,-6.40692922892093e-05,-6.70921,-61.4729,48.0073,"L",1.00546410700363,0.0103668840907541,"1",5857.06739045245,0.0833333333333333,0.756756756756757,-0.00535310710553306,0.0092523661720651,1.36683,0.144367,2.37897
11394,"L_7m_ROI",2,-5.89517735705089e-05,-7.27841,-69.2946,40.0613,"L",1.00546007103506,0.0028400652071654,"1",5728.69149551037,0.138888888888889,0.648648648648649,-0.00155432923021783,0.00337357254308457,1.51294,-0.00959358,2.29573
11395,"L_7m_ROI",3,-5.36878852689396e-05,-7.09812,-68.2306,41.0889,"L",1.00544810119325,0.00671207044850142,"1",5922.46894794567,0.0833333333333333,0.756756756756757,-0.0021876634055916,0.00655565694897865,1.45911,0.0170613,2.45547
11396,"L_7m_ROI",3,-4.84680799937352e-05,-6.9426,-67.1452,42.1026,"L",1.00544459723026,0.00616879342938361,"1",5921.32603242392,0.0833333333333333,0.756756756756757,-0.00222532180331176,0.00714834931477832,1.35969,0.0818532,2.39331
11397,"L_7m_ROI",3,-4.32851558640085e-05,-6.81433,-66.042,43.1021,"L",1.00543601457858,0.013286255315243,"1",6072.01942064065,0.0833333333333333,0.756756756756757,-0.00677405444742837,0.012682741910907,1.29842,0.214074,2.60926
11398,"L_7m_ROI",3,-3.80548963869923e-05,-6.71487,-64.9242,44.0867,"L",1.00542575970358,0.0221235299905943,"1",6128.57087373216,0.0833333333333333,0.756756756756757,-0.0115473160847351,0.019108629191779,1.28242,0.202356,2.60395
11399,"L_7m_ROI",3,-3.26182411133265e-05,-6.64498,-63.7954,45.0559,"L",1.00541838885632,0.0157233268518036,"1",5951.84186427664,0.0833333333333333,0.756756756756757,-0.00922937350583082,0.0151747132179452,1.27268,-0.0124662,2.55804
11400,"L_7m_ROI",3,-2.75384315609302e-05,-6.60473,-62.6588,46.0084,"L",1.00541339467059,0.0160210770960108,"1",5930.62238038393,0.0833333333333333,0.756756756756757,-0.00850813624054094,0.0143210383830059,1.33993,-0.0388575,2.60488
11401,"L_7m_ROI",3,-2.23959163903917e-05,-6.5936,-61.5173,46.9432,"L",1.00540625074329,0.0147954692765212,"1",5860.24106374884,0.0833333333333333,0.756756756756757,-0.00772275196843957,0.0127586605205439,1.366,0.11352,2.53256
11402,"L_7m_ROI",3,-1.7547549026255e-05,-6.61062,-60.3736,47.8589,"L",1.00540216605762,0.0086762950447532,"1",5739.6512075782,0.0833333333333333,0.756756756756757,-0.0050168432539579,0.00830045857422209,1.36354,0.300991,2.5552
11418,"L_7m_ROI",3,-1.26168242486386e-05,-7.0466,-68.233,39.9243,"L",1.00539953222682,0.00844151011564858,"1",5943.82721791441,0.0833333333333333,0.756756756756757,-0.00304617859198412,0.00798205889872892,1.50645,-0.00813658,2.37341
11419,"L_7m_ROI",3,-7.57942790647048e-06,-6.88316,-67.1588,40.9532,"L",1.00538957287007,0.00910370601038447,"1",6005.45484687307,0.0833333333333333,0.756756756756757,-0.0040382450628246,0.00937778269529723,1.36286,0.0786386,2.49353
11420,"L_7m_ROI",3,-2.57908037449211e-06,-6.74661,-66.064,41.9683,"L",1.00537997445258,0.0136828733356007,"1",6034.60286234352,0.0833333333333333,0.756756756756757,-0.00680573463654117,0.012462139626822,1.30781,0.215756,2.63596
11421,"L_7m_ROI",3,2.45059940768473e-06,-6.63863,-64.9521,42.9688,"L",1.00537650736376,0.0218933679846388,"1",6195.62053422409,0.0833333333333333,0.756756756756757,-0.0114026470168449,0.0191317637275424,1.31229,0.170913,2.70596
11422,"L_7m_ROI",3,7.57183289963465e-06,-6.56008,-63.8265,43.9538,"L",1.00537183077534,0.0173047701980669,"1",6020.95842762559,0.0833333333333333,0.756756756756757,-0.0106131975249776,0.0159936161937061,1.26032,-0.043921,2.73144
11423,"L_7m_ROI",3,1.27224164197889e-05,-6.51107,-62.6907,44.9222,"L",1.00536782505891,0.0165764035968725,"1",6015.18490140818,0.0833333333333333,0.756756756756757,-0.00918402666465238,0.0148329472516013,1.34715,-0.0798244,2.84618
11424,"L_7m_ROI",3,1.80318597056574e-05,-6.49118,-61.5478,45.8726,"L",1.0053600616338,0.0183718250871672,"1",6033.504998988,0.0833333333333333,0.756756756756757,-0.00933460024533788,0.0151648199652702,1.35113,0.113364,2.55821
11425,"L_7m_ROI",3,2.32571123509275e-05,-6.49949,-60.4007,46.8037,"L",1.00535673291218,0.0133323756461422,"1",5829.01284286929,0.0833333333333333,0.756756756756757,-0.0069317478835225,0.0110873553204298,1.3313,0.292782,2.52226
11440,"L_7m_ROI",3,2.85683273708357e-05,-7.00482,-68.2111,38.7522,"L",1.00534681122183,0.0105936951406703,"1",5910.42793596747,0.0833333333333333,0.756756756756757,-0.00380925176039597,0.00861565977969749,1.5139,-0.0214264,2.2866
11441,"L_7m_ROI",3,3.38998594305945e-05,-6.83372,-67.1499,39.7965,"L",1.0053398218276,0.0112371020075098,"1",6066.06972298376,0.0833333333333333,0.756756756756757,-0.00522675719538072,0.0105438168736305,1.3774,0.0840486,2.45291
11442,"L_7m_ROI",3,3.93025544613086e-05,-6.68917,-66.0653,40.8273,"L",1.00533285367597,0.0150060408143162,"1",6126.00164688951,0.0833333333333333,0.756756756756757,-0.0076295783266704,0.0133045293067139,1.3098,0.242386,2.66379
11443,"L_7m_ROI",3,4.47139632253627e-05,-6.57293,-64.9609,41.8438,"L",1.0053267603636,0.0214887787111667,"1",6204.48573692337,0.0833333333333333,0.756756756756757,-0.0108992159484082,0.0186471721625406,1.33988,0.173109,2.7347
11444,"L_7m_ROI",3,4.99698443861026e-05,-6.48591,-63.8401,42.845,"L",1.00532510152972,0.0190288695576065,"1",6044.8854633328,0.0833333333333333,0.756756756756757,-0.0116027181712944,0.0167809696454898,1.30177,-0.0374009,2.90709
11445,"L_7m_ROI",3,5.5265609361657e-05,-6.4283,-62.7064,43.8295,"L",1.00531282183761,0.0170354736577126,"1",5931.81907822312,0.0833333333333333,0.756756756756757,-0.0104162112171566,0.0153429742939454,1.34114,-0.104841,3.08919
11446,"L_7m_ROI",3,6.05938771194033e-05,-6.39969,-61.5632,44.796,"L",1.00531195199824,0.0201257760430001,"1",6073.51702593613,0.0833333333333333,0.756756756756757,-0.0106781176613814,0.0166359502315404,1.33124,0.104058,2.66972
11447,"L_7m_ROI",3,6.59913040106431e-05,-6.39924,-60.4135,45.7429,"L",1.00530880785497,0.0157365456899188,"1",5949.32412255995,0.0833333333333333,0.756756756756757,-0.00903156423148518,0.0133305376530011,1.25498,0.298614,2.26018
11448,"L_7m_ROI",3,7.14345278119088e-05,-6.42575,-59.2602,46.6686,"L",1.00530461530551,0.00585767176821894,"1",5544.40594175997,0.0833333333333333,0.756756756756757,-0.00363465558904523,0.00466972285837804,1.30591,0.24443,2.53871
11461,"L_7m_ROI",3,7.68875250853495e-05,-6.9704,-68.1625,37.5738,"L",1.0052998490411,0.0115646494573056,"1",5985.90951529607,0.0833333333333333,0.756756756756757,-0.00442196855491467,0.00919415477705222,1.46047,-0.000499265,2.27963
11462,"L_7m_ROI",3,8.23129067646282e-05,-6.7919,-67.1161,38.6333,"L",1.00529523616557,0.011811845673874,"1",6105.25159661937,0.0833333333333333,0.756756756756757,-0.00575295475157254,0.0105566888999057,1.37366,0.104246,2.34585
11463,"L_7m_ROI",3,8.76385486781634e-05,-6.63962,-66.0437,39.6799,"L",1.00529286925866,0.0158001032229084,"1",6190.56237332921,0.0833333333333333,0.756756756756757,-0.00811310640333042,0.013658652409878,1.29697,0.31224,2.64776
11464,"L_7m_ROI",3,9.30067202551785e-05,-6.51536,-64.9486,40.7125,"L",1.00528755287146,0.0184747183315734,"1",6140.75484928334,0.0833333333333333,0.756756756756757,-0.00913862499810302,0.0158488405890191,1.35454,0.19932,2.7437
11465,"L_7m_ROI",3,9.83797329686425e-05,-6.42012,-63.8343,41.7301,"L",1.00528465537829,0.0160457670353959,"1",5897.29298687696,0.0833333333333333,0.756756756756757,-0.00923837972305073,0.0135421120484518,1.35499,-0.0102299,2.83453
11466,"L_7m_ROI",3,0.000103924485115174,-6.35409,-62.7044,42.7311,"L",1.00528185493016,0.0192206920695997,"1",6027.53029493633,0.0833333333333333,0.756756756756757,-0.0124552451953532,0.0176055980880103,1.34217,-0.106206,3.45769
11467,"L_7m_ROI",3,0.000109416223342712,-6.31688,-61.5623,43.7139,"L",1.00527124309708,0.0190424950794285,"1",6022.64852211016,0.0833333333333333,0.756756756756757,-0.0105295765967282,0.0163004211847232,1.33543,0.0530643,3.18554
11468,"L_7m_ROI",3,0.000114882233862239,-6.30767,-60.4112,44.677,"L",1.00526401241091,0.0171368864406388,"1",6044.62472048413,0.0833333333333333,0.756756756756757,-0.0100632570255563,0.0146580443318827,1.27447,0.243858,2.33861
11481,"L_7m_ROI",3,0.000120361004766517,-6.94101,-68.0849,36.3905,"L",1.00525775975493,0.0127158493354029,"1",6049.81477972265,0.0833333333333333,0.756756756756757,-0.00473292055664455,0.00996014678707805,1.44195,0.0131846,2.32152
11482,"L_7m_ROI",3,0.000125904827790282,-6.75532,-67.0552,37.465,"L",1.00525535607057,0.0114502764649458,"1",6122.43974574241,0.0833333333333333,0.756756756756757,-0.00513242162656014,0.00968751257501028,1.3344,0.174765,2.30431
11483,"L_7m_ROI",3,0.000131438197729724,-6.59554,-65.9969,38.5272,"L",1.00525240566631,0.0136297032585534,"1",6127.86236904754,0.0833333333333333,0.756756756756757,-0.00632025781700578,0.0113267001116032,1.28009,0.396265,2.61211
11484,"L_7m_ROI",3,0.000137171789728959,-6.46353,-64.9132,39.576,"L",1.00524428242735,0.0151882513179867,"1",6044.62788691765,0.0833333333333333,0.756756756756757,-0.00755083706267884,0.0133457127453662,1.33905,0.264622,2.79279
11485,"L_7m_ROI",3,0.000142960626014159,-6.36029,-63.8074,40.61,"L",1.00524154759359,0.0137593102358186,"1",5955.03591686826,0.0833333333333333,0.756756756756757,-0.00763518609939314,0.0123605144330602,1.35148,0.0153911,2.81902
11486,"L_7m_ROI",3,0.000148766883722574,-6.28606,-62.683,41.6276,"L",1.00523754537133,0.017249508488303,"1",6027.42691480443,0.0833333333333333,0.756756756756757,-0.0115104994430941,0.0158572572809897,1.3639,-0.0559362,3.38077
11487,"L_7m_ROI",3,0.00015460949789412,-6.24042,-61.5435,42.6271,"L",1.00522902305713,0.0199381360450456,"1",6194.03509926797,0.0833333333333333,0.756756756756757,-0.0119527186947967,0.0181502932609955,1.34115,0.0721548,3.29901
11488,"L_7m_ROI",3,0.000160695007703704,-6.22255,-60.3923,43.6066,"L",1.00522396242099,0.0192662057366009,"1",6138.84730587527,0.0833333333333333,0.756756756756757,-0.0110530741333577,0.0169799401046937,1.29107,0.184165,2.60762
11500,"L_7m_ROI",3,0.000166738395393675,-6.91438,-67.9756,35.204,"L",1.0052201448227,0.0144921308465303,"1",6117.88007109158,0.0833333333333333,0.756756756756757,-0.00552081807464723,0.0118989193659562,1.40214,0.0130947,2.29836
11501,"L_7m_ROI",3,0.000172687442663338,-6.72167,-66.9647,36.2929,"L",1.00521425485009,0.0120202638438645,"1",6165.72456467048,0.0833333333333333,0.756756756756757,-0.0053100066766472,0.0101713331147833,1.30722,0.225706,2.26482
11502,"L_7m_ROI",3,0.000178688501385749,-6.55461,-65.9226,37.3705,"L",1.00520778585294,0.0131010944192076,"1",6094.50025168782,0.0833333333333333,0.756756756756757,-0.00593798834303754,0.0109879159721183,1.27192,0.430275,2.52267
11503,"L_7m_ROI",3,0.000184675315085899,-6.41508,-64.8523,38.4352,"L",1.00520584974046,0.01424684884149,"1",5978.93878756947,0.0833333333333333,0.756756756756757,-0.00732276616329681,0.0127045815659259,1.33154,0.278997,2.75067
11504,"L_7m_ROI",3,0.000190715037642434,-6.30411,-63.7571,39.4856,"L",1.00520239720273,0.0127853034134258,"1",5880.75554611479,0.0833333333333333,0.756756756756757,-0.0063570711289258,0.0114254133274158,1.32895,0.0727713,2.82197
11505,"L_7m_ROI",3,0.000196738491973216,-6.22189,-62.6402,40.52,"L",1.00519707365506,0.0125054300474316,"1",5909.7473967002,0.0833333333333333,0.756756756756757,-0.00788919621189105,0.0112778553723262,1.34304,0.00833075,3.03239
11506,"L_7m_ROI",3,0.000202824973641686,-6.16803,-61.5052,41.5363,"L",1.00519242188409,0.0204523910026289,"1",6162.59242544043,0.0833333333333333,0.756756756756757,-0.0122893064037436,0.018352099034635,1.33093,0.0810906,3.27184
11518,"L_7m_ROI",3,0.000208934718497024,-6.88839,-67.8322,34.016,"L",1.00518759381523,0.0169204268353776,"1",6222.38595734546,0.0833333333333333,0.756756756756757,-0.00783310958212285,0.0148797843321371,1.40452,0.0115678,2.06042
11519,"L_7m_ROI",3,0.000215064856684248,-6.68877,-66.8419,35.1188,"L",1.00518117403746,0.0150575554297578,"1",6232.44612839117,0.0833333333333333,0.756756756756757,-0.00744809996653838,0.0128952385783036,1.31688,0.257564,2.23427
11520,"L_7m_ROI",3,0.000221256431716206,-6.5146,-65.8181,36.2112,"L",1.00517388770664,0.0172978494369476,"1",6180.26333737258,0.0833333333333333,0.756756756756757,-0.00838711669640854,0.0150855908596944,1.27524,0.399049,2.44822
11521,"L_7m_ROI",3,0.000227496216092127,-6.36776,-64.7636,37.2916,"L",1.00517086128815,0.0164106386870983,"1",5997.19746513143,0.0833333333333333,0.756756756756757,-0.00846075201180965,0.0139766310293473,1.32682,0.2228,2.58992
11522,"L_7m_ROI",3,0.000233831667402049,-6.24927,-63.6812,38.3582,"L",1.00517006364882,0.0155606052911163,"1",5888.19590408696,0.0833333333333333,0.756756756756757,-0.00834485806498514,0.0140374365165967,1.31896,0.0861516,2.88328
11523,"L_7m_ROI",3,0.00024012405365906,-6.15933,-62.5741,39.4092,"L",1.00516598079801,0.0136923973755121,"1",5908.75351273433,0.0833333333333333,0.756756756756757,-0.00794840132694805,0.0123409592566286,1.30959,0.0891335,2.9679
11534,"L_7m_ROI",3,0.000246515704530158,-7.09003,-68.5831,31.7047,"L",1.00516322088876,0.0145793607996516,"1",6032.44967181524,0.0833333333333333,0.756756756756757,-0.00752289994617927,0.0129181848847131,1.3147,-0.16067,2.61013
11535,"L_7m_ROI",3,0.000252852858151627,-6.86107,-67.6521,32.8287,"L",1.00515352956464,0.0176521435299615,"1",6195.05687266368,0.0833333333333333,0.756756756756757,-0.00795012425529686,0.0153606374988762,1.33455,-0.00331222,2.13805
11536,"L_7m_ROI",3,0.00025917814597774,-6.65459,-66.6842,33.9445,"L",1.00514837957369,0.016960666526378,"1",6284.14437180149,0.0833333333333333,0.756756756756757,-0.00880808591679548,0.015027611552932,1.36132,0.259352,2.1623
11537,"L_7m_ROI",3,0.00026577198776912,-6.47341,-65.6809,35.051,"L",1.00514598281061,0.0191727881897884,"1",6214.82565029896,0.0833333333333333,0.756756756756757,-0.0100552793662386,0.0171731743658782,1.30268,0.378695,2.44445
11538,"L_7m_ROI",3,0.000272228433501776,-6.31945,-64.6444,36.1465,"L",1.00514131979711,0.0179899247641089,"1",6070.80553073009,0.0833333333333333,0.756756756756757,-0.00960643284735705,0.015735074551493,1.33198,0.166972,2.48592
11539,"L_7m_ROI",3,0.000278605446353547,-6.19368,-63.5773,37.229,"L",1.00513489224153,0.0182851509890528,"1",6035.97729700868,0.0833333333333333,0.756756756756757,-0.0101563056341266,0.0166083145270949,1.32018,0.0705553,2.62871
11540,"L_7m_ROI",3,0.000284904738403723,-6.09625,-62.4824,38.2964,"L",1.00513286641403,0.015766822762173,"1",5964.78069636691,0.0833333333333333,0.756756756756757,-0.0091063354966625,0.0142157370189153,1.31259,0.117578,2.97123
11551,"L_7m_ROI",3,0.000291309372044846,-6.83064,-67.4328,31.6444,"L",1.00512455598702,0.0174486414143435,"1",6175.86788952117,0.0833333333333333,0.756756756756757,-0.00828793197878764,0.0146533351747757,1.27801,-0.00979689,2.331
11552,"L_7m_ROI",3,0.000297690854087092,-6.61728,-66.4889,32.7723,"L",1.00512368911357,0.0172455542528052,"1",6281.33885048744,0.0833333333333333,0.756756756756757,-0.00858413988686601,0.0153712130719311,1.34656,0.299164,2.00703
11553,"L_7m_ROI",3,0.00030410413868897,-6.42919,-65.5081,33.892,"L",1.00511869443011,0.0189000071715948,"1",6249.83086600354,0.0833333333333333,0.756756756756757,-0.00994576261558336,0.0167592346885262,1.34708,0.364903,2.42868
11554,"L_7m_ROI",3,0.000310549277992329,-6.26824,-64.4921,35.0018,"L",1.00511704726162,0.0189771773633651,"1",6127.83038105743,0.0833333333333333,0.756756756756757,-0.00981553762680056,0.0164686196502649,1.34822,0.140225,2.32607
11555,"L_7m_ROI",3,0.00031705472423146,-6.13537,-63.4428,36.0996,"L",1.00511170255187,0.0186686439256904,"1",6095.28162533854,0.0833333333333333,0.756756756756757,-0.0103304684602761,0.0170858334420338,1.39088,0.0365836,2.43431
11556,"L_7m_ROI",3,0.000323563434112864,-6.03071,-62.3628,37.183,"L",1.00510432631019,0.0193116824715973,"1",6114.00990295765,0.0833333333333333,0.756756756756757,-0.0112518995297153,0.0173939738838566,1.32749,0.0989513,2.92863
