"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength","slideFlexibility","slidePropDMN","slideFiedVec_mean","slideFiedVec_sd","Myelin","Curvature","Thickness"
11419,"L_7m_ROI",2,-3.84094751989716e-05,-6.88316,-67.1588,40.9532,"L",1.00584576165214,0.0247648729596443,"1",5905.9064675043,0,1,-0.0237438806446765,0.00352597030209994,1.33705,0.0043757,2.84117
11420,"L_7m_ROI",2,-3.40487248083211e-05,-6.74661,-66.064,41.9683,"L",1.00584134659677,0.0265838172691556,"1",5961.81651093654,0,1,-0.0251821287382274,0.00360373203768999,1.33065,-0.113481,2.45338
11421,"L_7m_ROI",2,-2.99417997750626e-05,-6.63863,-64.9521,42.9688,"L",1.00583567456282,0.0243042470922553,"1",5902.960229801,0,1,-0.0226181044971458,0.00324288630710731,1.3197,-0.161226,2.02305
11422,"L_7m_ROI",2,-2.60476517921271e-05,-6.56008,-63.8265,43.9538,"L",1.00583173670029,0.0213402419711719,"1",5788.15477931292,0,1,-0.0179510808795483,0.003166552754181,1.37713,-0.180251,2.25894
11423,"L_7m_ROI",2,-2.20441001419019e-05,-6.51107,-62.6907,44.9222,"L",1.00582328575219,0.022669637456149,"1",5829.53097695633,0,1,-0.0201986864064133,0.00324695907626314,1.34045,-0.112433,2.65346
11424,"L_7m_ROI",2,-1.77703971602094e-05,-6.49118,-61.5478,45.8726,"L",1.00581972427547,0.0184630759057925,"1",5821.51971087827,0,1,-0.0181869339420786,0.00428182301021157,1.31738,0.0124889,2.88639
11425,"L_7m_ROI",2,-1.36319597693588e-05,-6.49949,-60.4007,46.8037,"L",1.00581241677246,0.0163021081784853,"1",5795.24851341349,0,1,-0.0150354348398298,0.00490910684083055,1.31478,0.174021,3.20593
11440,"L_7m_ROI",2,-9.46570346276788e-06,-7.00482,-68.2111,38.7522,"L",1.00580931989165,0.0296978021324571,"1",6057.05439673398,0,1,-0.0288814538248978,0.000868396873001424,1.30756,0.164956,3.58835
11441,"L_7m_ROI",2,-5.34344651416886e-06,-6.83372,-67.1499,39.7965,"L",1.00580436944613,0.0229258813124181,"1",5887.64391384035,0,1,-0.0226979796549642,0.00409348886200948,1.33009,0.0217701,2.9456
11442,"L_7m_ROI",2,-1.17519021284211e-06,-6.68917,-66.0653,40.8273,"L",1.00580245773029,0.025430148901571,"1",5958.39809325812,0,1,-0.0242255006302483,0.00358434280256791,1.35399,-0.103894,2.48106
11443,"L_7m_ROI",2,2.93793174857973e-06,-6.57293,-64.9609,41.8438,"L",1.00579579345337,0.0251557557357203,"1",5906.19935419153,0,1,-0.0236057301741234,0.00349148010444826,1.35271,-0.145645,2.01244
11444,"L_7m_ROI",2,7.18845596340567e-06,-6.48591,-63.8401,42.845,"L",1.00579015662172,0.0221111824914435,"1",5874.75311520348,0,1,-0.0201158084120943,0.0027222702721292,1.38702,-0.175729,2.0048
11445,"L_7m_ROI",2,1.14728440504543e-05,-6.4283,-62.7064,43.8295,"L",1.00578403588399,0.0224377874595901,"1",5889.72595920121,0,1,-0.0208954120349632,0.00275278431530887,1.37434,-0.148322,2.52118
11446,"L_7m_ROI",2,1.57753749680755e-05,-6.39969,-61.5632,44.796,"L",1.00578101276341,0.0206158455655311,"1",5892.44017456708,0,1,-0.0207333866033123,0.00294941895883573,1.32877,-0.0389163,2.86374
11447,"L_7m_ROI",2,2.03817120534547e-05,-6.39924,-60.4135,45.7429,"L",1.005774976138,0.0186636459409322,"1",5855.6147846103,0,1,-0.0178936866010725,0.00352365103085284,1.3351,0.0954889,3.07498
11448,"L_7m_ROI",2,2.49814047607586e-05,-6.42575,-59.2602,46.6686,"L",1.00576988160148,0.0166569236595604,"1",5722.20586573059,0,1,-0.0150258078680677,0.00191513400710843,1.31882,0.259665,3.14052
11461,"L_7m_ROI",2,2.96622828251571e-05,-6.9704,-68.1625,37.5738,"L",1.00576868452943,0.0307001839928453,"1",6119.08426072592,0,1,-0.0295950312202883,0.00204194657948084,1.31593,0.188011,3.40633
11462,"L_7m_ROI",2,3.4383649783695e-05,-6.7919,-67.1161,38.6333,"L",1.00575251029992,0.0195961454820704,"1",5819.82056676557,0,1,-0.0196060397910059,0.00344630980829702,1.31024,0.0599987,3.07093
11463,"L_7m_ROI",2,3.92657917361288e-05,-6.63962,-66.0437,39.6799,"L",1.00574790741246,0.0243729415675617,"1",5878.02608458158,0,1,-0.0228608344079255,0.00299177349831191,1.3639,-0.0821992,2.47328
11464,"L_7m_ROI",2,4.4304189485533e-05,-6.51536,-64.9486,40.7125,"L",1.00574659241999,0.0263012288316763,"1",5898.72636336065,0,1,-0.0241973713373868,0.00323827848647092,1.33114,-0.128015,2.34949
11465,"L_7m_ROI",2,4.9109495952144e-05,-6.42012,-63.8343,41.7301,"L",1.00573711087989,0.0229858573277778,"1",5822.45611554548,0,1,-0.0209982486649224,0.00276110353288751,1.36264,-0.161241,1.93823
11466,"L_7m_ROI",2,5.38503129274019e-05,-6.35409,-62.7044,42.7311,"L",1.00573063358284,0.022702435656756,"1",5858.58541049576,0,1,-0.0216507503014141,0.00206304846705809,1.38599,-0.172904,2.36733
11467,"L_7m_ROI",2,5.86508973363586e-05,-6.31688,-61.5623,43.7139,"L",1.00572466603504,0.0234920703555097,"1",5935.64268819702,0,1,-0.0233404893724403,0.00214157577368851,1.33794,-0.107946,2.8464
11468,"L_7m_ROI",2,6.35194254249745e-05,-6.30767,-60.4112,44.677,"L",1.00572253440209,0.0240002174872015,"1",5904.29094394309,0,1,-0.0229817473571534,0.00255933246105037,1.33556,0.0270931,3.03051
11481,"L_7m_ROI",2,6.82882079915615e-05,-6.94101,-68.0849,36.3905,"L",1.00571439781286,0.0281596703771738,"1",6139.38162264148,0,1,-0.0274514819605932,0.00320763948453121,1.32593,0.2096,3.36178
11482,"L_7m_ROI",2,7.30412760911626e-05,-6.75532,-67.0552,37.465,"L",1.00571390850906,0.0245786399863032,"1",5930.99396062409,0,1,-0.0234230640606331,0.00063257148163493,1.31099,0.115209,3.2198
11483,"L_7m_ROI",2,7.7810494017925e-05,-6.59554,-65.9969,38.5272,"L",1.00570589524629,0.0200630670448202,"1",5832.43558133197,0,1,-0.0188585701046232,0.00141513524393238,1.34608,-0.0491626,2.49259
11484,"L_7m_ROI",2,8.25328271881956e-05,-6.46353,-64.9132,39.576,"L",1.00570168650401,0.0265035314528573,"1",5936.69284045872,0,1,-0.0243752474281081,0.0023670067525721,1.36941,-0.11154,2.31491
11485,"L_7m_ROI",2,8.73668392428593e-05,-6.36029,-63.8074,40.61,"L",1.00569466711575,0.0249672859622663,"1",5956.91953472362,0,1,-0.0234856743342708,0.00280852591667591,1.32235,-0.144655,2.22491
11486,"L_7m_ROI",2,9.21117145255254e-05,-6.28606,-62.683,41.6276,"L",1.00569214415076,0.0239775132455577,"1",5957.93213700654,0,1,-0.0234098610390373,0.00225755074336898,1.33878,-0.175833,2.43598
11487,"L_7m_ROI",2,9.68368259927055e-05,-6.24042,-61.5435,42.6271,"L",1.00569137598797,0.025674487498053,"1",5903.76304679824,0,1,-0.0253374454089967,0.00141665577922077,1.36114,-0.150342,2.87825
11488,"L_7m_ROI",2,0.000101498585404332,-6.22255,-60.3923,43.6066,"L",1.00568673742416,0.0275450599465605,"1",5998.45438050624,0,1,-0.026753015830235,0.00223976038505712,1.34256,-0.0359715,3.05238
11500,"L_7m_ROI",2,0.000106188908466025,-6.91438,-67.9756,35.204,"L",1.00568236427082,0.0241774730117243,"1",6059.8347150719,0,1,-0.0236950979288328,0.00437436157942627,1.3212,0.226162,3.53933
11501,"L_7m_ROI",2,0.000110908494049623,-6.72167,-66.9647,36.2929,"L",1.00567471605597,0.0271322120580592,"1",5987.21781587683,0,1,-0.026029522493956,0.00176259646670776,1.32691,0.169227,3.32242
11502,"L_7m_ROI",2,0.000115719670814219,-6.55461,-65.9226,37.3705,"L",1.00567166458274,0.021424723883648,"1",5863.45576666729,0,1,-0.0201385144549414,0.000837442808380484,1.32836,-0.0174553,2.74103
11503,"L_7m_ROI",2,0.000120511607157892,-6.41508,-64.8523,38.4352,"L",1.00566878929112,0.0239959451063378,"1",5929.63608984362,0,1,-0.0219136262331012,0.00198092157612661,1.37696,-0.09515,2.34003
11504,"L_7m_ROI",2,0.000125323377384889,-6.30411,-63.7571,39.4856,"L",1.00566502651389,0.0249493787995225,"1",5970.02552844566,0,1,-0.0235444888524747,0.00269581867704574,1.33581,-0.1254,2.31769
11505,"L_7m_ROI",2,0.000130134401849009,-6.22189,-62.6402,40.52,"L",1.00565454209046,0.0258717631576756,"1",5958.80808156737,0,1,-0.025146018525795,0.00230161232546182,1.32298,-0.160709,2.36374
11506,"L_7m_ROI",2,0.000134920275077314,-6.16803,-61.5052,41.5363,"L",1.00565146266001,0.0262761656613951,"1",6006.57039947298,0,1,-0.0262032441979236,0.00153076348383293,1.37046,-0.174236,2.78855
11518,"L_7m_ROI",2,0.000139727157305883,-6.88839,-67.8322,34.016,"L",1.00564765975893,0.0186240881241803,"1",6053.21096752585,0,1,-0.018187734824602,0.00299743138744048,1.35095,0.215866,3.54794
11519,"L_7m_ROI",2,0.000144495408601191,-6.68877,-66.8419,35.1188,"L",1.0056423834184,0.027610125650826,"1",6025.12151334247,0,1,-0.0269311512829934,0.0013357699592614,1.32266,0.206219,3.42626
11520,"L_7m_ROI",2,0.000149289908390995,-6.5146,-65.8181,36.2112,"L",1.00563950835108,0.0215354244976749,"1",5927.09728064329,0,1,-0.0204769892306889,0.00185053887776664,1.33247,0.0184804,2.9439
11521,"L_7m_ROI",2,0.000154128468792766,-6.36776,-64.7636,37.2916,"L",1.00563457533433,0.0214938632179591,"1",5915.49362536674,0,1,-0.0189028453704454,0.00363651134623036,1.36916,-0.079806,2.45003
11522,"L_7m_ROI",2,0.000158947961226927,-6.24927,-63.6812,38.3582,"L",1.00562807460077,0.0234957974100923,"1",5914.83714277689,0,1,-0.0218854564308939,0.00329333780587828,1.36274,-0.109869,2.31261
11523,"L_7m_ROI",2,0.000163778945378261,-6.15933,-62.5741,39.4092,"L",1.00562509137894,0.0246048874811994,"1",5927.94193822527,0,1,-0.0239269160522402,0.00221826297397841,1.33125,-0.141849,2.2538
11534,"L_7m_ROI",3,0.000168682134101933,-7.09003,-68.5831,31.7047,"L",1.00561811557564,-0.00193112346484011,"0",5760.81609146848,0.117647058823529,0.257142857142857,0.00271141899283771,0.00361780473564082,1.40526,0.144508,3.18742
11535,"L_7m_ROI",2,0.000173771364149971,-6.86107,-67.6521,32.8287,"L",1.00561121326356,0.0150969851725105,"1",5998.26929361486,0,1,-0.0131286136167078,0.00200393761632699,1.37387,0.184386,3.64812
11536,"L_7m_ROI",2,0.000178913150576269,-6.65459,-66.6842,33.9445,"L",1.00560899485635,0.0269348076339277,"1",6066.62084784638,0,1,-0.0264520902765814,0.0014784500714518,1.35495,0.213037,3.59228
11537,"L_7m_ROI",2,0.000183987660242211,-6.47341,-65.6809,35.051,"L",1.00560391196098,0.0264534231091332,"1",6016.35305327869,0,1,-0.0248725597528229,0.00243497278748884,1.31448,0.0663633,3.14227
11538,"L_7m_ROI",2,0.00018898632713014,-6.31945,-64.6444,36.1465,"L",1.00559604746247,0.0206197390152987,"1",5860.90430695203,0,1,-0.0184149547065156,0.00202252153056533,1.34672,-0.0624112,2.52304
11539,"L_7m_ROI",2,0.000193990293407734,-6.19368,-63.5773,37.229,"L",1.00559315581381,0.0203331419897049,"1",5804.27560261931,0,1,-0.0183141545193258,0.00384140836450724,1.36,-0.0969116,2.3436
11540,"L_7m_ROI",2,0.000199016283577684,-6.09625,-62.4824,38.2964,"L",1.00559063886279,0.0246751557568749,"1",5955.00507620865,0,1,-0.023944140511048,0.00228385345416515,1.35396,-0.122815,2.15221
11551,"L_7m_ROI",2,0.000204050464037394,-6.83064,-67.4328,31.6444,"L",1.00558751015309,0.00994895870792454,"1",5942.84567409048,0,1,-0.00910088998811493,0.00408272337397619,1.38359,0.149479,3.42066
11552,"L_7m_ROI",2,0.000209082633710329,-6.61728,-66.4889,32.7723,"L",1.00558330054873,0.027460074273797,"1",6079.6577230951,0,1,-0.0266238807362267,0.000815643548084555,1.3806,0.201756,3.7542
11553,"L_7m_ROI",2,0.00021415161299789,-6.42919,-65.5081,33.892,"L",1.00557699949211,0.0264877389193027,"1",6083.12528861491,0,1,-0.0258488101575037,0.0018224979099441,1.33898,0.0885853,3.37953
11554,"L_7m_ROI",2,0.000219167157799058,-6.26824,-64.4921,35.0018,"L",1.00557032257329,0.0211472378713304,"1",5999.63261235167,0,1,-0.0208528201293754,0.00162822477966226,1.34246,-0.0540909,2.54154
11555,"L_7m_ROI",2,0.000224191234247159,-6.13537,-63.4428,36.0996,"L",1.0055659444653,0.0213170555666227,"1",5929.59229135584,0,1,-0.019939424743731,0.00212036596006721,1.37017,-0.0917103,2.34094
11556,"L_7m_ROI",2,0.000229335130657601,-6.03071,-62.3628,37.183,"L",1.00556105690282,0.023926819088922,"1",5909.07777991547,0,1,-0.0226951693240389,0.00190470459897448,1.36328,-0.112826,2.19912
11567,"L_7m_ROI",2,0.000234363439924892,-6.57527,-66.2535,31.6044,"L",1.00555769362131,0.0255003351306533,"1",6057.22116858683,0,1,-0.0253010040518785,0.000884813592634377,1.38387,0.203975,3.67175
11568,"L_7m_ROI",2,0.00023944351714775,-6.38029,-65.2971,32.7363,"L",1.00554961960106,0.0264629635683645,"1",6026.47868095082,0,1,-0.0257191352506546,0.00140822605289763,1.34227,0.132062,3.48699
11569,"L_7m_ROI",2,0.00024458118450984,-6.21245,-64.3038,33.8595,"L",1.00554948546538,0.0211198337849032,"1",5997.58081533745,0,1,-0.0217977337972234,0.00278358767264657,1.33951,-0.0297255,2.65371
11570,"L_7m_ROI",2,0.000249731770924076,-6.07266,-63.275,34.9717,"L",1.0055442555307,0.0217038717738134,"1",6039.81175951364,0,1,-0.0215036199043818,0.0013150267846491,1.3664,-0.0931037,2.44698
11571,"L_7m_ROI",2,0.000254911649852996,-5.96097,-62.2128,36.0705,"L",1.00553507615887,0.0237478373674573,"1",5942.4125215162,0,1,-0.0227081396441317,0.00083571760749902,1.36224,-0.108618,2.37344
11582,"L_7m_ROI",2,0.000260225416474093,-6.32533,-65.0452,31.5864,"L",1.00553374985124,0.0271381571691599,"1",6081.04491569666,0,1,-0.0263732456404801,0.00254852026234292,1.37035,0.192695,3.65229
11583,"L_7m_ROI",2,0.000265477724546031,-6.15066,-64.0767,32.7218,"L",1.00553212884699,0.0218156214579152,"1",5984.93403852247,0,1,-0.0226650924917205,0.00171602342344568,1.33506,-0.00161445,2.69663
11584,"L_7m_ROI",2,0.000270687092086614,-6.00408,-63.0711,33.8474,"L",1.00552133785942,0.0227896185730648,"1",6069.82234236245,0,1,-0.0232557229438086,0.00163676876892861,1.37192,-0.0906988,2.3787
11596,"L_7m_ROI",2,0.000275984677546612,-6.08175,-63.8081,31.5912,"L",1.00552111669824,0.0219634252813232,"1",6018.45947037298,0,1,-0.0219330329470112,0.00124558001914529,1.33575,0.100633,2.98706
11597,"L_7m_ROI",2,0.000281385559037552,-5.92847,-62.8281,32.729,"L",1.00551881871217,0.0190244875128003,"1",5903.45310974512,0,1,-0.020054213893765,0.00258412727344593,1.33804,-0.0712688,2.48404
11609,"L_7m_ROI",2,0.000286783154790757,-5.84498,-62.543,31.6191,"L",1.00551513367801,0.0188804371488496,"1",5868.2775728823,0,1,-0.0202154825995906,0.00400408209926462,1.31886,0.00397326,2.72477
11610,"L_7m_ROI",2,0.000292205061064786,-5.71335,-61.5521,32.7577,"L",1.00550989023101,0.0191383879009245,"1",5914.77906764149,0,1,-0.0203158274928803,0.00120417105128719,1.32916,-0.0766097,2.49515
