"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength"
11296,"L_7m_ROI",2,-0.00013367374427239,-7.17135,-64.6523,48.476,"L",1.00592784914362,-0.0114858226109404,"0",5882.94054854187
11297,"L_7m_ROI",2,-0.00012984462751539,-7.1376,-63.5229,49.3857,"L",1.00591673044203,-0.0110844964249633,"0",5966.56598797562
11298,"L_7m_ROI",2,-0.000126013844448573,-7.13284,-62.3934,50.2792,"L",1.00590154548254,-0.00908260514014497,"0",5992.33011324592
11319,"L_7m_ROI",1,-0.000122072121424253,-7.49046,-69.1922,43.5451,"L",1.00589632863908,-0.000456383074375428,"0",5905.1334825987
11320,"L_7m_ROI",2,-0.000118098346572402,-7.33438,-68.0967,44.529,"L",1.00587315415388,-0.00233807374413765,"0",5924.31437121118
11321,"L_7m_ROI",2,-0.000113971080012273,-7.20444,-66.9877,45.4982,"L",1.00586974458409,-0.00842519694526327,"0",5954.48246880272
11322,"L_7m_ROI",2,-0.000109802401304799,-7.10263,-65.8683,46.4526,"L",1.0058642192376,-0.0166288374688482,"0",6086.97864001603
11323,"L_7m_ROI",2,-0.000105722234455507,-7.03009,-64.7418,47.3921,"L",1.00585986302258,-0.0142825484866897,"0",6029.1584268026
11324,"L_7m_ROI",2,-0.000101479580964786,-6.98717,-63.6109,48.316,"L",1.0058408650841,-0.0113919598877421,"0",6014.4186427249
11325,"L_7m_ROI",2,-9.70393456624645e-05,-6.97357,-62.4784,49.2236,"L",1.0058337408932,-0.00966088466354665,"0",5996.56472238732
11345,"L_7m_ROI",1,-9.25578415484293e-05,-7.40422,-69.2473,42.3938,"L",1.00582559619977,0.00428452566785115,"1",5842.75423314724
11346,"L_7m_ROI",1,-8.7864561447737e-05,-7.23973,-68.1607,43.3921,"L",1.00581052872335,0.00145570047709582,"1",5966.01959311706
11347,"L_7m_ROI",2,-8.30015785199264e-05,-7.10096,-67.058,44.3758,"L",1.00580952735372,-0.00561597237897623,"0",6009.91762221147
11348,"L_7m_ROI",2,-7.83239951657289e-05,-6.99006,-65.9426,45.3448,"L",1.00580418348629,-0.0098629322979544,"0",6016.37479675284
11349,"L_7m_ROI",2,-7.37971209939456e-05,-6.90834,-64.8177,46.2989,"L",1.00579837051542,-0.0146289153612049,"0",6117.23639033452
11350,"L_7m_ROI",2,-6.92957765043586e-05,-6.85631,-63.6864,47.2375,"L",1.00578121925691,-0.0123578740833719,"0",6023.12491814487
11351,"L_7m_ROI",2,-6.4708334126569e-05,-6.83382,-62.5516,48.1596,"L",1.00577220777812,-0.00939047393006058,"0",5905.81127150309
11352,"L_7m_ROI",2,-6.00280619166937e-05,-6.84013,-61.4157,49.0644,"L",1.00576642769123,-0.0105412095280381,"0",5810.74985479557
11370,"L_7m_ROI",1,-5.56282228292479e-05,-7.33427,-69.282,41.2323,"L",1.00576007102936,0.0103729940196029,"1",5772.20828104566
11371,"L_7m_ROI",1,-5.10754497551071e-05,-7.16173,-68.2058,42.2451,"L",1.00575939345569,0.00654194272491196,"1",5819.51895757988
11372,"L_7m_ROI",2,-4.65818101622247e-05,-7.01442,-67.111,43.2437,"L",1.0057478380004,-0.00215180136752616,"0",5953.82181672553
11373,"L_7m_ROI",2,-4.19138541971636e-05,-6.8947,-66.0009,44.2278,"L",1.00573978798362,-0.00708989930352957,"0",5822.79607147718
11374,"L_7m_ROI",2,-3.7326354713756e-05,-6.804,-64.8789,45.197,"L",1.00573339057176,-0.0122761212859685,"0",6043.31553618671
11375,"L_7m_ROI",2,-3.26885624358048e-05,-6.74297,-63.7483,46.1506,"L",1.00573029411015,-0.0134416167643713,"0",6004.43103451174
11376,"L_7m_ROI",2,-2.81782194527883e-05,-6.71157,-62.612,47.0878,"L",1.0057240410061,-0.0122904055648899,"0",5970.13872530412
11377,"L_7m_ROI",2,-2.36421043689162e-05,-6.70921,-61.4729,48.0073,"L",1.0057134083558,-0.011443947824856,"0",5854.7627686087
11394,"L_7m_ROI",1,-1.91826937522447e-05,-7.27841,-69.2946,40.0613,"L",1.00570611455684,0.012178245069521,"1",5644.10219466605
11395,"L_7m_ROI",1,-1.47262134859181e-05,-7.09812,-68.2306,41.0889,"L",1.00570488408917,0.00921157720196207,"1",5713.64287766451
11396,"L_7m_ROI",1,-1.0449787589254e-05,-6.9426,-67.1452,42.1026,"L",1.00569865643822,0.00140439829184452,"1",5705.91478580126
11397,"L_7m_ROI",2,-6.19197319440946e-06,-6.81433,-66.042,43.1021,"L",1.00569082249919,-0.00493893049450526,"0",5863.23190044874
11398,"L_7m_ROI",2,-1.87010352795413e-06,-6.71487,-64.9242,44.0867,"L",1.00567887397216,-0.0148481543015387,"0",5931.83094204524
11399,"L_7m_ROI",2,2.46296646815353e-06,-6.64498,-63.7954,45.0559,"L",1.00567036676021,-0.0173995997092036,"0",6027.07819763513
11400,"L_7m_ROI",2,6.93481476343068e-06,-6.60473,-62.6588,46.0084,"L",1.00566428757532,-0.0163487370735629,"0",6006.15118583862
11401,"L_7m_ROI",2,1.13627543761066e-05,-6.5936,-61.5173,46.9432,"L",1.00565889968469,-0.0123934932471603,"0",5893.58425836869
11402,"L_7m_ROI",2,1.583712888589e-05,-6.61062,-60.3736,47.8589,"L",1.00565200733667,-0.0146382698508418,"0",5827.0416526112
11418,"L_7m_ROI",1,2.0371234688806e-05,-7.0466,-68.233,39.9243,"L",1.00564716315776,0.00916398250975446,"1",5620.48193986815
11419,"L_7m_ROI",1,2.51797472123864e-05,-6.88316,-67.1588,40.9532,"L",1.00563958590145,0.0040672152630374,"1",5670.28164412371
11420,"L_7m_ROI",2,2.9938717856954e-05,-6.74661,-66.064,41.9683,"L",1.0056251616148,-0.00207963965071443,"0",5701.11298678005
11421,"L_7m_ROI",2,3.47521139704264e-05,-6.63863,-64.9521,42.9688,"L",1.00562274087458,-0.0122493701679985,"0",5973.68784935468
11422,"L_7m_ROI",2,3.97061738645323e-05,-6.56008,-63.8265,43.9538,"L",1.00560896365329,-0.0206053422791104,"0",6087.17844334516
11423,"L_7m_ROI",2,4.48012562966443e-05,-6.51107,-62.6907,44.9222,"L",1.00559689003736,-0.0195240456591584,"0",6048.19905065607
11424,"L_7m_ROI",2,5.02637341385359e-05,-6.49118,-61.5478,45.8726,"L",1.00559451252352,-0.0166041645155876,"0",5921.33482080987
11425,"L_7m_ROI",2,5.53323419975156e-05,-6.49949,-60.4007,46.8037,"L",1.00558913826346,-0.0129408091234182,"0",5822.96813239102
11440,"L_7m_ROI",1,6.04599461045202e-05,-7.00482,-68.2111,38.7522,"L",1.0055834927298,0.00859080986015162,"1",5678.57068024855
11441,"L_7m_ROI",1,6.56443719198372e-05,-6.83372,-67.1499,39.7965,"L",1.00557946384045,0.00435240682880978,"1",5714.87919384962
11442,"L_7m_ROI",1,7.104561581453e-05,-6.68917,-66.0653,40.8273,"L",1.00557545071281,0.00120851258481102,"1",5649.63662973846
11443,"L_7m_ROI",2,7.6385185466592e-05,-6.57293,-64.9609,41.8438,"L",1.0055721047656,-0.00970413445668556,"0",6038.8892382335
11444,"L_7m_ROI",2,8.17709362913463e-05,-6.48591,-63.8401,42.845,"L",1.00555768433135,-0.0188677991408523,"0",6228.15369735672
11445,"L_7m_ROI",2,8.72285667325532e-05,-6.4283,-62.7064,43.8295,"L",1.00555464596408,-0.0202844977680166,"0",5963.28028934901
11446,"L_7m_ROI",2,9.27470063950943e-05,-6.39969,-61.5632,44.796,"L",1.00555325647732,-0.0169216515120241,"0",5795.50744713432
11447,"L_7m_ROI",2,9.83116190751765e-05,-6.39924,-60.4135,45.7429,"L",1.00554857998749,-0.010487415744962,"0",5574.17498286899
11448,"L_7m_ROI",2,0.000103959004174348,-6.42575,-59.2602,46.6686,"L",1.0055361279587,-0.00752294774815331,"0",5509.6277173284
11461,"L_7m_ROI",1,0.000109773001567856,-6.9704,-68.1625,37.5738,"L",1.00553542807462,0.00560295755318165,"1",5696.71117470911
11462,"L_7m_ROI",1,0.000115837201038104,-6.7919,-67.1161,38.6333,"L",1.0055313447635,0.003300941165947,"1",5722.46949626129
11463,"L_7m_ROI",1,0.000122009199872764,-6.63962,-66.0437,39.6799,"L",1.00552935253773,0.00201242419284784,"1",5601.20290718774
11464,"L_7m_ROI",2,0.000128444866686958,-6.51536,-64.9486,40.7125,"L",1.00552414664976,-0.0068015436270482,"0",5830.86753977527
11465,"L_7m_ROI",2,0.000134401136061537,-6.42012,-63.8343,41.7301,"L",1.00551615445932,-0.0175380565069598,"0",6158.81249194417
11466,"L_7m_ROI",2,0.000140351694182914,-6.35409,-62.7044,42.7311,"L",1.00551394336713,-0.0174597113381578,"0",6110.89635268763
11467,"L_7m_ROI",2,0.000146336770080475,-6.31688,-61.5623,43.7139,"L",1.00550615246548,-0.0157101503266143,"0",5836.88085693743
11468,"L_7m_ROI",2,0.000152371320780216,-6.30767,-60.4112,44.677,"L",1.00549861975029,-0.0120491338160887,"0",5668.63078313447
11481,"L_7m_ROI",1,0.00015853109691157,-6.94101,-68.0849,36.3905,"L",1.0054969318848,-0.00113041150288115,"0",5832.77089296572
11482,"L_7m_ROI",1,0.000164633788076555,-6.75532,-67.0552,37.465,"L",1.00549160025231,0.00280289489522009,"1",5810.27736548879
11483,"L_7m_ROI",1,0.000170826265899679,-6.59554,-65.9969,38.5272,"L",1.00548227401434,0.00247369987272836,"1",5816.66449889979
11484,"L_7m_ROI",2,0.000177044281082767,-6.46353,-64.9132,39.576,"L",1.00547184141213,-0.00308199483773148,"0",5912.69850134258
11485,"L_7m_ROI",2,0.000183302083392974,-6.36029,-63.8074,40.61,"L",1.00546689496605,-0.00977984148602703,"0",6105.29620120491
11486,"L_7m_ROI",2,0.000189660677560021,-6.28606,-62.683,41.6276,"L",1.00546006808494,-0.0160479434211045,"0",6100.21065180584
11487,"L_7m_ROI",2,0.000196216682674116,-6.24042,-61.5435,42.6271,"L",1.00545642040864,-0.0177553971403774,"0",6024.48825551658
11488,"L_7m_ROI",2,0.000202866927377328,-6.22255,-60.3923,43.6066,"L",1.00545167062251,-0.0158538274966404,"0",5765.64459989105
11500,"L_7m_ROI",2,0.000209546619321916,-6.91438,-67.9756,35.204,"L",1.00544196536567,-0.00969167929502742,"0",6053.20229344462
11501,"L_7m_ROI",1,0.000216200635388768,-6.72167,-66.9647,36.2929,"L",1.00543540634043,-0.000798100297303593,"0",5918.58261232848
11502,"L_7m_ROI",1,0.000222927058298804,-6.55461,-65.9226,37.3705,"L",1.00543229884119,0.0011582306537277,"1",5817.54052588088
11503,"L_7m_ROI",1,0.000229693773127245,-6.41508,-64.8523,38.4352,"L",1.00542883905658,-0.000916298171744706,"0",5812.9197783314
11504,"L_7m_ROI",2,0.000236466636743069,-6.30411,-63.7571,39.4856,"L",1.00542408742392,-0.00601915739175062,"0",5888.35369086916
11505,"L_7m_ROI",2,0.000243313393244979,-6.22189,-62.6402,40.52,"L",1.0054195500692,-0.00844764112663293,"0",6016.6122477398
11506,"L_7m_ROI",2,0.000250175264680935,-6.16803,-61.5052,41.5363,"L",1.00541160687002,-0.0151995187855232,"0",6028.04310715458
11518,"L_7m_ROI",2,0.000256997450549171,-6.88839,-67.8322,34.016,"L",1.00540626590506,-0.00832211535429997,"0",6068.86791642685
11519,"L_7m_ROI",2,0.000263868946912567,-6.68877,-66.8419,35.1188,"L",1.00540351285657,-0.00704737677669077,"0",6055.82689210261
11520,"L_7m_ROI",2,0.000270757964203605,-6.5146,-65.8181,36.2112,"L",1.00539720532114,-0.00231805923288241,"0",5987.37598911869
11521,"L_7m_ROI",1,0.000277673438286601,-6.36776,-64.7636,37.2916,"L",1.00539395784008,-0.00124077493397936,"0",5825.30757228531
11522,"L_7m_ROI",2,0.000284603043677171,-6.24927,-63.6812,38.3582,"L",1.00539078037488,-0.00280949495878875,"0",5826.99013627629
11523,"L_7m_ROI",2,0.000291787437782975,-6.15933,-62.5741,39.4092,"L",1.00538587889938,-0.00250903007104906,"0",5898.79544324193
11534,"L_7m_ROI",2,0.000298898502835845,-7.09003,-68.5831,31.7047,"L",1.00537910105339,-0.00602328960284299,"0",5751.83554354093
11535,"L_7m_ROI",2,0.000306021967381215,-6.86107,-67.6521,32.8287,"L",1.00537343927775,-0.00498997729487556,"0",5956.46019789364
11536,"L_7m_ROI",2,0.000313177821663412,-6.65459,-66.6842,33.9445,"L",1.00536561841295,-0.00766949080899691,"0",6015.17779293371
11537,"L_7m_ROI",2,0.000320388056316135,-6.47341,-65.6809,35.051,"L",1.00536161606514,-0.00751658168176601,"0",6055.91648646579
11538,"L_7m_ROI",2,0.000327646258874219,-6.31945,-64.6444,36.1465,"L",1.00535532739134,-0.00663845901128235,"0",5852.51570656367
11539,"L_7m_ROI",2,0.00033494079354673,-6.19368,-63.5773,37.229,"L",1.00535281018562,-0.00374492902575006,"0",5699.43931818587
11540,"L_7m_ROI",1,0.000342246433844474,-6.09625,-62.4824,38.2964,"L",1.005349568516,0.00114753929555142,"1",5819.84576109058
11551,"L_7m_ROI",2,0.000349611787305782,-6.83064,-67.4328,31.6444,"L",1.00534763045713,-0.00292919069190184,"0",5892.80153929119
11552,"L_7m_ROI",2,0.000357043712216047,-6.61728,-66.4889,32.7723,"L",1.00534134153805,-0.00985918748264052,"0",6118.26649625245
11553,"L_7m_ROI",2,0.000364426550286147,-6.42919,-65.5081,33.892,"L",1.00533751040485,-0.0105178433894101,"0",6108.1552640972
11554,"L_7m_ROI",2,0.000371809883333105,-6.26824,-64.4921,35.0018,"L",1.00532937603073,-0.0117271287185908,"0",6020.67035274098
11555,"L_7m_ROI",2,0.000379372881091019,-6.13537,-63.4428,36.0996,"L",1.00532710701516,-0.00627224276255553,"0",5727.83640577649
11556,"L_7m_ROI",1,0.000386860363473789,-6.03071,-62.3628,37.183,"L",1.00532306311808,-0.000404678153773882,"0",5750.19287277675
11567,"L_7m_ROI",2,0.000394334298638892,-6.57527,-66.2535,31.6044,"L",1.00531743184121,-0.0135328830161998,"0",6083.3754848343
11568,"L_7m_ROI",2,0.000401781989889438,-6.38029,-65.2971,32.7363,"L",1.00531003799444,-0.0158215172553385,"0",6182.80090880713
11569,"L_7m_ROI",2,0.000409282382820507,-6.21245,-64.3038,33.8595,"L",1.00530711809484,-0.0155094347552194,"0",6124.09077394892
11570,"L_7m_ROI",2,0.000417144882906812,-6.07266,-63.275,34.9717,"L",1.00530390430798,-0.00992014137514805,"0",5909.83398945365
11571,"L_7m_ROI",2,0.000424758671449294,-5.96097,-62.2128,36.0705,"L",1.00530206608467,-0.003835509582462,"0",5800.56692282064
11582,"L_7m_ROI",2,0.000432385513475319,-6.32533,-65.0452,31.5864,"L",1.00529578497344,-0.0183928869897025,"0",6142.7725672991
11583,"L_7m_ROI",2,0.00044014032378134,-6.15066,-64.0767,32.7218,"L",1.00528824629493,-0.0167268912123794,"0",6121.60160154516
11584,"L_7m_ROI",2,0.0004478166697405,-6.00408,-63.0711,33.8474,"L",1.00528284638352,-0.0137556510505667,"0",6057.07425888715
11596,"L_7m_ROI",2,0.00045553578154606,-6.08175,-63.8081,31.5912,"L",1.00527914372895,-0.0175432615048249,"0",6114.67454339699
11597,"L_7m_ROI",2,0.000463268159512322,-5.92847,-62.8281,32.729,"L",1.00527287480095,-0.0160509248331323,"0",6088.81748858624
11609,"L_7m_ROI",2,0.000471045709113253,-5.84498,-62.543,31.6191,"L",1.00526741093511,-0.0153611635924673,"0",6025.38437396449
11610,"L_7m_ROI",2,0.000478845956291487,-5.71335,-61.5521,32.7577,"L",1.00526048849569,-0.0105520109126838,"0",6002.31293106788
11621,"L_7m_ROI",2,0.000486746748025979,-5.61504,-61.2512,31.6694,"L",1.00525705262392,-0.0116487454151304,"0",6040.91556656679
24353,"L_7m_ROI",2,0.000494650768595471,-6.96433,-67.3442,26.9791,"L",1.00525642606917,-0.0169743627933824,"0",6062.65132810532
24354,"L_7m_ROI",2,0.000502579321381726,-7.00473,-67.7209,28.1439,"L",1.00524949996269,-0.0169257946019046,"0",6115.44113184453
24367,"L_7m_ROI",2,0.000510549543080058,-6.58713,-65.6737,25.869,"L",1.00524697135493,-0.0180400688003011,"0",6079.16960604307
24368,"L_7m_ROI",2,0.000518570240489484,-6.65102,-66.1198,26.9939,"L",1.00524531723936,-0.0165968550045015,"0",6051.46425533086
24369,"L_7m_ROI",2,0.000526611079470784,-6.70666,-66.5172,28.1373,"L",1.00523966938071,-0.015691358589063,"0",6040.23054131323
24370,"L_7m_ROI",2,0.000534645796405564,-6.75459,-66.8674,29.2957,"L",1.00523623150145,-0.0129752388015807,"0",5977.4087499431
24381,"L_7m_ROI",2,0.000542699074017829,-6.25749,-64.3946,25.936,"L",1.0052327310325,-0.0160282728339817,"0",6056.40131174276
24382,"L_7m_ROI",2,0.000550826518111634,-6.33763,-64.8638,27.0357,"L",1.00522964462752,-0.0198185931578317,"0",6119.06557253361
24383,"L_7m_ROI",2,0.000559090654986099,-6.40907,-65.2826,28.156,"L",1.00522431657415,-0.0191470227351178,"0",6038.41766995014
24384,"L_7m_ROI",2,0.000567465992163045,-6.47209,-65.6526,29.2932,"L",1.00522087883293,-0.0161418304433303,"0",5988.28493533123
24395,"L_7m_ROI",2,0.000575940109978223,-6.02715,-63.5772,27.1057,"L",1.0052112157481,-0.0163858780591994,"0",6072.78301462608
24396,"L_7m_ROI",2,0.000584570589206025,-6.11454,-64.0179,28.2013,"L",1.00520741434174,-0.0161516935018114,"0",6087.86994933283
24397,"L_7m_ROI",2,0.000593211442668276,-6.19313,-64.408,29.3156,"L",1.0052031852783,-0.0162404371430738,"0",6093.15262271636
24408,"L_7m_ROI",2,0.000601863651889474,-5.82517,-62.724,28.2735,"L",1.00519325752228,-0.00881737065202512,"0",6006.97586857843
24409,"L_7m_ROI",2,0.00061063295820075,-5.91943,-63.1345,29.3637,"L",1.00518976136033,-0.0118315711663402,"0",6048.43503900069
24420,"L_7m_ROI",2,0.000619394796591451,-5.65222,-61.8335,29.4372,"L",1.00518667996338,-0.0096381041909292,"0",5967.30413940632
39815,"R_7m_ROI",2,0.000627901401645811,6.53291,-60.9778,31.5418,"R",1.0051828700824,-0.0144377936681702,"0",5921.32439938448
39816,"R_7m_ROI",2,0.000636378324978836,6.87318,-62.2549,31.5399,"R",1.00517856933069,-0.0181784704110672,"0",5965.99931413786
39817,"R_7m_ROI",2,0.000644822947146994,7.22684,-63.5091,31.5653,"R",1.00517371098187,-0.00628596819246696,"0",5630.6666373899
39818,"R_7m_ROI",2,0.000653333227417815,7.59251,-64.7386,31.618,"R",1.0051693455831,-0.0093669455848474,"0",5785.82385867965
39819,"R_7m_ROI",2,0.000662167276417797,7.96823,-65.9425,31.6974,"R",1.00516785976212,-0.0144218345897071,"0",5938.17568505656
39820,"R_7m_ROI",2,0.00067085664715651,8.35151,-67.12,31.8018,"R",1.00516331383019,-0.0220930523290873,"0",6158.78826735936
40919,"R_7m_ROI",2,0.000679486326910731,9.74551,-69.4238,49.0942,"R",1.00515614203824,-0.00872046554772236,"0",5965.30083761964
40949,"R_7m_ROI",2,0.000688075600690977,9.58969,-69.5427,48.0356,"R",1.00515223071823,-0.00385154270452386,"0",5874.53208888018
40978,"R_7m_ROI",2,0.000696702328406612,9.45413,-69.6376,46.9633,"R",1.00514666116925,-0.00776269454277448,"0",5817.66765684796
40979,"R_7m_ROI",2,0.000705368924387361,9.17586,-68.5388,47.8195,"R",1.00514428177066,-0.0172326717831038,"0",6197.09492213123
40980,"R_7m_ROI",2,0.00071407000262213,8.92678,-67.4214,48.6631,"R",1.00513941731983,-0.025212315199992,"0",6380.95557123605
41006,"R_7m_ROI",2,0.000722828479526461,9.3373,-69.708,45.8773,"R",1.00513585253414,-0.0121653301645404,"0",5838.41219868509
41007,"R_7m_ROI",2,0.000731554467056009,9.05309,-68.6215,46.7476,"R",1.00513440322857,-0.0124014968203767,"0",5857.62653571546
41008,"R_7m_ROI",2,0.000740322644780955,8.79722,-67.5141,47.6052,"R",1.00513288212985,-0.0256324158072032,"0",6279.6447791512
41009,"R_7m_ROI",2,0.000749113489942586,8.57278,-66.3889,48.4507,"R",1.00512539877056,-0.0278508437950005,"0",6289.34325901548
41010,"R_7m_ROI",2,0.000757910425751517,8.38179,-65.2487,49.2844,"R",1.0051172360388,-0.0226175989714577,"0",6006.09569234731
41033,"R_7m_ROI",2,0.000766710817282452,9.23757,-69.753,44.7778,"R",1.00511462281651,-0.0168945514590723,"0",6015.45274203974
41034,"R_7m_ROI",2,0.000775545104478103,8.94777,-68.6805,45.6629,"R",1.00511120808871,-0.0107394436032529,"0",5830.03922851696
41035,"R_7m_ROI",2,0.000784386849531104,8.68546,-67.5847,46.5352,"R",1.00510966183067,-0.0201467524818557,"0",6183.87118981828
41036,"R_7m_ROI",2,0.00079325972898244,8.45397,-66.4686,47.3952,"R",1.00510348303091,-0.0275938696978028,"0",6342.19971414436
41037,"R_7m_ROI",2,0.000802175908801071,8.25554,-65.3354,48.2432,"R",1.00510144407802,-0.0282270834144957,"0",6280.53314384466
41038,"R_7m_ROI",2,0.000811142964405741,8.09144,-64.1882,49.0793,"R",1.0050960644055,-0.0129778748890544,"0",5707.99117280087
41039,"R_7m_ROI",2,0.000820107835016205,7.96203,-63.0301,49.9029,"R",1.005091070009,-0.00121861353300469,"0",5183.88589834468
41060,"R_7m_ROI",2,0.000829082960149366,8.85812,-68.7147,44.5654,"R",1.00508894630224,-0.0169420246820853,"0",5951.73377609249
41061,"R_7m_ROI",2,0.000838097057995246,8.58971,-67.632,45.4531,"R",1.00508273342547,-0.018791063900971,"0",6028.70365408257
41062,"R_7m_ROI",2,0.000847216619473862,8.35146,-66.5267,46.3284,"R",1.00507827699816,-0.0276755685890373,"0",6308.33059836416
41063,"R_7m_ROI",2,0.000856311321732606,8.14585,-65.4019,47.1915,"R",1.00507529402699,-0.028706253162056,"0",6284.14750319945
41064,"R_7m_ROI",2,0.000865474665708602,7.97432,-64.2608,48.0423,"R",1.00506691003083,-0.0208882967268693,"0",6016.18062188523
41065,"R_7m_ROI",2,0.000874637851716078,7.83743,-63.1067,48.8804,"R",1.00506498310373,-0.00834747407087819,"0",5564.83898335734
41085,"R_7m_ROI",2,0.000883792872080808,8.78228,-68.7232,43.4554,"R",1.00506257274719,-0.0201648786865125,"0",6112.61844726343
41086,"R_7m_ROI",2,0.000892957183891192,8.50805,-67.6552,44.3591,"R",1.00506041976336,-0.0203972514735785,"0",6022.78243556905
41087,"R_7m_ROI",2,0.000902112817388098,8.26335,-66.5622,45.2504,"R",1.00505472901217,-0.0261789667568093,"0",6263.78168018177
41088,"R_7m_ROI",2,0.000911281630268222,8.05081,-65.4473,46.1293,"R",1.00505183689938,-0.0274549425619758,"0",6311.52701017862
41089,"R_7m_ROI",2,0.000920640995503602,7.87205,-64.3137,46.9956,"R",1.00504684732462,-0.0236795989648043,"0",6165.03650329912
41090,"R_7m_ROI",2,0.000929873163389436,7.72778,-63.1649,47.8489,"R",1.0050457631893,-0.0161333428209438,"0",5940.76983035819
41091,"R_7m_ROI",2,0.000939145432323843,7.61793,-62.004,48.6885,"R",1.00504222674614,-0.00848420129759849,"0",5611.11717226686
41109,"R_7m_ROI",2,0.000948508468477515,8.7183,-68.7048,42.3329,"R",1.00503587474468,-0.0198101845229585,"0",6108.23598231262
41110,"R_7m_ROI",2,0.000957781446151318,8.43852,-67.653,43.2533,"R",1.0050318176857,-0.0216021340160829,"0",6048.76551998434
41111,"R_7m_ROI",2,0.000967062922998703,8.18764,-66.5739,44.1612,"R",1.00502677411399,-0.0239302536329762,"0",6138.31051994765
41112,"R_7m_ROI",2,0.000976349855396418,7.96844,-65.4704,45.0566,"R",1.00502391399538,-0.0274359937677717,"0",6270.8732047057
41113,"R_7m_ROI",2,0.000985632833950651,7.78266,-64.3459,45.9392,"R",1.00501957326699,-0.0263075976632558,"0",6234.64437995187
41114,"R_7m_ROI",2,0.000994915263063098,7.63116,-63.2038,46.8084,"R",1.00501625269993,-0.0192330798053951,"0",6039.89245920693
41115,"R_7m_ROI",2,0.00100421593333935,7.51398,-62.0473,47.6634,"R",1.0050108233181,-0.0126711163228004,"0",5723.4854908003
41116,"R_7m_ROI",2,0.00101351948583129,7.4305,-60.8797,48.5035,"R",1.00500978600342,-0.00620260110907046,"0",5363.12573815513
41132,"R_7m_ROI",2,0.00102293699226564,8.66416,-68.6584,41.1985,"R",1.00500346398432,-0.0209131956264628,"0",6121.08463771956
41133,"R_7m_ROI",2,0.00103234728369179,8.37905,-67.6243,42.136,"R",1.00500117273323,-0.022666059923925,"0",6000.2355786874
41134,"R_7m_ROI",2,0.00104177210092733,8.12223,-66.5606,43.061,"R",1.0049977090899,-0.0217235711460173,"0",6118.92473188128
41135,"R_7m_ROI",2,0.00105124275401215,7.89663,-65.4701,43.9735,"R",1.00499438126667,-0.0270618701323365,"0",6233.39806770982
41136,"R_7m_ROI",2,0.00106073550478782,7.70409,-64.3562,44.873,"R",1.00499043903275,-0.0262616611005772,"0",6299.70637093903
41137,"R_7m_ROI",2,0.00107025561993777,7.54555,-63.2221,45.7588,"R",1.00498846246524,-0.0220802705047912,"0",6132.76976539103
41138,"R_7m_ROI",2,0.00107974085217531,7.42114,-62.0714,46.6301,"R",1.00498714013336,-0.014845062888301,"0",5857.28677780868
