"SubjID","Type","Density"
"205826","Overall",0.950912223147955
"205826","Day 1",0.966781486495869
"205826","Day 2",0.969007845587725
"205826","Session 1",0.981818371172672
"205826","Session 2",0.978206710407554
"205826","Session 3",0.982048010831077
"205826","Session 4",0.980391151149066
