"SubjID","Type","Density"
"231928","Overall",0.955971672568215
"231928","Day 1",0.97098469068944
"231928","Day 2",0.971009598694716
"231928","Session 1",0.982369732000278
"231928","Session 2",0.98198986322294
"231928","Session 3",0.983683607581754
"231928","Session 4",0.980627820592932
