"SubjID","Type","Density"
"497865","Overall",0.942260640144414
"497865","Day 1",0.959359161285843
"497865","Day 2",0.968122700131917
"497865","Session 1",0.97681958619732
"497865","Session 2",0.976465232937582
"497865","Session 3",0.982320176352149
"497865","Session 4",0.980430639450115
