"SubjID","Type","Density"
"303624","Overall",0.935794365757134
"303624","Day 1",0.962374592098868
"303624","Day 2",0.959806203568701
"303624","Session 1",0.980591369853503
"303624","Session 2",0.976741303895022
"303624","Session 3",0.978474796917309
"303624","Session 4",0.976759268902312
