"SubjID","Type","Density"
"180432","Overall",0.954153388183017
"180432","Day 1",0.972061202527251
"180432","Day 2",0.96779099840311
"180432","Session 1",0.983646462542526
"180432","Session 2",0.981084235923071
"180432","Session 3",0.981407779629244
"180432","Session 4",0.979200166631952
