"SubjID","Type","Density"
"208327","Overall",0.950901374713601
"208327","Day 1",0.969248420467958
"208327","Day 2",0.967780844268555
"208327","Session 1",0.980532961882941
"208327","Session 2",0.982396549330001
"208327","Session 3",0.981906460459626
"208327","Session 4",0.9793813788794
