"SubjID","Type","Density"
"672756","Overall",0.959397260987294
"672756","Day 1",0.975709227244324
"672756","Day 2",0.969843348607929
"672756","Session 1",0.985919426508366
"672756","Session 2",0.983934076234118
"672756","Session 3",0.980572710546414
"672756","Session 4",0.982656304242172
