"SubjID","Type","Density"
"144226","Overall",0.96096403527043
"144226","Day 1",0.976021141428869
"144226","Day 2",0.970983215302368
"144226","Session 1",0.984748837047837
"144226","Session 2",0.984471811428175
"144226","Session 3",0.98296110185378
"144226","Session 4",0.98271644796223
