"SubjID","Type","Density"
"816653","Overall",0.941200617926821
"816653","Day 1",0.963644987155454
"816653","Day 2",0.961722297438034
"816653","Session 1",0.976851263625634
"816653","Session 2",0.979403075748108
"816653","Session 3",0.9775903457613
"816653","Session 4",0.977634520585989
