"SubjID","Type","Density"
"121618","Overall",0.918308685690481
"121618","Day 1",0.958004755953621
"121618","Day 2",0.947294747622023
"121618","Session 1",0.977588696799278
"121618","Session 2",0.974714208845379
"121618","Session 3",0.971090571408734
"121618","Session 4",0.972042803582587
