"SubjID","Type","Density"
"136227","Overall",0.93967003402069
"136227","Day 1",0.966516524335208
"136227","Day 2",0.958119055057974
"136227","Session 1",0.981770898423939
"136227","Session 2",0.978579983336805
"136227","Session 3",0.977766263972784
"136227","Session 4",0.97455920641533
