"SubjID","Type","Density"
"161731","Overall",0.96153362146775
"161731","Day 1",0.975183555509269
"161731","Day 2",0.973607928903701
"161731","Session 1",0.984431628827328
"161731","Session 2",0.985021262931334
"161731","Session 3",0.984045858501701
"161731","Session 4",0.983090588766229
