"SubjID","Type","Density"
"751348","Overall",0.956727591473998
"751348","Day 1",0.971381135874471
"751348","Day 2",0.971686020273554
"751348","Session 1",0.984343886690273
"751348","Session 2",0.979904967715059
"751348","Session 3",0.984045164201902
"751348","Session 4",0.98049217176977
