"SubjID","Type","Density"
"164939","Overall",0.948211049781296
"164939","Day 1",0.964404985072554
"164939","Day 2",0.969094806637506
"164939","Session 1",0.977729118933556
"164939","Session 2",0.97860593279178
"164939","Session 3",0.980705148233007
"164939","Session 4",0.983140751926682
