"SubjID","Type","Density"
"386250","Overall",0.93749479275151
"386250","Day 1",0.960092775810595
"386250","Day 2",0.962052003054919
"386250","Session 1",0.975908144136638
"386250","Session 2",0.977740835242658
"386250","Session 3",0.977815125321114
"386250","Session 4",0.977478997431091
