"SubjID","Type","Density"
"917255","Overall",0.958313459001597
"917255","Day 1",0.974513382628619
"917255","Day 2",0.97124479275151
"917255","Session 1",0.983431750329792
"917255","Session 2",0.984430674165105
"917255","Session 3",0.982483597167257
"917255","Session 4",0.98276799972228
