"SubjID","Type","Density"
"679568","Overall",0.923176074428938
"679568","Day 1",0.957693536068875
"679568","Day 2",0.950803218079567
"679568","Session 1",0.976343643685343
"679568","Session 2",0.974713601333056
"679568","Session 3",0.973758591960008
"679568","Session 4",0.970959956259113
