"SubjID","Type","Density"
"139233","Overall",0.944949402902173
"139233","Day 1",0.966887193640214
"139233","Day 2",0.964510345067
"139233","Session 1",0.979070853294453
"139233","Session 2",0.98091230993543
"139233","Session 3",0.981187946955495
"139233","Session 4",0.977627751162952
