"SubjID","Type","Density"
"165840","Overall",0.935906148024717
"165840","Day 1",0.962453308338541
"165840","Day 2",0.959560681802402
"165840","Session 1",0.979826858987711
"165840","Session 2",0.977075522460598
"165840","Session 3",0.979405592584878
"165840","Session 4",0.975174008887037
