"SubjID","Type","Density"
"802844","Overall",0.923842775810595
"802844","Day 1",0.955317121433035
"802844","Day 2",0.957096264667083
"802844","Session 1",0.972367822675831
"802844","Session 2",0.977401756578491
"802844","Session 3",0.974841699645907
"802844","Session 4",0.978913073665209
