"SubjID","Type","Density"
"329440","Overall",0.952370513087551
"329440","Day 1",0.969725057279733
"329440","Day 2",0.969715510657502
"329440","Session 1",0.981522252308547
"329440","Session 2",0.982919617440811
"329440","Session 3",0.983020985211414
"329440","Session 4",0.980608900923419
