"SubjID","Type","Density"
"978578","Overall",0.936159480663751
"978578","Day 1",0.961820280497119
"978578","Day 2",0.958630927584531
"978578","Session 1",0.977845066999931
"978578","Session 2",0.977015986252864
"978578","Session 3",0.976635336388252
"978578","Session 4",0.976171457335277
