"SubjID","Type","Density"
"197550","Overall",0.955979657015899
"197550","Day 1",0.971082673748525
"197550","Day 2",0.971050215232938
"197550","Session 1",0.980121762827189
"197550","Session 2",0.983316149413317
"197550","Session 3",0.982705252377977
"197550","Session 4",0.981448743317364
