"SubjID","Type","Density"
"123117","Overall",0.950732573075054
"123117","Day 1",0.965381083801986
"123117","Day 2",0.970910660973408
"123117","Session 1",0.979663177810178
"123117","Session 2",0.979832153023676
"123117","Session 3",0.982599892383531
"123117","Session 4",0.982340571408734
