"SubjID","Type","Density"
"901442","Overall",0.939738422550857
"901442","Day 1",0.96126544817052
"901442","Day 2",0.962764788585711
"901442","Session 1",0.977491494827466
"901442","Session 2",0.975948153162536
"901442","Session 3",0.976495868916198
"901442","Session 4",0.978353468027494
