"SubjID","Type","Density"
"654754","Overall",0.954206675692564
"654754","Day 1",0.969740765812678
"654754","Day 2",0.972174373394432
"654754","Session 1",0.982290928973131
"654754","Session 2",0.980937825453031
"654754","Session 3",0.981024960077762
"654754","Session 4",0.985108397556065
