"SubjID","Type","Density"
"198451","Overall",0.964771228216344
"198451","Day 1",0.975617058946053
"198451","Day 2",0.976796066791641
"198451","Session 1",0.986399968756509
"198451","Session 2",0.981998975907797
"198451","Session 3",0.985476983961675
"198451","Session 4",0.985297247101298
