"SubjID","Type","Density"
"753251","Overall",0.964760466569465
"753251","Day 1",0.977984360897035
"753251","Day 2",0.975372578629452
"753251","Session 1",0.986200791501771
"753251","Session 2",0.985775532875095
"753251","Session 3",0.9840979309866
"753251","Session 4",0.986011421231688
