"SubjID","Type","Density"
"579665","Overall",0.952328507949733
"579665","Day 1",0.967968392001666
"579665","Day 2",0.970666874956606
"579665","Session 1",0.980039922238423
"579665","Session 2",0.983143963063251
"579665","Session 3",0.981520776921475
"579665","Session 4",0.983158369784073
