"SubjID","Type","Density"
"198350","Overall",0.947764615010762
"198350","Day 1",0.970264528223287
"198350","Day 2",0.967379278622509
"198350","Session 1",0.979461657293619
"198350","Session 2",0.985917170034021
"198350","Session 3",0.986201051864195
"198350","Session 4",0.976024960077762
