"SubjID","Type","Density"
"896778","Overall",0.958142661251128
"896778","Day 1",0.972241894049851
"896778","Day 2",0.973647503992224
"896778","Session 1",0.984420606818024
"896778","Session 2",0.982784142192599
"896778","Session 3",0.984261004651809
"896778","Session 4",0.983327865722419
