"SubjID","Type","Density"
"500222","Overall",0.947832222453656
"500222","Day 1",0.968560629729917
"500222","Day 2",0.966031816288273
"500222","Session 1",0.979797177671318
"500222","Session 2",0.982800197875442
"500222","Session 3",0.974876501423315
"500222","Session 4",0.983171127542873
