"SubjID","Type","Density"
"172534","Overall",0.953986409081441
"172534","Day 1",0.973339321669097
"172534","Day 2",0.966406651392071
"172534","Session 1",0.983699142539749
"172534","Session 2",0.983190741512185
"172534","Session 3",0.97752317225578
"172534","Session 4",0.982415989724363
