"SubjID","Type","Density"
"159138","Overall",0.942730333958203
"159138","Day 1",0.961486843018815
"159138","Day 2",0.967805491911407
"159138","Session 1",0.97950765465528
"159138","Session 2",0.976739741720475
"159138","Session 3",0.983169565368326
"159138","Session 4",0.978474015830035
