"SubjID","Type","Density"
"702133","Overall",0.95053113934597
"702133","Day 1",0.966874349093939
"702133","Day 2",0.970430813025064
"702133","Session 1",0.980735610636673
"702133","Session 2",0.980111869055058
"702133","Session 3",0.984134815663404
"702133","Session 4",0.979809675067694
