"SubjID","Type","Density"
"131217","Overall",0.938309466777755
"131217","Day 1",0.962622023189613
"131217","Day 2",0.960101280983128
"131217","Session 1",0.97719572311324
"131217","Session 2",0.978386881205305
"131217","Session 3",0.978252013469416
"131217","Session 4",0.975010154134555
