"SubjID","Type","Density"
"951457","Overall",0.943199333472193
"951457","Day 1",0.964622040547108
"951457","Day 2",0.964479101576061
"951457","Session 1",0.975424998264251
"951457","Session 2",0.983312938276748
"951457","Session 3",0.98086579184892
"951457","Session 4",0.976699298757203
