"SubjID","Type","Density"
"573451","Overall",0.952959626466708
"573451","Day 1",0.972846368812053
"573451","Day 2",0.966001093522183
"573451","Session 1",0.98220865444699
"573451","Session 2",0.984368707908075
"573451","Session 3",0.982001058807193
"573451","Session 4",0.977281208775949
