"SubjID","Type","Density"
"779370","Overall",0.945567676872874
"779370","Day 1",0.964779820176352
"779370","Day 2",0.966868968270499
"779370","Session 1",0.979113726307019
"779370","Session 2",0.981789991668402
"779370","Session 3",0.980875859196001
"779370","Session 4",0.979586023745053
